################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.4705068727907466E-02 a         1     0     1     1     1
  3.0643153762531912E-02 a         2     0     1     1     2
  7.7308008346723592E-02 a         3     0     1     1     3
  1.0224816023321218E-01 a         4     0     1     1     4
  8.5264567514262632E-02 a         5     0     1     1     5
  3.0195075236008857E-02 a         6     0     1     1     6
 -1.5659012154118648E-01 a         7     0     1     1     7
 -8.6612534529237895E-02 a         8     0     1     1     8
 -1.4578244924831358E-03 a         9     0     1     1     9
 -2.0754527826212042E-02 a        10     0     1     1    10
 -7.1454023840030634E-02 a        11     0     1     1    11
 -1.4795921830700781E-01 a        12     0     1     1    12
  1.6229099580966844E-01 a        13     0     1     1    13
  3.8682100027708687E-02 a        14     0     1     1    14
 -9.8987505755182434E-02 a        15     0     1     1    15
 -9.1897303628739775E-03 a        16     0     1     1    16
 -3.0054317393648677E-02 a        17     0     1     1    17
 -4.9629989441317572E-02 a        18     0     1     1    18
 -5.7226941696866415E-02 a        19     0     1     1    19
 -1.0614374036567473E-01 a        20     0     1     1    20
 -3.4770269919935913E-03 a        21     0     2     1     1
 -3.9727305842701212E-02 a        22     0     2     1     2
  1.8076758679883395E-01 a        23     0     2     1     3
 -1.7623412927324048E-01 a        24     0     2     1     4
 -3.4132921825639018E-01 a        25     0     2     1     5
  1.1387079911527211E-01 a        26     0     2     1     6
  8.9985561375972342E-02 a        27     0     2     1     7
 -2.4119531166489602E-01 a        28     0     2     1     8
  7.4705825225531694E-02 a        29     0     2     1     9
  1.1905093022969104E-01 a        30     0     2     1    10
  1.9558792973333880E-01 a        31     0     2     1    11
  2.0732200624365849E-01 a        32     0     2     1    12
  2.6655162717000993E-02 a        33     0     2     1    13
  1.9310400913789216E-01 a        34     0     2     1    14
  1.3199084256125310E-01 a        35     0     2     1    15
  7.9026170744931054E-02 a        36     0     2     1    16
 -1.9818768550746987E-02 a        37     0     2     1    17
  3.3180006926368293E-02 a        38     0     2     1    18
  1.8612828024506692E-01 a        39     0     2     1    19
 -1.3056538763503969E-01 a        40     0     2     1    20
 -1.5102878960380126E-01 a        41     0     3     1     1
  3.2400461251930973E-01 a        42     0     3     1     2
  1.2172521863744540E-01 a        43     0     3     1     3
 -4.8732093789398863E-02 a        44     0     3     1     4
 -9.4734885329507953E-02 a        45     0     3     1     5
 -3.3648548688734009E-01 a        46     0     3     1     6
  1.8828950306138686E-01 a        47     0     3     1     7
  6.4853058135118449E-02 a        48     0     3     1     8
  1.0922384130377258E-01 a        49     0     3     1     9
  2.9452513370275924E-02 a        50     0     3     1    10
 -1.5185850654347366E-01 a        51     0     3     1    11
 -1.0258285127173637E-01 a        52     0     3     1    12
  1.0878588782994701E-01 a        53     0     3     1    13
 -1.7417340450040195E-01 a        54     0     3     1    14
  1.0921392954740711E-01 a        55     0     3     1    15
  1.1658498483301011E-01 a        56     0     3     1    16
 -8.7258280311385883E-02 a        57     0     3     1    17
 -2.0149130209601213E-01 a        58     0     3     1    18
 -1.7942707441958392E-01 a        59     0     3     1    19
 -2.7776004251195460E-02 a        60     0     3     1    20
 -2.4477945593562849E-02 a        61     0     4     1     1
 -7.7629042981333010E-02 a        62     0     4     1     2
 -2.4063819982609058E-01 a        63     0     4     1     3
 -2.2705182528032902E-01 a        64     0     4     1     4
 -3.0027879753705472E-01 a        65     0     4     1     5
  1.9754769467975580E-02 a        66     0     4     1     6
  3.0520623686855047E-01 a        67     0     4     1     7
 -4.3286289088512057E-02 a        68     0     4     1     8
  3.2589281756419225E-01 a        69     0     4     1     9
  5.2034658172060384E-02 a        70     0     4     1    10
 -2.1253070237532537E-01 a        71     0     4     1    11
  2.5207911542524917E-02 a        72     0     4     1    12
 -3.7977459545848649E-02 a        73     0     4     1    13
 -2.0863677516554113E-01 a        74     0     4     1    14
  6.8254800071517838E-02 a        75     0     4     1    15
 -6.2372450934591296E-02 a        76     0     4     1    16
 -1.9331685258814113E-01 a        77     0     4     1    17
  1.5712676742284902E-02 a        78     0     4     1    18
 -9.2945846911881999E-02 a        79     0     4     1    19
 -2.4373471796418889E-01 a        80     0     4     1    20
 -3.7141515161655203E-01 a        81     0     5     1     1
  3.6374369663458722E-02 a        82     0     5     1     2
  9.3045332422733773E-02 a        83     0     5     1     3
  2.7724301904112586E-01 a        84     0     5     1     4
  9.3728766373865173E-03 a        85     0     5     1     5
  6.0373865957615756E-02 a        86     0     5     1     6
  2.5052445263973239E-01 a        87     0     5     1     7
  6.0435867614227246E-01 a        88     0     5     1     8
 -8.2221452481805746E-01 a        89     0     5     1     9
  2.6550477426558042E-02 a        90     0     5     1    10
 -1.3120247359298895E-01 a        91     0     5     1    11
 -8.8256758504829247E-01 a        92     0     5     1    12
  1.6625769595936665E-01 a        93     0     5     1    13
 -3.4622117384759837E-01 a        94     0     5     1    14
 -1.5765717902478157E-01 a        95     0     5     1    15
 -1.8367190572716675E-02 a        96     0     5     1    16
  1.0529436507603658E-01 a        97     0     5     1    17
 -9.3623191727849941E-02 a        98     0     5     1    18
 -3.7303860380934589E-01 a        99     0     5     1    19
  3.3288568125045581E-01 a       100     0     5     1    20
  2.9201205833197658E-01 a       101     0     6     1     1
 -3.3941583952440063E-01 a       102     0     6     1     2
  9.2244219631079649E-02 a       103     0     6     1     3
 -7.3843129146411474E-02 a       104     0     6     1     4
  1.8345988753353365E-01 a       105     0     6     1     5
 -2.9206333285766613E-02 a       106     0     6     1     6
 -9.6124227022185260E-02 a       107     0     6     1     7
 -3.3101097570397586E-01 a       108     0     6     1     8
  2.5062908698122516E-02 a       109     0     6     1     9
 -4.9872080962829295E-02 a       110     0     6     1    10
  4.0620594332922845E-02 a       111     0     6     1    11
  4.0787512121840058E-01 a       112     0     6     1    12
 -2.4028160611684535E-01 a       113     0     6     1    13
  3.1272097184316699E-01 a       114     0     6     1    14
 -8.6573991129357097E-02 a       115     0     6     1    15
 -2.5866142119947405E-01 a       116     0     6     1    16
  1.7298373436573844E-01 a       117     0     6     1    17
  4.9895495910021154E-01 a       118     0     6     1    18
  4.0610728439890975E-01 a       119     0     6     1    19
 -5.2077075076558260E-02 a       120     0     6     1    20
  1.9101844793777142E-01 a       121     0     7     1     1
 -1.8463214664577646E-01 a       122     0     7     1     2
  1.3516755354206392E-01 a       123     0     7     1     3
 -6.6359280584245084E-03 a       124     0     7     1     4
  1.0159067490794087E-01 a       125     0     7     1     5
  1.2880701149030882E-01 a       126     0     7     1     6
