################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.3551735353455054E-01 a         1     0     1     1     1
  1.0877109476523777E-01 a         2     0     1     1     2
  6.1653584970767492E-02 a         3     0     1     1     3
  2.8420169267526724E-01 a         4     0     1     1     4
  5.5097829852452429E-01 a         5     0     1     1     5
  2.8769022218718354E-01 a         6     0     1     1     6
  3.7149329893308652E-01 a         7     0     1     1     7
 -4.3515531323876221E-02 a         8     0     1     1     8
 -2.8827320376125054E-01 a         9     0     1     1     9
  1.7602353155502648E-01 a        10     0     1     1    10
 -6.4165326611560813E-01 a        11     0     1     1    11
  2.9111985277848949E-02 a        12     0     1     1    12
  3.5431973437210156E-02 a        13     0     1     1    13
 -6.8160561488912794E-02 a        14     0     1     1    14
 -3.9449446864868794E-02 a        15     0     1     1    15
 -2.5361282033871302E-01 a        16     0     1     1    16
 -1.2481490735467242E-02 a        17     0     1     1    17
  1.5066904954757224E-01 a        18     0     1     1    18
  1.6797323743480530E-02 a        19     0     1     1    19
  1.8413717756399162E-01 a        20     0     1     1    20
  5.1248348407434974E-03 a        21     0     2     1     1
 -1.4990815952974831E-01 a        22     0     2     1     2
  1.7997248317247019E-01 a        23     0     2     1     3
  2.6385935726812488E-02 a        24     0     2     1     4
 -1.1649347378185285E-01 a        25     0     2     1     5
  7.9093094432421518E-02 a        26     0     2     1     6
  7.3251950250188796E-02 a        27     0     2     1     7
  1.8538044059057271E-01 a        28     0     2     1     8
  2.7532259417461169E-01 a        29     0     2     1     9
 -2.1467169299393962E-01 a        30     0     2     1    10
  1.7994640190876921E-02 a        31     0     2     1    11
 -1.2587388823078852E-01 a        32     0     2     1    12
 -2.2298110141782615E-01 a        33     0     2     1    13
 -9.2089402604300583E-03 a        34     0     2     1    14
 -9.4727347165675643E-02 a        35     0     2     1    15
  3.4813515183589321E-02 a        36     0     2     1    16
 -1.5093944260923839E-01 a        37     0     2     1    17
  4.7580614924302177E-02 a        38     0     2     1    18
  7.4566001215565905E-02 a        39     0     2     1    19
  1.5697587972415847E-01 a        40     0     2     1    20
 -2.4286975246664716E-01 a        41     0     3     1     1
  1.0187535629246448E-01 a        42     0     3     1     2
 -1.9626696918219641E-01 a        43     0     3     1     3
 -1.0784673273276114E-01 a        44     0     3     1     4
 -1.7267822284114637E-01 a        45     0     3     1     5
 -4.0735380250704188E-02 a        46     0     3     1     6
 -2.8749708860905049E-01 a        47     0     3     1     7
 -8.1501424093129923E-03 a        48     0     3     1     8
 -1.9083478310022622E-01 a        49     0     3     1     9
 -1.4977253401755300E-01 a        50     0     3     1    10
  2.5558751033427203E-02 a        51     0     3     1    11
  1.8953186233091043E-01 a        52     0     3     1    12
  2.8377847035102564E-02 a        53     0     3     1    13
  1.3025900092742618E-01 a        54     0     3     1    14
 -2.5133214566665718E-01 a        55     0     3     1    15
  1.1125103726995780E-01 a        56     0     3     1    16
  4.4828060091579650E-02 a        57     0     3     1    17
  1.8980650106989178E-01 a        58     0     3     1    18
  6.8379237009277088E-02 a        59     0     3     1    19
 -1.7500306131102459E-02 a        60     0     3     1    20
  2.1913668645043230E-01 a        61     0     4     1     1
 -5.1313777428976304E-01 a        62     0     4     1     2
  2.3462696832395943E-01 a        63     0     4     1     3
  1.4305439268260084E-01 a        64     0     4     1     4
 -4.3145901039969359E-01 a        65     0     4     1     5
 -5.5034710561620258E-02 a        66     0     4     1     6
 -7.5336675915387369E-02 a        67     0     4     1     7
  2.5190718128192657E-01 a        68     0     4     1     8
 -4.2334311448736178E-01 a        69     0     4     1     9
  3.2329005822904433E-01 a        70     0     4     1    10
 -5.9704495412116754E-02 a        71     0     4     1    11
  1.4751304332019075E-01 a        72     0     4     1    12
 -3.7191028807771154E-01 a        73     0     4     1    13
 -3.3487878710493429E-01 a        74     0     4     1    14
 -1.6504731770757572E-01 a        75     0     4     1    15
  1.1200498105997313E-01 a        76     0     4     1    16
 -2.7437713155077675E-01 a        77     0     4     1    17
 -9.1764081679537764E-03 a        78     0     4     1    18
 -1.0453248902699381E+00 a        79     0     4     1    19
 -1.6159978512333878E-01 a        80     0     4     1    20
  3.2773048147595490E-01 a        81     0     5     1     1
 -2.3208512881031554E-02 a        82     0     5     1     2
  4.1603539066072982E-02 a        83     0     5     1     3
  7.6339104494899335E-02 a        84     0     5     1     4
 -3.1924547604337267E-01 a        85     0     5     1     5
 -1.1618417590336465E-01 a        86     0     5     1     6
 -2.0737032238746858E-01 a        87     0     5     1     7
  3.7116283837907915E-01 a        88     0     5     1     8
  3.3902731929770363E-01 a        89     0     5     1     9
 -1.1381027826421553E-01 a        90     0     5     1    10
  3.9912980431384931E-01 a        91     0     5     1    11
  7.9902953147448094E-02 a        92     0     5     1    12
 -3.8423102211239030E-01 a        93     0     5     1    13
