################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.6728546588147418E-02 a         1     0     1     1     1
  1.4064542451792627E-02 a         2     0     1     1     2
  2.5614119576520783E-01 a         3     0     1     1     3
 -1.4091011103042875E-01 a         4     0     1     1     4
 -1.6300226024406317E-01 a         5     0     1     1     5
  2.3417711470009181E-01 a         6     0     1     1     6
  1.4226260942415500E-01 a         7     0     1     1     7
 -3.3872973743256019E-01 a         8     0     1     1     8
  3.3931281364383287E-01 a         9     0     1     1     9
  3.0947862895765071E-01 a        10     0     1     1    10
 -5.2014525442758815E-02 a        11     0     1     1    11
  1.3228072515655337E-01 a        12     0     1     1    12
 -3.1264330013218067E-01 a        13     0     1     1    13
  6.2977769018762952E-02 a        14     0     1     1    14
  2.4449507647611282E-01 a        15     0     1     1    15
 -1.0929303982563937E-01 a        16     0     1     1    16
  1.7614242721357135E-01 a        17     0     1     1    17
  2.4119494002787284E-01 a        18     0     1     1    18
  2.2593057256384916E-01 a        19     0     1     1    19
 -1.2692362274231520E-01 a        20     0     1     1    20
  3.0904929515330293E-02 a        21     0     2     1     1
  2.2505244209495356E-01 a        22     0     2     1     2
 -1.1449391231836056E-01 a        23     0     2     1     3
 -2.1859519521085145E-02 a        24     0     2     1     4
  1.5907832763131180E-01 a        25     0     2     1     5
  1.1831897166442865E-01 a        26     0     2     1     6
 -1.3176361570563677E-01 a        27     0     2     1     7
 -1.0869104896491827E-01 a        28     0     2     1     8
  3.2859886648446551E-01 a        29     0     2     1     9
 -1.1039972089313191E-01 a        30     0     2     1    10
  1.1699015270831988E-01 a        31     0     2     1    11
  9.1720954402025073E-02 a        32     0     2     1    12
 -2.6865431963014952E-01 a        33     0     2     1    13
  5.3182801063102102E-02 a        34     0     2     1    14
 -1.1894080042735554E-01 a        35     0     2     1    15
  6.6225042596380887E-02 a        36     0     2     1    16
 -1.3186545553897122E-01 a        37     0     2     1    17
  1.1624696815729371E-01 a        38     0     2     1    18
 -9.8267862982473544E-02 a        39     0     2     1    19
  2.6828986462578730E-01 a        40     0     2     1    20
  1.9571392438324542E-01 a        41     0     3     1     1
 -1.5880228542317304E-01 a        42     0     3     1     2
 -1.0980056092726011E-01 a        43     0     3     1     3
  4.2509721907865020E-02 a        44     0     3     1     4
  2.0023219295577641E-01 a        45     0     3     1     5
 -8.7236100889451246E-02 a        46     0     3     1     6
 -1.5681428732438132E-01 a        47     0     3     1     7
  1.5494073719740795E-01 a        48     0     3     1     8
  7.4276128031066563E-02 a        49     0     3     1     9
 -5.9751787261450855E-02 a        50     0     3     1    10
  1.1607260741046033E-01 a        51     0     3     1    11
 -8.8787197149994446E-02 a        52     0     3     1    12
  5.0713762384308220E-02 a        53     0     3     1    13
  9.8439286574231559E-03 a        54     0     3     1    14
  2.1968246530635890E-01 a        55     0     3     1    15
  5.4804914388391551E-02 a        56     0     3     1    16
 -9.3106912129667499E-02 a        57     0     3     1    17
 -4.1154000902788083E-02 a        58     0     3     1    18
 -9.4005226461547756E-02 a        59     0     3     1    19
  8.7740163251542880E-02 a        60     0     3     1    20
 -1.9905494905871471E-01 a        61     0     4     1     1
  2.2197089196868056E-01 a        62     0     4     1     2
 -6.2959814163098815E-02 a        63     0     4     1     3
 -2.3500942127972609E-02 a        64     0     4     1     4
 -1.7908649369297805E-01 a        65     0     4     1     5
  2.8794381703404193E-01 a        66     0     4     1     6
  1.2707878277282592E-01 a        67     0     4     1     7
 -1.4109195649257658E-02 a        68     0     4     1     8
  2.0694727379744282E-01 a        69     0     4     1     9
 -4.1327564235802153E-02 a        70     0     4     1    10
  1.0030944816452710E-01 a        71     0     4     1    11
 -8.3824898819691934E-02 a        72     0     4     1    12
 -2.0923681764058391E-01 a        73     0     4     1    13
  2.2491822849637660E-01 a        74     0     4     1    14
  1.0523507733412628E-01 a        75     0     4     1    15
  1.5712966044410115E-01 a        76     0     4     1    16
 -1.0158066154009147E-01 a        77     0     4     1    17
  4.7394463672659468E-02 a        78     0     4     1    18
  1.4158626251443443E-02 a        79     0     4     1    19
 -8.4398834127911937E-02 a        80     0     4     1    20
 -3.0620160247189099E-01 a        81     0     5     1     1
  2.2814956108356993E-01 a        82     0     5     1     2
  2.2393529223280315E-01 a        83     0     5     1     3
 -3.5422358582923251E-03 a        84     0     5     1     4
