################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.9731962629906821E-01 a         1     0     1     1     1
 -3.1096604890397044E-02 a         2     0     1     1     2
 -1.9332376278154831E-01 a         3     0     1     1     3
  1.7841365773833672E-02 a         4     0     1     1     4
  1.6215460029220356E-02 a         5     0     1     1     5
  2.4623735951707075E-02 a         6     0     1     1     6
  1.0144789773984488E-01 a         7     0     1     1     7
 -4.7480078728166480E-02 a         8     0     1     1     8
 -2.0749474818413638E-01 a         9     0     1     1     9
  8.4285203358399244E-02 a        10     0     1     1    10
  1.6241438922126206E-01 a        11     0     1     1    11
  6.6407816747512408E-02 a        12     0     1     1    12
  2.8026478852906385E-02 a        13     0     1     1    13
  8.8391020597999442E-02 a        14     0     1     1    14
 -1.9967643199438992E-01 a        15     0     1     1    15
  5.5339327147199142E-02 a        16     0     1     1    16
 -2.8371869734890820E-01 a        17     0     1     1    17
  1.5102144978307766E-01 a        18     0     1     1    18
 -8.8759030852800103E-01 a        19     0     1     1    19
 -2.0658543565660381E-01 a        20     0     1     1    20
  1.8895951643512873E-01 a        21     0     2     1     1
 -1.1023140087460971E-01 a        22     0     2     1     2
 -3.1375173600163930E-01 a        23     0     2     1     3
  4.2559712095600122E-01 a        24     0     2     1     4
 -1.3108530104409899E-01 a        25     0     2     1     5
  3.7629042034589055E-01 a        26     0     2     1     6
 -1.2180719560417047E-01 a        27     0     2     1     7
  2.5137575712834464E-02 a        28     0     2     1     8
 -1.6539874080048808E-01 a        29     0     2     1     9
 -6.4978219405666793E-01 a        30     0     2     1    10
 -2.9276816883779527E-01 a        31     0     2     1    11
  5.9051323166813170E-02 a        32     0     2     1    12
 -2.8312079754779271E-02 a        33     0     2     1    13
  1.8521629225138525E-01 a        34     0     2     1    14
  1.8114906240580014E-02 a        35     0     2     1    15
  4.7506781054898035E-02 a        36     0     2     1    16
 -8.2345129739060455E-02 a        37     0     2     1    17
  1.2118941724066687E-01 a        38     0     2     1    18
  3.1940353590450343E-01 a        39     0     2     1    19
  5.8010368347067143E-01 a        40     0     2     1    20
 -3.8485333711030058E-02 a        41     0     3     1     1
 -2.6210236347873037E-02 a        42     0     3     1     2
 -6.7995232788708032E-02 a        43     0     3     1     3
  1.2785388409961004E-01 a        44     0     3     1     4
  4.5160461763940410E-02 a        45     0     3     1     5
  9.0602985429754090E-02 a        46     0     3     1     6
  3.3152507878416670E-02 a        47     0     3     1     7
 -3.2394452229845716E-02 a        48     0     3     1     8
 -8.2950320657402023E-03 a        49     0     3     1     9
 -8.6197390635890325E-02 a        50     0     3     1    10
  4.8676627144461700E-02 a        51     0     3     1    11
 -1.0468435740047030E-01 a        52     0     3     1    12
  8.6938124095670491E-02 a        53     0     3     1    13
  1.8823901368839040E-02 a        54     0     3     1    14
  1.3711935817601695E-01 a        55     0     3     1    15
  8.8359941585660198E-02 a        56     0     3     1    16
 -1.5224394491479130E-02 a        57     0     3     1    17
 -1.5508304471017115E-01 a        58     0     3     1    18
 -3.2867503259727641E-03 a        59     0     3     1    19
 -4.5022602260460627E-02 a        60     0     3     1    20
  2.2481770448199115E-01 a        61     0     4     1     1
  1.2646235148186460E-01 a        62     0     4     1     2
 -4.6040928325452916E-02 a        63     0     4     1     3
  1.5966402995960174E-01 a        64     0     4     1     4
 -1.1869792005653924E-01 a        65     0     4     1     5
 -6.3470532049910086E-02 a        66     0     4     1     6
 -1.7016977520490462E-01 a        67     0     4     1     7
  1.2089566942464264E-01 a        68     0     4     1     8
  2.7142128366246167E-02 a        69     0     4     1     9
 -6.2184926941523777E-02 a        70     0     4     1    10
  9.1719344910743059E-02 a        71     0     4     1    11
 -8.8092768573161423E-02 a        72     0     4     1    12
 -9.4088915402057466E-02 a        73     0     4     1    13
 -1.8578801161198860E-01 a        74     0     4     1    14
 -4.0220786273538117E-02 a        75     0     4     1    15
 -1.3796433948686940E-01 a        76     0     4     1    16
 -1.0859293674539383E-01 a        77     0     4     1    17
