################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         1         43   6.1547627589902138E-05   1.7799148332154093E-02   4.9021934759210239E-03   2.5822712403647777E-03
         1         44   0.0000000000000000E+00   1.6607108185751587E-02   7.5583945932490408E-04   1.5874771510865206E-03
         1         45   4.6096789354352559E-05   3.5729531994908435E-02   1.3870650139935348E-02   6.7050712834743941E-03
         1         46   0.0000000000000000E+00   1.6550440329464937E-03   2.6374134767213541E-05   8.3788598372168036E-05
         1         47   0.0000000000000000E+00   3.1267963658542272E-02   1.5215164858646869E-03   3.5991393009339404E-03
         1         48   7.8535861186792504E-06   2.2765854910205476E-02   9.4952499404687991E-03   4.8361280623084686E-03
         1         49   7.4848790276921071E-03   9.3246499016226003E-02   3.8648079379211282E-02   1.2602888684660456E-02
         1         50   0.0000000000000000E+00   2.0512467791334338E-02   2.3036730713214223E-03   2.5009981346537382E-03
         1         51   4.9968803336196480E-02   2.0664806364644456E-01   1.2015436976329902E-01   2.5824414383374371E-02
         1         52   0.0000000000000000E+00   1.2574139253923880E-01   1.2946944460844345E-02   1.9343339973714058E-02
         1         53   0.0000000000000000E+00   1.1881622581166172E-02   1.4840783831833388E-03   1.5442216614851467E-03
         1         54   1.3547619268533184E-03   1.5419773188649614E-02   7.0121731985975481E-03   2.1078125984876641E-03
         2          1   2.2249043890264101E-14   1.2181577617528480E-02   5.8921039306852099E-05   2.9689070983972179E-04
         2          2   1.1172944316345797E-01   1.6642226986742820E-01   1.3575820723196105E-01   6.0232472483695192E-03
         2          3   4.9657152800823623E-17   3.9974552119818500E-04   1.6698706573062573E-06   7.5260096894661031E-06
         2          4   2.2251113192226238E-11   8.4429468186471485E-02   1.0936366955114135E-03   3.4835719299038037E-03
         2          5   5.3369965019658583E-01   6.6761527937858833E-01   5.9621881151151446E-01   1.4795410916585386E-02
         2          6   9.0951502757298089E-14   7.7441590472524854E-03   7.7220725058043399E-05   2.1930184123473308E-04
         2          7   8.3226949449638770E-09   2.2017641536195787E-01   9.6376495119018663E-03   1.8223767216645204E-02
         2          8   1.1355465048649105E+00   1.2780037742200372E+00   1.2080673249610616E+00   1.5727807701286647E-02
         2          9   6.1530113758659465E-11   5.5193625105625928E-02   1.5068959164617193E-03   2.7382515921565691E-03
         2         10   1.1677713062637571E-06   2.7328994563555226E-01   4.4236213105160141E-02   4.5618864125631514E-02
         2         11   1.4875767378538496E+00   1.6577323816814100E+00   1.5769863551607310E+00   1.9136007736737518E-02
         2         12   1.5388157067970280E-08   1.4484103484482322E-01   1.2747523866585999E-02   1.4609410181598554E-02
         2         13   6.1674722751584282E-05   4.1651172942752773E-01   1.1566209946711882E-01   6.3824454428285396E-02
         2         14   1.4234498461654530E+00   1.4992126367124949E+00   1.4621036780375631E+00   9.0370204503532926E-03
         2         15   1.4243423474487803E-06   2.2329492328230710E-01   4.8954719006090740E-02   3.3318530837770054E-02
         2         16   1.0337403711565051E-03   4.8158700072858790E-01   1.8215735177921125E-01   6.0749186066311890E-02
         2         17   9.2848940192356233E-01   1.0100209591097753E+00   9.7033965112170717E-01   9.4372360600476247E-03
         2         18   4.8879734379926381E-05   2.6100814856594123E-01   9.1965719963929479E-02   3.5544349228912177E-02
         2         19   6.7919616676733767E-03   3.5511261662149779E-01   1.7882368758470665E-01   4.2466918734980839E-02
         2         20   5.9037949104041854E-01   6.4617848412515810E-01   6.1912842020082492E-01   6.4369980716397351E-03
         2         21   6.2359836209857286E-04   2.1033392292608294E-01   9.3999624826320072E-02   2.5894875037822517E-02
         2         22   1.8039774093418972E-02   2.0858102348726240E-01   1.1339378660019991E-01   2.3141272498102446E-02
         2         23   3.1996978185089792E-01   3.4982591863273621E-01   3.3468795275373103E-01   3.5030900637082877E-03
         2         24   2.9707266507593704E-03   1.2582038639234552E-01   5.8546105001357984E-02   1.5390349122799081E-02
         2         25   1.1634807031701267E-02   8.9695471536014079E-02   4.7057463706506326E-02   9.2479068443967957E-03
         2         26   1.2072067979678100E-01   1.2974443060923910E-01   1.2528071700877805E-01   1.0503145641783988E-03
         2         27   2.1863751296176581E-03   4.9597973835824941E-02   2.3631022557992074E-02   6.2504365918981987E-03
         2         28   1.8743100641039707E-03   2.2931840556171583E-02   1.2202678457896039E-02   2.4996385122411776E-03
         2         29   2.7074631188935060E-02   2.9025787883109892E-02   2.8082554275036888E-02   2.3356652465457637E-04
         2         30   6.7703057145694395E-04   1.4467601227832843E-02   6.0101204327056446E-03   1.7387398628947420E-03
         2         31   9.1335363615811293E-08   1.4944879908130732E-03   1.6214996085821165E-04   1.2940176073947813E-04
         2         32   2.7890701889346458E-05   4.4553963598018026E-02   6.2160547221669265E-03   4.6006043591414990E-03
         2         33   3.7431230361054107E-08   1.2062746437704311E-03   1.5459586537037206E-04   1.1517666763474103E-04
         2         34   8.5357564218133133E-02   1.1454898530822166E-01   9.8248780597159815E-02   3.0327715088874149E-03
         2         35   3.2201858573046502E-06   1.4732818513841343E-02   2.2869262851701612E-03   1.5543595704226630E-03
         2         36   2.0162376581352776E-09   3.4654866858785280E-04   2.6249393379796350E-05   2.2659313748194184E-05
         2         37   1.1094881314260118E-06   1.3344962923921969E-02   1.8332694874361680E-03   1.3094061208644731E-03
         2         38   7.3504698442854272E-05   5.2501031675122788E-02   1.1504884525590255E-02   6.8841083241161826E-03
         2         39   2.0787971009818513E-06   1.9696039611645112E-02   3.7889722312233120E-03   2.4814027552022091E-03
         2         40   2.1879529956844712E-01   2.6979935416786360E-01   2.4402238443724741E-01   5.5343202158962268E-03
         2         41   1.5792774255681684E-05   1.9071393707875608E-02   4.0256459984461994E-03   2.2110892717089061E-03
         2         42   2.5112578638091481E-08   1.5300522918421811E-03   1.7496647092727602E-04   1.3504156196841776E-04
         2         43   7.1696276191961728E-11   3.3941062122376470E-05   8.0468534977262439E-07   1.1640523694315935E-06
         2         44   7.0476343426117809E-07   5.0380645572710974E-03   6.2174933007074547E-04   5.3892498667335454E-04
         2         45   2.7626022613941555E-11   1.1936349944805402E-05   6.1164615273973337E-07   6.9630461557759782E-07
         2         46   2.4812035802750057E-02   3.6560594878404719E-02   3.0141080892892771E-02   1.2041812547665973E-03
         2         47   3.7591387247167281E-08   1.7346357726786203E-03   2.1044472747736785E-04   1.6817817274104253E-04
         2         48   1.1011908290165757E-12   4.4295706290477337E-06   1.1108698520080288E-07   1.3504650971368434E-07
         2         49   8.8499127178213592E-07   1.0398115325567531E-02   1.4583075188384746E-03   1.0376617450737159E-03
         2         50   2.6708527905142583E-05   1.8141097708978572E-02   4.0782870362225023E-03   2.3012169942721152E-03
         2         51   1.9784600379260141E-06   1.8679226551905913E-02   3.4161329626194938E-03   2.2366709943847951E-03
         2         52   1.4271652024795611E-01   1.7356242576748737E-01   1.5811230509423366E-01   3.4383453009384926E-03
         2         53   9.3405970405870644E-06   5.6175363958600438E-03   1.2982598557959800E-03   6.4715569198880822E-04
         2         54   1.9939175958924084E-08   9.8645506025474218E-04   1.1668399223838299E-04   8.7419930427536866E-05
         3          1   2.5482745053625006E-01   3.7429449590757025E-01   3.1209634860493646E-01   1.5043836576421365E-02
         3          2   0.0000000000000000E+00   6.5904253156279528E-04   7.3988115277569529E-06   2.4533163059155209E-05
         3          3   1.2728925461434816E-06   1.4974810187865673E-03   2.7884851071301479E-04   1.6277886203550304E-04
         3          4   6.2308714838066437E-01   9.4474550406287106E-01   7.5367575997687941E-01   4.9167120793135927E-02
         3          5   0.0000000000000000E+00   1.5285298352917786E-02   3.4214721256486930E-04   8.0228084429839882E-04
         3          6   9.6431293675217471E-05   2.7116294140218353E-02   7.4589703763549313E-03   3.4599929522581658E-03
         3          7   5.0673103814942122E-01   1.2988323719166979E+00   8.6963852976866696E-01   1.1002772600517177E-01
         3          8   0.0000000000000000E+00   1.4219801188411610E-01   6.6767080606303869E-03   1.1568423697940620E-02
         3          9   2.8208676957266155E-03   2.0500360240351312E-01   7.7605834976957860E-02   2.7586920698350292E-02
         3         10   3.3315718767605296E-01   1.5016407078331684E+00   7.9924136293277181E-01   1.6612550606212526E-01
         3         11   0.0000000000000000E+00   5.8265366506896421E-01   5.6481336516565644E-02   7.5051422637193457E-02
         3         12   3.2892975486279979E-02   6.3261032575893528E-01   3.2355175939711173E-01   8.5767181199283685E-02
         3         13   3.8093844517744124E-01   2.0164347551028330E+00   9.8647820523868013E-01   2.5431895035281649E-01
         3         14   0.0000000000000000E+00   1.0911442055634677E+00   2.1690706267314050E-01   2.2815062205339656E-01
         3         15   1.6000569345137503E-01   1.0551433060720121E+00   5.8275531049771045E-01   1.3253308214779677E-01
         3         16   4.9271343045608273E-01   1.8765270685077953E+00   1.0652914951032530E+00   2.8071039840295409E-01
         3         17   0.0000000000000000E+00   1.1473644699938048E+00   4.0747888230171847E-01   3.5180512672632563E-01
         3         18   2.2812689419393573E-01   1.0478957736114372E+00   5.4603351663830457E-01   1.4640036258764183E-01
         3         19   3.2092956035890141E-01   1.3191536855412522E+00   7.3606268392406171E-01   2.0072511263321210E-01
         3         20   0.0000000000000000E+00   8.3610459214407240E-01   4.1649064538431052E-01   3.0812802380882148E-01
         3         21   1.2549675193062015E-01   7.0600059768090728E-01   3.5767069940427393E-01   1.0817615842444139E-01
         3         22   1.5107966723509614E-01   6.9607107824719749E-01   3.5562667227453665E-01   9.9807787449359087E-02
         3         23   0.0000000000000000E+00   4.4970130437431333E-01   2.5940428062140136E-01   1.7111402737917325E-01
         3         24   7.1656821012046984E-02   3.7715528242880242E-01   1.8446445134029157E-01   5.6296346966423959E-02
         3         25   5.2284636533976886E-02   2.6976739029710878E-01   1.2883728364806482E-01   3.6028547714485118E-02
         3         26   0.0000000000000000E+00   1.7087198724019567E-01   1.0470360764156486E-01   6.3006288458752460E-02
         3         27   2.2595878150119833E-02   1.5510529199709919E-01   6.6532919178938138E-02   1.9863363333032440E-02
         3         28   1.2418009456246945E-02   6.9080084214772977E-02   3.1601425923625713E-02   8.6722271460658897E-03
         3         29   0.0000000000000000E+00   4.3015529963924916E-02   2.6629456686449619E-02   1.4733533980738038E-02
         3         30   3.7900715032642262E-03   4.0853511597508489E-02   1.5212599680651384E-02   4.5137045131535859E-03
         3         31   4.2923974429750038E-02   1.7496461028542387E-01   9.5175533173211396E-02   2.0205322994439504E-02
         3         32   0.0000000000000000E+00   4.5158706224159656E-02   6.1913953612738005E-03   6.5355540224688495E-03
         3         33   3.6820176343948198E-03   5.9057405438174573E-02   2.5334849512755858E-02   8.5598486341684071E-03
         3         34   0.0000000000000000E+00   1.1521133391451962E-02   1.2649728133309860E-03   1.5053861115499304E-03
         3         35   0.0000000000000000E+00   4.9174242526215496E-03   5.8718856392102618E-04   5.7274243086947345E-04
         3         36   1.2994280168572055E-04   5.7940740215780308E-03   1.7232605014231262E-03   8.3396059664086791E-04
         3         37   4.7704764867774446E-02   2.7541238646734428E-01   1.2375837471691616E-01   3.2057114095847293E-02
         3         38   0.0000000000000000E+00   6.6810969176211848E-02   1.1281644820556666E-02   1.1519973867418570E-02
         3         39   2.2844447289068610E-02   2.2954545310173102E-01   1.0630453053211020E-01   2.9704475932730300E-02
         3         40   0.0000000000000000E+00   8.2085552820308258E-02   1.2719802707296028E-02   1.3577066596322400E-02
         3         41   0.0000000000000000E+00   6.3461814674671355E-03   1.1958935567078000E-03   1.0630142844033808E-03
         3         42   4.8519241621775157E-04   1.6158220183368155E-02   4.8315731409696938E-03   2.1415377513357096E-03
         3         43   6.5224115162104673E-03   4.7681025183720464E-02   2.5744641837531914E-02   6.3794784252095334E-03
         3         44   0.0000000000000000E+00   1.5514388110215355E-02   1.3191248370796017E-03   1.7412266698328498E-03
         3         45   6.7797739800408777E-04   1.2878233016218097E-02   5.4495721836174604E-03   1.9317830212095507E-03
         3         46   0.0000000000000000E+00   1.5904113534717909E-04   7.8122292889090424E-06   1.2440649320549902E-05
         3         47   0.0000000000000000E+00   9.0828393332377457E-04   5.4187622932064440E-05   6.6988402969108727E-05
         3         48   1.9254999501574182E-06   7.0896378331713008E-04   1.5096362933649966E-04   9.0559367861952567E-05
         3         49   1.8005082552076813E-02   1.3092917840300861E-01   5.6735593234561114E-02   1.6401922705426269E-02
         3         50   0.0000000000000000E+00   4.1485889428406184E-02   5.2528763783761248E-03   6.6370336074026712E-03
         3         51   1.8640224587241228E-02   1.6078860222764449E-01   8.1344531171295156E-02   2.1204264204183490E-02
         3         52   0.0000000000000000E+00   5.8489885967418505E-02   9.8495857479598999E-03   1.0274137734007104E-02
         3         53   0.0000000000000000E+00   2.3355509678272646E-03   4.5748389647279542E-04   3.9689628787248013E-04
         3         54   3.0702097696485052E-04   7.5922773308217334E-03   2.4066902194723847E-03   1.0124316707872465E-03
