################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.2256962972259600E-02 a         1     0     1     1     1
 -1.5625132985609452E-01 a         2     0     1     1     2
  1.0470036741353983E-01 a         3     0     1     1     3
 -2.6498081393256549E-02 a         4     0     1     1     4
  9.7630870498153319E-02 a         5     0     1     1     5
 -9.4925595322240264E-02 a         6     0     1     1     6
 -9.4768484274253533E-03 a         7     0     1     1     7
 -1.1841843241428737E-01 a         8     0     1     1     8
 -2.2805390287795127E-01 a         9     0     1     1     9
 -4.9704328432139774E-02 a        10     0     1     1    10
 -3.2028923066661874E-01 a        11     0     1     1    11
 -1.4344945575278512E-01 a        12     0     1     1    12
  2.0468105705982906E-01 a        13     0     1     1    13
  4.8433923008198099E-02 a        14     0     1     1    14
  3.3620719115252351E-01 a        15     0     1     1    15
  2.9972755888819390E-02 a        16     0     1     1    16
 -2.5405583986529881E-02 a        17     0     1     1    17
  1.3270821174582770E-01 a        18     0     1     1    18
 -2.8299514933184389E-01 a        19     0     1     1    19
 -6.9809576956390673E-02 a        20     0     1     1    20
  4.7378130192314953E-02 a        21     0     2     1     1
  1.5298140434072738E-01 a        22     0     2     1     2
  5.1130626840500659E-01 a        23     0     2     1     3
 -8.3127209802436364E-01 a        24     0     2     1     4
  2.0305482163708893E-01 a        25     0     2     1     5
 -8.2838876995994265E-02 a        26     0     2     1     6
 -2.2961026566852821E-01 a        27     0     2     1     7
 -3.9681580408934408E-01 a        28     0     2     1     8
  3.8456413202309997E-01 a        29     0     2     1     9
  6.6671175366891974E-02 a        30     0     2     1    10
 -2.2822856164480536E-02 a        31     0     2     1    11
  4.2396783968463594E-02 a        32     0     2     1    12
  6.8541644432699347E-02 a        33     0     2     1    13
 -3.2098774519608395E-02 a        34     0     2     1    14
 -3.4998960749500696E-01 a        35     0     2     1    15
 -1.9655032695607372E-01 a        36     0     2     1    16
 -4.4434279510231800E-01 a        37     0     2     1    17
  2.6527573804559318E-01 a        38     0     2     1    18
  7.5573344779240437E-02 a        39     0     2     1    19
 -5.1539325744128006E-02 a        40     0     2     1    20
  2.2100047438509066E-01 a        41     0     3     1     1
  3.0830989617484116E-02 a        42     0     3     1     2
  3.0095957203624065E-02 a        43     0     3     1     3
 -1.4051401721208279E-02 a        44     0     3     1     4
 -1.9354761957908309E-01 a        45     0     3     1     5
  8.3702471232237147E-02 a        46     0     3     1     6
  3.1350864206522649E-01 a        47     0     3     1     7
 -4.3498281476130801E-02 a        48     0     3     1     8
 -1.0561291382616872E-01 a        49     0     3     1     9
 -8.6345263464525618E-02 a        50     0     3     1    10
