################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2004870714728302E-01 a         1     0     1     1     1
 -2.0161145555854798E-02 a         2     0     1     1     2
 -8.1179576102671708E-02 a         3     0     1     1     3
 -2.0788528779658297E-01 a         4     0     1     1     4
  5.7507470063794079E-02 a         5     0     1     1     5
 -1.7942453240670342E-01 a         6     0     1     1     6
 -1.9015308772318905E-02 a         7     0     1     1     7
 -2.1827796594540295E-02 a         8     0     1     1     8
  1.8410269251152767E-01 a         9     0     1     1     9
  4.1884365668874175E-03 a        10     0     1     1    10
  1.0956088187690935E-01 a        11     0     1     1    11
 -5.1564418563303634E-02 a        12     0     1     1    12
 -7.6114476954026566E-02 a        13     0     1     1    13
  3.4133961194342886E-02 a        14     0     1     1    14
 -8.0809377890370113E-02 a        15     0     1     1    15
  9.4277770905147537E-02 a        16     0     1     1    16
  6.6789882280502255E-02 a        17     0     1     1    17
 -1.7595544155260864E-01 a        18     0     1     1    18
  7.2401392192734379E-02 a        19     0     1     1    19
 -1.7410283848417618E-01 a        20     0     1     1    20
  7.9703041545327327E-02 a        21     0     2     1     1
  5.2670490482136532E-02 a        22     0     2     1     2
  2.7915791422872078E-03 a        23     0     2     1     3
  2.1809238662968512E-02 a        24     0     2     1     4
 -8.7811773845244939E-02 a        25     0     2     1     5
  6.4334335507412840E-02 a        26     0     2     1     6
 -8.6393428781750492E-02 a        27     0     2     1     7
 -9.3716055238434615E-03 a        28     0     2     1     8
 -1.2757983544261620E-01 a        29     0     2     1     9
 -5.5396965433739793E-02 a        30     0     2     1    10
 -9.2354524128602233E-02 a        31     0     2     1    11
  1.8727147876801381E-01 a        32     0     2     1    12
  4.8366226884686704E-02 a        33     0     2     1    13
 -1.8748291082020394E-01 a        34     0     2     1    14
 -2.3402566294157854E-02 a        35     0     2     1    15
  2.2711305790327391E-02 a        36     0     2     1    16
 -2.1238092261400193E-02 a        37     0     2     1    17
 -9.7744121335225018E-03 a        38     0     2     1    18
 -6.2557743813074468E-02 a        39     0     2     1    19
  1.1366991486501386E-01 a        40     0     2     1    20
  3.0580886650835298E-01 a        41     0     3     1     1
  6.7172773327145385E-02 a        42     0     3     1     2
 -1.3290335128829020E-01 a        43     0     3     1     3
  9.0390203666250959E-02 a        44     0     3     1     4
 -3.7501210725794279E-02 a        45     0     3     1     5
 -1.0022099082285098E-01 a        46     0     3     1     6
  1.6718599108585638E-01 a        47     0     3     1     7
 -1.1617985096000717E-02 a        48     0     3     1     8
 -2.8980514279437153E-02 a        49     0     3     1     9
  1.4137639794807125E-01 a        50     0     3     1    10
  1.3240867685694302E-01 a        51     0     3     1    11
  1.0259952517479497E-01 a        52     0     3     1    12
 -2.9431730486282737E-01 a        53     0     3     1    13
  4.3022775867521096E-02 a        54     0     3     1    14
 -3.6828611939066495E-02 a        55     0     3     1    15
 -6.1514024315017117E-02 a        56     0     3     1    16
  8.2551662158050487E-02 a        57     0     3     1    17
  9.1928319462149674E-02 a        58     0     3     1    18
  7.8188002059139422E-02 a        59     0     3     1    19
  6.0120008430635342E-02 a        60     0     3     1    20
 -4.1094319311340458E-02 a        61     0     4     1     1
  1.2580344725365433E-01 a        62     0     4     1     2
 -1.8057773582589046E-01 a        63     0     4     1     3
 -3.2096813100477378E-01 a        64     0     4     1     4
 -2.5708957226395107E-01 a        65     0     4     1     5
 -4.1256871880925705E-01 a        66     0     4     1     6
 -1.8182424071507688E-01 a        67     0     4     1     7
  9.9552280988881955E-02 a        68     0     4     1     8
  6.6883585348210010E-03 a        69     0     4     1     9
 -2.2105344510274197E-01 a        70     0     4     1    10
