################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.5323602433657273E-01 a         1     0     1     1     1
  2.8450790482276184E-02 a         2     0     1     1     2
  4.3137099240705842E-02 a         3     0     1     1     3
 -3.4570753773469109E-01 a         4     0     1     1     4
 -1.6697472782163830E-01 a         5     0     1     1     5
  1.2369188658110654E-01 a         6     0     1     1     6
 -1.0454589009428424E-01 a         7     0     1     1     7
 -1.8085164923513697E-01 a         8     0     1     1     8
 -7.0893729792149737E-02 a         9     0     1     1     9
 -2.1420442008484622E-01 a        10     0     1     1    10
 -1.2121273461774246E-02 a        11     0     1     1    11
 -9.6366563347036319E-02 a        12     0     1     1    12
 -1.8139461656028608E-01 a        13     0     1     1    13
  6.4218146409330532E-02 a        14     0     1     1    14
  5.1494075754231344E-02 a        15     0     1     1    15
  3.4535342155401172E-01 a        16     0     1     1    16
  5.8519497350851955E-02 a        17     0     1     1    17
 -5.4401870832780960E-02 a        18     0     1     1    18
  4.4873792060894507E-02 a        19     0     1     1    19
  2.0166563871867249E-01 a        20     0     1     1    20
  2.5713551192423062E-01 a        21     0     2     1     1
 -3.3506454876743655E-02 a        22     0     2     1     2
  2.6742727091868118E-01 a        23     0     2     1     3
 -6.3688244390007934E-02 a        24     0     2     1     4
 -8.4533943586605376E-02 a        25     0     2     1     5
  1.8043643064052214E-01 a        26     0     2     1     6
 -2.3470402232156306E-02 a        27     0     2     1     7
  1.5521612682916558E-01 a        28     0     2     1     8
 -3.3575543999915480E-01 a        29     0     2     1     9
 -1.4291434112884507E-01 a        30     0     2     1    10
  2.1605739280626740E-01 a        31     0     2     1    11
  1.9130824840121502E-01 a        32     0     2     1    12
  3.1298856396540325E-01 a        33     0     2     1    13
  1.7629473618562483E-01 a        34     0     2     1    14
  2.2808437780369703E-01 a        35     0     2     1    15
 -1.3451525119165339E-01 a        36     0     2     1    16
 -5.2402591888384663E-02 a        37     0     2     1    17
 -3.6846754283961425E-01 a        38     0     2     1    18
  3.7982855941130250E-01 a        39     0     2     1    19
 -3.2622667721563647E-01 a        40     0     2     1    20
 -3.1574146324698382E-01 a        41     0     3     1     1
 -1.7920189825243946E-01 a        42     0     3     1     2
  5.2467056282645232E-02 a        43     0     3     1     3
  2.3649557419682027E-01 a        44     0     3     1     4
  3.2704472720805622E-02 a        45     0     3     1     5
 -1.6377748597737987E-01 a        46     0     3     1     6
 -1.1898498793402480E-01 a        47     0     3     1     7
 -2.9284879782344586E-01 a        48     0     3     1     8
  1.4180291748043078E-01 a        49     0     3     1     9
  2.7692343574357253E-01 a        50     0     3     1    10
 -2.3326782651500935E-01 a        51     0     3     1    11
 -2.9676433846010070E-01 a        52     0     3     1    12
