################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         1         38   5.7207745101253071E-03   2.6517987942752352E-02   1.4771886696893674E-02   2.3441045027577517E-03
         1         39   2.8043893391030607E-03   1.9488303536710119E-02   1.1322778151047229E-02   2.3987206589451775E-03
         1         40   2.0852046175450094E-04   1.1577073975111415E-02   6.1183437658349901E-03   2.3024961649511675E-03
         1         41   3.6474565407904696E-03   8.3469628642828003E-02   2.9776929053334695E-02   1.0582543423539191E-02
         1         42   9.2933604845425004E-03   1.2050076667581940E-01   5.2469849875915762E-02   1.6606851149918462E-02
         1         43   2.4620113212949092E-04   1.4668571848921603E-02   3.1554970828898792E-03   2.0474618637663007E-03
         1         44   3.0775452800162076E-08   7.8482208165730116E-04   4.6027640932942230E-05   5.4523042008788801E-05
         1         45   1.6146773935242326E-03   4.2925073160581292E-02   1.7549372349008045E-02   6.3747653624816004E-03
         1         46   1.2667255810764613E-04   1.6019344064834091E-02   3.4552136654958411E-03   2.5699535202413659E-03
         1         47   1.4381656011148881E-08   1.0335390756765243E-03   5.3320578347688579E-05   7.0896975453218450E-05
         1         48   3.6333152430044731E-06   3.2673506320172250E-03   3.3669067045397305E-04   3.6477167395554107E-04
         1         49   8.6790454016153703E-09   1.6887604286510152E-03   7.4391311665491239E-05   1.1501747856033932E-04
         1         50   0.0000000000000000E+00   1.5244891595432512E-04   3.6384971556139840E-06   7.5247914131028980E-06
         1         51   1.6088477483682931E-02   1.7297751787716537E-01   7.9602771062107447E-02   2.0087628049397847E-02
         1         52   7.1720990446497976E-02   3.1932509709169393E-01   1.8139942521827396E-01   3.3290938612565796E-02
         1         53   1.2534307557589500E-03   1.9310651327801721E-02   5.9565981007529568E-03   2.3066172638912734E-03
         1         54   2.3738272055125417E-07   7.1004074383998830E-04   7.4989046827043514E-05   6.8657247844169968E-05
         1         55   5.3493224286803118E-03   3.6578929364108233E-02   1.8675906210551856E-02   4.2039278317132422E-03
         1         56   6.4375191533663269E-04   1.2978162302445147E-02   4.1676780397690398E-03   1.6070211525491074E-03
         1         57   9.6005802560940293E-08   5.1947629217078610E-04   4.5510265270200238E-05   4.1776515784573690E-05
         1         58   2.6659737151202712E-05   6.6705572498538517E-03   1.1165968825806473E-03   9.3421148716024097E-04
         1         59   2.0382896267767764E-07   9.3747766914499334E-03   7.6071603544286483E-04   9.3122569347607815E-04
         1         60   0.0000000000000000E+00   8.6719471320733591E-04   2.6282114052646955E-05   4.7544629677828892E-05
         1         61   2.0523994280458445E-04   1.7509146797909200E-02   4.9183630847929993E-03   2.5243609299182837E-03
         1         62   1.4371560276004206E-04   3.4900450680726579E-02   1.2520508919789590E-02   5.9163220298652170E-03
         1         63   3.8290096776272765E-06   5.9117402993495941E-03   5.6899502537790863E-04   6.2330881786279825E-04
         1         64   1.8423764932965862E-10   3.9877045116142783E-04   6.0980267589443890E-06   1.2848960993248400E-05
         1         65   5.1357495058881757E-05   2.2466315577730336E-02   7.5735373606309834E-03   3.9524625238435253E-03
         1         66   1.8908253404255381E-06   1.0683339480812284E-02   9.7039785448451322E-04   1.2697991999387490E-03
         1         67   8.5260775271801920E-11   9.3010783469202254E-04   1.6675114251650162E-05   3.8190047187425115E-05
         1         68   6.0868208463312308E-09   2.8887904635142928E-04   6.8738326774986102E-06   1.4053521976767786E-05
         1         69   4.2736493874378788E-12   2.5231237705883622E-05   3.4330599095090823E-07   9.1942201194125462E-07
         1         70   0.0000000000000000E+00   1.2960056545686464E-06   1.0802402510625536E-08   3.6707825026851944E-08
         1         71   9.9975367704852151E-03   8.6281139452976371E-02   4.3463637205323986E-02   9.5517356378887718E-03
         1         72   5.2496012960847577E-02   2.0147703273900558E-01   1.2198472929271034E-01   1.9959638797685860E-02
         1         73   6.0692809739916714E-04   9.2007644119844190E-03   2.5385074707473788E-03   8.7731655913427930E-04
         1         74   1.7087565778735559E-07   3.9260453977885178E-04   2.4278981247758347E-05   2.2248673546005876E-05
         1         75   2.6435372625321679E-03   1.3693477333701574E-02   7.2434658667710362E-03   1.3404888136622675E-03
         1         76   2.6796037686534717E-04   5.1718348224741445E-03   1.4206723380849381E-03   5.2594558648596905E-04
         1         77   5.1704312841154967E-08   1.8139550280844055E-04   9.9371395077087044E-06   9.3042444521824404E-06
         1         78   1.8201300341387730E-05   2.4461867195241216E-03   5.3226354028730073E-04   3.8507730441103495E-04
         1         79   1.8039204500890782E-07   6.4290328547005598E-03   5.8554421207922713E-04   6.7915792006560183E-04
         1         80   0.0000000000000000E+00   5.3610052910467790E-04   1.7982577804671735E-05   3.1203599278687776E-05
         2          1   2.3244606387982880E-01   3.7236731601755796E-01   2.9767209285257745E-01   1.5243370446586029E-02
         2          2   7.3934596987807862E-06   9.6698034532890608E-04   1.6363918424353401E-04   1.0251066286024162E-04
         2          3   3.9564302895388877E-10   4.0306153366879153E-04   7.6729688351412146E-06   1.3773595051703580E-05
         2          4   9.1051547592481986E-20   7.1250311754688247E-08   6.6610361136027937E-11   9.8380622402722027E-10
         2          5   5.9869599067153134E-01   9.1730682060452262E-01   7.1013526102024715E-01   4.1120185641501765E-02
         2          6   4.4920923119903957E-04   1.9271828531108516E-02   5.1192169983457466E-03   2.3780861622075783E-03
         2          7   1.1589100305556872E-07   8.1757821316703547E-03   3.5449112185894689E-04   4.4585616120787838E-04
         2          8   2.9122993544443513E-16   8.1156391225565846E-06   1.5084279401406145E-08   1.2628243925083594E-07
         2          9   5.3504782150629859E-01   1.2085833643520425E+00   8.4533241051632069E-01   9.5791506730993639E-02
         2         10   1.0506770756407713E-02   1.5901413505822296E-01   6.3646988161900439E-02   2.0669837970774992E-02
         2         11   1.2705665283770557E-05   6.5817904137718292E-02   6.6212198159094496E-03   5.8057433748581267E-03
         2         12   3.4330483851935549E-13   3.4099752286699791E-04   1.4762334787890525E-06   6.6312113985833950E-06
         2         13   4.2447229649190482E-01   1.4454440365922629E+00   9.3177956414369623E-01   1.3528392481612789E-01
         2         14   9.6749089248577627E-02   5.8184873681445737E-01   3.2242548494771139E-01   6.6898571557122186E-02
         2         15   5.2393201825982926E-04   2.4143405451671368E-01   5.0632753799281942E-02   2.9900484342450361E-02
         2         16   1.4916806926415372E-10   5.3210013846262446E-03   6.1784660669995250E-05   1.5459518171157167E-04
         2         17   5.6068480894134143E-01   1.7686046477728974E+00   1.2011032804180977E+00   1.5091836641788148E-01
         2         18   2.9141548892978253E-01   1.0278311424391184E+00   6.9401796109042568E-01   8.6363156409733494E-02
         2         19   7.8899339847462446E-03   3.9320177940626372E-01   1.6219756357041124E-01   5.8832299531976356E-02
         2         20   2.3893985008762245E-08   3.3784847574648058E-02   1.0945151461518334E-03   1.6744965236779605E-03
         2         21   7.4829999175039286E-01   1.5606613268319536E+00   1.1763720036708709E+00   9.8342548984408001E-02
         2         22   4.1886075400602801E-01   8.8589031177960142E-01   6.8631441335181986E-01   6.3044364161291888E-02
         2         23   4.4635079766407883E-02   3.4444403369536175E-01   2.2961995224441908E-01   4.1237808376614046E-02
         2         24   1.4112871024736434E-06   1.0001268199636502E-01   8.1776397453159136E-03   8.1415516235978959E-03
         2         25   5.2348465590853033E-01   1.0081226758246467E+00   7.4606441241028199E-01   5.9998176894645996E-02
         2         26   2.1990065286619093E-01   5.1831454502541041E-01   3.6805234179564650E-01   3.6845351376148729E-02
         2         27   1.0090624071777730E-01   2.4238591452598168E-01   1.6618709054202579E-01   1.5357374661788430E-02
         2         28   3.0745651939319767E-05   1.2892000925789479E-01   2.5934147994852129E-02   1.6776669112830375E-02
         2         29   2.2814737585248490E-01   4.5315146120574695E-01   3.3568059628976860E-01   3.0920074187811133E-02
         2         30   7.7435508853641685E-02   2.3793943189036751E-01   1.4691864001184307E-01   2.1309489421042806E-02
         2         31   5.4610330929576650E-02   1.3575601520533151E-01   8.3733772566456505E-02   9.0515276203111811E-03
         2         32   2.4716021851286531E-04   7.9341158692792513E-02   3.5641193096672824E-02   1.3996874537414329E-02
         2         33   7.4483537050633777E-02   1.6502267435246668E-01   1.1792109346347215E-01   1.1754261827319853E-02
         2         34   2.5688632902972963E-02   8.5967185266489582E-02   5.4298468788800118E-02   7.9601622493524257E-03
         2         35   2.4210291133257802E-02   6.0551640932559304E-02   3.6103220972592949E-02   3.4554380645993622E-03
         2         36   7.3359549328775198E-04   3.8832140778068500E-02   2.2138241239258481E-02   4.6621380931116977E-03
         2         37   1.7523519190976694E-02   4.2611264472193669E-02   2.9543773393787356E-02   3.3337115561888737E-03
         2         38   6.0922962519488521E-03   2.4113017668244911E-02   1.5024627009753190E-02   2.2180657204247190E-03
         2         39   4.1855159091111396E-03   1.6652364984063167E-02   1.1026206000772042E-02   1.1449258420672297E-03
         2         40   8.0460563862918947E-04   1.1452173117760081E-02   6.6168389350413628E-03   9.9075371844230763E-04
         2         41   4.6905558723335891E-02   1.6708481931227823E-01   9.5402947066571764E-02   1.5110753195883219E-02
         2         42   9.2517470861461868E-03   5.8135624016040222E-02   2.8331891319623437E-02   6.0374226054560245E-03
         2         43   4.8745897947631702E-04   1.7614547551100247E-02   5.1220466879450324E-03   2.0614556381974634E-03
         2         44   9.0807180989667107E-08   8.8475354209390444E-04   6.2220403675496564E-05   5.5604124843976362E-05
         2         45   5.6688216773256926E-04   5.4255173455648106E-03   2.3124690808470913E-03   6.1771084658032043E-04
         2         46   1.1322703705881043E-04   2.3054599050116430E-03   6.7638790783945539E-04   2.3572698554299074E-04
         2         47   3.9929041382184399E-08   6.3265922447841810E-05   6.6622754040032169E-06   4.9471190357971767E-06
         2         48   6.4818704652845578E-06   1.1807629087762376E-03   2.3128726394824561E-04   1.2877616684647478E-04
         2         49   4.5103216589719670E-08   4.2746787418157783E-04   3.6143069398561146E-05   3.2097191235037457E-05
         2         50   1.0667292244382274E-12   3.3168236948258931E-05   1.2677973195597332E-06   1.7293308278161387E-06
         2         51   6.2679857687258700E-02   2.4603054655916284E-01   1.3846632802761791E-01   2.1518855313020415E-02
         2         52   4.5487673417262647E-02   2.0069407014104748E-01   1.1656922291861617E-01   1.9291713290405087E-02
         2         53   2.0636858214989869E-03   2.7765907147544396E-02   1.0123736722584731E-02   3.3602103414237046E-03
         2         54   5.1449606269811038E-07   1.1337865598450934E-03   1.3544128356028100E-04   1.0706641772756972E-04
         2         55   1.9977656690631836E-03   1.4579957212470126E-02   6.6893358393644254E-03   1.5034668594690681E-03
         2         56   4.2304058530908127E-04   4.8773780389396934E-03   1.6398953863801643E-03   4.7786176140384167E-04
         2         57   1.6121213529345720E-07   1.0027529224763744E-04   1.2721224852503254E-05   8.5054856643521631E-06
         2         58   4.9628627126783371E-05   3.1054200244354773E-03   8.9002120944952365E-04   3.8488720167177400E-04
         2         59   1.1390555159715677E-06   3.4472582429458140E-03   4.3658356854074247E-04   3.1447915111162760E-04
         2         60   1.5704725883479015E-11   2.4130128745511982E-04   1.0884950934932980E-05   1.3739789336765953E-05
         2         61   6.6131910569470313E-03   4.6763550007452297E-02   2.4468545855560301E-02   5.5821671645383186E-03
         2         62   1.0707892856213215E-03   1.2512495028616675E-02   5.2645289907263405E-03   1.5399860438881062E-03
         2         63   2.8519495819257598E-05   5.1487546954559239E-03   1.0038101576326603E-03   6.8680410258771898E-04
         2         64   8.8116209317510878E-10   2.4890362620965290E-04   7.1804697015473580E-06   1.1059687560241931E-05
         2         65   1.2252264012643274E-05   4.6157597119605455E-04   1.1972797569735605E-04   5.1591616684364342E-05
         2         66   2.2607753485393986E-06   2.4333673788596360E-04   4.2449659864366971E-05   2.2139306058628412E-05
         2         67   3.7304931772158378E-10   6.7818614389867861E-06   3.5936587569804333E-07   3.6410542519558872E-07
         2         68   1.0596420465165369E-08   4.4007994121768494E-05   2.7502691189390598E-06   2.7601014261805463E-06
         2         69   1.3634559051017006E-11   3.0399706917418761E-06   1.0187903650625471E-07   1.5008907402559119E-07
         2         70   2.9015616788704910E-16   1.0000357100168547E-07   2.0056240155891016E-09   3.8007752562082592E-09
         2         71   2.2213406949981630E-02   1.1714121356313768E-01   6.2490102728345362E-02   1.0646447108260867E-02
         2         72   3.4893665611064606E-02   1.3892368223143869E-01   8.3705616954618561E-02   1.3199154558771025E-02
         2         73   8.0641487656170341E-04   1.6458190074257143E-02   4.5872352142415458E-03   2.0431231685204424E-03
         2         74   2.8248327569907656E-07   9.7801167660102823E-04   5.8523204002990074E-05   6.2651100741752689E-05
         2         75   1.0354601706581154E-03   6.4084255670025878E-03   3.0893378340034216E-03   6.4483013692952056E-04
         2         76   1.9220516391159093E-04   1.8967098497035665E-03   6.6714870998452549E-04   1.8342781726356016E-04
         2         77   8.3696410251817789E-08   2.7800291366926163E-05   3.8777595171252660E-06   2.4856682245754519E-06
         2         78   3.4374349585761062E-05   1.2559772780345300E-03   4.5559521573516833E-04   1.7066199652112662E-04
         2         79   1.0158940719004533E-06   2.4933234873575562E-03   3.4810461035812099E-04   2.3958276388307185E-04
         2         80   1.2898424264764667E-11   1.6504320055988033E-04   7.8552697860535285E-06   9.7249997339520920E-06
         3          1   4.4596509061256587E-08   9.1164820677416322E-03   1.8131329043561049E-04   3.7037465008858239E-04
         3          2   1.5452522313836327E-09   3.9846825355799369E-04   7.4674428841999336E-06   1.2615106542191262E-05
         3          3   4.6729096183096758E-06   1.1738683259587203E-04   2.3122375228333976E-05   8.8024706207277366E-06
         3          4   3.6890462882053815E-04   3.2185054385467380E-03   1.3970196366893779E-03   3.6844047479032483E-04
         3          5   6.7699842098472830E-06   6.9949576954764267E-02   3.7959680038125729E-03   4.8594615945842246E-03
         3          6   3.2846057491500685E-07   7.8022205656862360E-03   3.4499582395201075E-04   3.9959493960931231E-04
         3          7   3.4256193707954332E-04   3.5443852097944710E-03   1.2172944531578934E-03   3.3392381120815574E-04
         3          8   9.4653067482967906E-03   4.7763617406389819E-02   2.5289338200007717E-02   4.9675272854976301E-03
         3          9   3.8539659485171333E-04   2.2633905433843132E-01   3.5180364516727340E-02   2.6904369931762800E-02
         3         10   2.5963291088082548E-05   6.9375861823153417E-02   6.4438657136975898E-03   5.1098976946269267E-03
         3         11   9.3752867249337520E-03   4.9040655539455642E-02   2.4499940304581365E-02   4.7435990953910269E-03
         3         12   9.0029089089254805E-02   2.6117582558542796E-01   1.7153526762414206E-01   2.2342606801388932E-02
         3         13   8.0047422575911052E-03   4.9662176729237617E-01   1.5149746971350092E-01   6.7208244908129072E-02
         3         14   7.7056528745458896E-04   2.5199940116443159E-01   4.9276519322515464E-02   2.6073078333285590E-02
         3         15   9.6488884770098621E-02   2.9470109510605624E-01   1.8960656236779008E-01   2.5764712252261377E-02
         3         16   3.1985422541173641E-01   5.2818436107697175E-01   4.3896391792066963E-01   2.7486119657161849E-02
         3         17   6.1716975237707736E-02   7.0316294719327699E-01   3.2705798594098051E-01   8.9199428362130226E-02
         3         18   8.7549305218721143E-03   3.7990627048274511E-01   1.5785298597477521E-01   5.2218242265190777E-02
         3         19   3.7929926060071850E-01   7.4960809690266583E-01   5.7110443318269344E-01   5.5759834596692523E-02
         3         20   3.9696808786212712E-01   5.3617673136986055E-01   4.4532449994539092E-01   1.6854333883279185E-02
         3         21   1.4757379684414032E-01   6.3997238836782433E-01   3.9801101562523994E-01   7.5227737015009941E-02
         3         22   3.9673591434870342E-02   3.6578392970836193E-01   2.2346941780930066E-01   4.2707114051791562E-02
         3         23   5.5592285216727855E-01   7.8229843801981613E-01   6.8828958385920858E-01   4.3809720053320116E-02
         3         24   1.6878218218956292E-01   3.7541928852580259E-01   2.4664262962715308E-01   3.3270935115141675E-02
         3         25   1.2576657478802189E-01   5.0887680830359683E-01   3.1562812501307558E-01   4.8677618365079306E-02
         3         26   6.7472667417497051E-02   2.7303560152103773E-01   1.6173565061679296E-01   2.4343245042104677E-02
         3         27   3.1947359228590577E-01   4.0535704522266769E-01   3.6102221630010545E-01   1.0714317995205684E-02
         3         28   9.5784063620859783E-02   2.1204251601641505E-01   1.5508384529015884E-01   2.0267550695372394E-02
         3         29   9.1986655826873917E-02   2.8377321439331182E-01   1.8252398959854765E-01   2.5887573747822395E-02
         3         30   3.5773861164288517E-02   1.3661823700405754E-01   8.1490903658426400E-02   1.3799378034990449E-02
         3         31   8.6929415334559043E-02   1.4512037437624900E-01   1.1568842579271998E-01   9.9418305419922727E-03
         3         32   5.8570902599534694E-02   1.3261113391965892E-01   9.6294144199744261E-02   1.2316858693316937E-02
         3         33   4.0040102180107319E-02   1.1635254294437739E-01   7.7894427445993980E-02   1.0084555746065003E-02
         3         34   1.5226252205779861E-02   5.9516885184712674E-02   3.5136170410827054E-02   6.0141996039301060E-03
         3         35   3.3629695880050943E-02   5.6403458701886025E-02   4.2980917707105520E-02   2.7013118663146833E-03
         3         36   2.0797243208109273E-02   5.4793941533985500E-02   4.1978526183166706E-02   5.7169953750557745E-03
         3         37   1.2293828015589682E-02   3.3104225845001785E-02   2.2038978901145499E-02   2.7549803151516558E-03
         3         38   4.3364660525080385E-03   1.8222182252147855E-02   1.0730861197179937E-02   1.8678773344814308E-03
         3         39   1.1035303185839496E-02   2.0468711364950980E-02   1.4788982240144114E-02   1.2787436843380811E-03
         3         40   7.2971930125907709E-03   1.3058218791309813E-02   1.0919695968554978E-02   6.6864985031832693E-04
         3         41   8.1804156996915459E-05   5.6886177222627210E-03   1.0908069178184935E-03   5.7026526242047871E-04
         3         42   4.9872188288070410E-05   4.1693000378243633E-03   1.0536417072593961E-03   5.0289992255405952E-04
         3         43   3.8558171434134120E-04   4.3025124889663939E-03   1.5274290504141638E-03   4.5683034061832193E-04
         3         44   1.0420302868543961E-04   4.3086114623352755E-03   1.0009820829719909E-03   4.9874557159028800E-04
         3         45   6.7524961551961286E-06   1.3252221107826405E-03   2.1019149624392053E-04   1.1298297476697059E-04
         3         46   8.3515064111053640E-05   1.8403982769397472E-03   6.0940843638729856E-04   1.7745824531549225E-04
         3         47   8.0323770786166904E-06   1.8076398742626904E-03   2.8908887625245141E-04   1.4137663950312994E-04
         3         48   5.7982351431913235E-04   2.0052055141344212E-03   1.1595198406563110E-03   2.0278985354060521E-04
         3         49   2.8991559722285560E-03   6.3208624941201233E-03   4.5455455498647455E-03   4.2967951525469929E-04
         3         50   1.2593125371426488E-03   4.6766240403716972E-03   2.8252132765720257E-03   5.2471499776240765E-04
         3         51   8.9066786477391344E-04   2.8582360061902193E-02   7.7772142876910526E-03   3.2597213728769378E-03
         3         52   1.4385530792078536E-03   3.8939168620824402E-02   1.3783772504774036E-02   4.9716573243000339E-03
         3         53   1.2757117567881592E-03   1.0444689828944212E-02   4.1300117810420377E-03   1.1095299529587550E-03
         3         54   9.4848129999012583E-05   3.5760679790651385E-03   6.2449471764963065E-04   2.8486657386788989E-04
         3         55   4.2651387424996959E-05   4.4678542933311418E-03   9.1692849960401974E-04   4.2805087913383531E-04
         3         56   2.6751993290678315E-04   3.9026423808559731E-03   1.5731384136190739E-03   4.2372015080572917E-04
         3         57   8.3678791374504851E-06   8.3304118462033244E-04   1.7097544102776384E-04   7.7615350159582761E-05
         3         58   1.9173426628564581E-03   5.2638612671658761E-03   3.4307008641988172E-03   4.9388208872337322E-04
         3         59   1.3748991200986358E-02   2.6645560200680492E-02   1.9520597086225121E-02   1.7491587275061792E-03
         3         60   2.0436751923979448E-03   1.0355034225700693E-02   5.7353613350478970E-03   1.3789515824532213E-03
         3         61   2.6207805737250399E-07   1.3695237431839144E-04   1.3349895294088881E-05   1.2226540770580607E-05
         3         62   2.0976061165887277E-07   1.2256252477690582E-04   1.1060470624822669E-05   8.6636101551246858E-06
         3         63   9.9420761471076173E-06   4.7693466019032909E-04   9.2403447815355899E-05   4.3814242964636770E-05
         3         64   1.9368371099536153E-05   1.7830304020288437E-03   3.2532815108600525E-04   1.9798346302002214E-04
         3         65   2.6320548510733722E-08   2.3274991443220552E-05   2.3473979615575521E-06   1.9453352279408700E-06
         3         66   3.0017787670894538E-06   1.3293379426229302E-04   2.9725901679009494E-05   1.2549193133773408E-05
         3         67   1.6161955590259636E-06   6.9971288732152898E-04   8.8258670239386907E-05   5.0541250662225225E-05
         3         68   1.1053514339933765E-05   8.4264409863259954E-05   3.4510146101686454E-05   9.8486519496782653E-06
         3         69   1.2080136175212238E-04   4.3830653216980151E-04   2.4242492213826062E-04   3.8740716226299608E-05
         3         70   7.1578880874753238E-05   4.6439946542488358E-04   1.9277522433416028E-04   5.5781706723283058E-05
         3         71   6.8543370617791470E-04   1.8234513907428172E-02   5.5387944422359238E-03   2.1886178475751875E-03
         3         72   1.3231264471304832E-03   3.0720625542591164E-02   1.1544683885290199E-02   3.9855720867765683E-03
         3         73   4.8522988594176927E-04   4.9179487961304820E-03   1.8774934076730945E-03   5.2840627935040743E-04
         3         74   1.0621616777525666E-05   6.5137050685770280E-04   7.3320449336353223E-05   3.6911437002269298E-05
         3         75   2.3658033631225605E-05   2.1434319145802391E-03   5.0930460287271033E-04   2.2527634384077806E-04
         3         76   1.3174774853712357E-04   1.5939687699266076E-03   6.5535558809126833E-04   1.7933239170073111E-04
         3         77   1.8161471388107395E-06   8.1081022089801700E-05   1.5368994711886853E-05   7.3393634092731454E-06
         3         78   8.9539081444011206E-04   2.2136305257481554E-03   1.4988907069517095E-03   1.9062932617003596E-04
         3         79   8.4247240241492622E-03   1.5647256081017694E-02   1.1565213783694543E-02   9.7928420724265942E-04
         3         80   7.1734356215300693E-04   3.9540711355818955E-03   2.1076481407749604E-03   4.5227021541567499E-04
         4          1   8.7351071217526697E-13   1.1863190608760681E-05   2.0650860337699462E-08   2.0336940921977429E-07
         4          2   3.2311805793922899E-14   7.1218713714183984E-08   1.2965231006834013E-10   1.3513815205328936E-09
         4          3   1.5493083165012871E-03   5.0638410845238076E-03   2.7940392733787557E-03   4.3977568839720729E-04
         4          4   1.0181532697770702E-05   4.4683833424800993E-04   1.1565680152691521E-04   5.3535873504399131E-05
         4          5   6.2273750080843793E-10   5.1818274177598065E-04   1.9308316615742140E-06   1.0873530464634238E-05
         4          6   3.1648375160614849E-11   8.1041259255365293E-06   2.9360472406308388E-08   1.7005513892479051E-07
         4          7   3.3045225031980409E-02   7.4935029697964645E-02   5.0578676400015454E-02   5.5722796765990141E-03
         4          8   6.0141835691692748E-04   1.0568505570465136E-02   3.7371387441633651E-03   1.3325056774286768E-03
         4          9   1.5913378897081411E-07   8.3444582100335573E-03   8.2714053311761345E-05   2.4062249994244778E-04
         4         10   1.1549532337213862E-08   3.3945672193980213E-04   2.8733830212144057E-06   8.5290973331421217E-06
         4         11   2.5982182562583012E-01   4.3211868725541697E-01   3.4307053524828413E-01   2.3525995489674920E-02
         4         12   1.3159953848855686E-02   9.7740393685331550E-02   4.6911601688354301E-02   1.2117982658443117E-02
         4         13   1.4016371737960751E-05   5.0063616325795181E-02   1.6472377918573832E-03   2.3681295806124159E-03
         4         14   1.5616739049349298E-06   5.2453263302340387E-03   1.2025942880409789E-04   1.8216841238070282E-04
         4         15   7.6664137860595338E-01   9.6728579987498542E-01   8.7792783584133927E-01   2.7691946897531943E-02
