################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.7299580216253533E-02 a         1     0     1     1     1
  6.8391628094391685E-02 a         2     0     1     1     2
 -2.5039415872748638E-01 a         3     0     1     1     3
 -1.4132148621474125E+00 a         4     0     1     1     4
  1.0819147244071350E-01 a         5     0     1     1     5
 -2.0356635719487218E-01 a         6     0     1     1     6
  7.8582100220944875E-02 a         7     0     1     1     7
 -2.4340196022731267E-01 a         8     0     1     1     8
 -1.3016384711475606E-01 a         9     0     1     1     9
 -9.3615619860449889E-02 a        10     0     1     1    10
 -2.4124299714258568E-01 a        11     0     1     1    11
  5.8706074186531765E-01 a        12     0     1     1    12
 -2.8887933585793590E-01 a        13     0     1     1    13
 -1.9089702520500737E-01 a        14     0     1     1    14
 -2.0852264192778727E-01 a        15     0     1     1    15
  5.4629304022589420E-01 a        16     0     1     1    16
  9.8580174285761255E-02 a        17     0     1     1    17
 -3.0277403798537239E-01 a        18     0     1     1    18
  3.2046445345794139E-01 a        19     0     1     1    19
  4.9026726384748087E-02 a        20     0     1     1    20
 -7.8372986744556186E-02 a        21     0     2     1     1
  2.6639454707019750E-01 a        22     0     2     1     2
 -3.6674002858262483E-01 a        23     0     2     1     3
 -1.2759647634085096E-02 a        24     0     2     1     4
 -1.2466107809456833E-01 a        25     0     2     1     5
  1.3839113127455871E-01 a        26     0     2     1     6
 -5.0420494918523344E-02 a        27     0     2     1     7
 -1.0383690949723083E-01 a        28     0     2     1     8
  3.9937135053273776E-01 a        29     0     2     1     9
 -2.6092598832732333E-01 a        30     0     2     1    10
  2.8650764206480950E-01 a        31     0     2     1    11
 -1.4292026636397112E-01 a        32     0     2     1    12
  4.4837132728324969E-01 a        33     0     2     1    13
  2.4184193985292049E-01 a        34     0     2     1    14
 -3.2428268964249890E-01 a        35     0     2     1    15
  2.4075257708561327E-02 a        36     0     2     1    16
  9.9630929550323183E-02 a        37     0     2     1    17
  2.0470348101904526E-01 a        38     0     2     1    18
 -4.2907616877971833E-01 a        39     0     2     1    19
 -4.0655637240491099E-01 a        40     0     2     1    20
 -3.5381576386469238E-01 a        41     0     3     1     1
 -1.2842067459078696E-01 a        42     0     3     1     2
  2.5936088086183997E-02 a        43     0     3     1     3
 -3.8534949356707332E-01 a        44     0     3     1     4
 -5.5858408167009176E-02 a        45     0     3     1     5
 -3.6361199207152785E-02 a        46     0     3     1     6
  1.4713787295007957E-01 a        47     0     3     1     7
  2.5517234738740940E-01 a        48     0     3     1     8
  2.6864210170632241E-01 a        49     0     3     1     9
  2.2531907828236247E-01 a        50     0     3     1    10
 -1.9966435748387665E-01 a        51     0     3     1    11
 -7.5424738936922794E-02 a        52     0     3     1    12
 -3.8643105298607178E-02 a        53     0     3     1    13
  9.6666229774976797E-02 a        54     0     3     1    14
 -2.1826305286710698E-01 a        55     0     3     1    15
  1.4463143378717291E-01 a        56     0     3     1    16
  1.3646317997529975E-01 a        57     0     3     1    17
 -1.3472370465440195E-01 a        58     0     3     1    18
 -1.3351557957270155E-03 a        59     0     3     1    19
  4.9825595279476095E-02 a        60     0     3     1    20
 -8.9741617141772409E-02 a        61     0     4     1     1
  1.2159397795413145E-01 a        62     0     4     1     2
  1.6729512171548674E-01 a        63     0     4     1     3
  2.6555316445683980E-01 a        64     0     4     1     4
  6.7547958900037772E-02 a        65     0     4     1     5
 -7.2441516240348766E-02 a        66     0     4     1     6
 -6.7394859113900238E-02 a        67     0     4     1     7
  1.1960360554193099E-01 a        68     0     4     1     8
  4.7949524623892631E-01 a        69     0     4     1     9
  1.6705409438928082E-01 a        70     0     4     1    10
  2.3107757468766121E-01 a        71     0     4     1    11
  1.1989529263897440E-01 a        72     0     4     1    12
  2.4345350166259935E-01 a        73     0     4     1    13
  4.4286095915483897E-01 a        74     0     4     1    14
  8.0020496281992468E-02 a        75     0     4     1    15
 -5.6892961635277972E-01 a        76     0     4     1    16
  2.8798721132019367E-02 a        77     0     4     1    17
  7.4665605833919402E-01 a        78     0     4     1    18
  2.2549651817683748E-02 a        79     0     4     1    19
  1.4318429008846509E-02 a        80     0     4     1    20
 -2.7940467009395981E-01 a        81     0     5     1     1
 -7.0004706249487592E-01 a        82     0     5     1     2
 -1.2493519581317514E-01 a        83     0     5     1     3
 -4.0200120699395747E-01 a        84     0     5     1     4
 -1.2403810818083648E-01 a        85     0     5     1     5
 -4.8437280522419003E-02 a        86     0     5     1     6
 -3.8194582677887412E-01 a        87     0     5     1     7
 -1.6254886726324069E-01 a        88     0     5     1     8
 -1.1682656541102311E-01 a        89     0     5     1     9
  6.1724592348742291E-01 a        90     0     5     1    10
 -3.7994132445690099E-01 a        91     0     5     1    11
  6.2414220417266646E-03 a        92     0     5     1    12
 -3.2696875500855804E-01 a        93     0     5     1    13
 -5.0592729228598898E-01 a        94     0     5     1    14
  1.5056373866559694E-01 a        95     0     5     1    15
 -2.1943660285605981E-01 a        96     0     5     1    16
 -6.9186706526195207E-01 a        97     0     5     1    17
 -5.6846511046393300E-01 a        98     0     5     1    18
  4.4993641251590266E-01 a        99     0     5     1    19
 -7.1952970854703799E-02 a       100     0     5     1    20
 -4.1276277083144443E-02 a       101     0     6     1     1
  1.5550133632437407E-01 a       102     0     6     1     2
  9.7323718688661881E-02 a       103     0     6     1     3
 -2.8347561639591584E-01 a       104     0     6     1     4
 -6.2519560030388707E-02 a       105     0     6     1     5
 -5.6302848948901051E-02 a       106     0     6     1     6
 -9.5126179172029274E-03 a       107     0     6     1     7
  3.6366523339594101E-02 a       108     0     6     1     8
  5.6785907174872259E-02 a       109     0     6     1     9
 -1.0275061771441635E-01 a       110     0     6     1    10
 -3.9908647429649259E-02 a       111     0     6     1    11
  1.4764892629119086E-01 a       112     0     6     1    12
 -4.4313358712842373E-02 a       113     0     6     1    13
  3.8965018651260896E-01 a       114     0     6     1    14
  1.7980241169178243E-01 a       115     0     6     1    15
 -2.9027221995893038E-01 a       116     0     6     1    16
  1.5414467504053653E-01 a       117     0     6     1    17
 -5.7404222401869147E-02 a       118     0     6     1    18
  2.6529296198880159E-01 a       119     0     6     1    19
 -8.7924077822386343E-02 a       120     0     6     1    20
 -9.2415257494781846E-05 a       121     0     7     1     1
  2.0639585892701467E-01 a       122     0     7     1     2
  1.5963583996877864E-01 a       123     0     7     1     3
  3.4843435390746447E-01 a       124     0     7     1     4
 -1.9649639002138497E-01 a       125     0     7     1     5
  2.5495179228039233E-01 a       126     0     7     1     6
  5.5824758988174281E-02 a       127     0     7     1     7
  4.9157326154235410E-02 a       128     0     7     1     8
 -1.4516740742892684E-01 a       129     0     7     1     9
 -3.5602118874903227E-01 a       130     0     7     1    10
 -1.4487929541158201E-01 a       131     0     7     1    11
 -5.1076315766491276E-01 a       132     0     7     1    12
 -1.9400562503888336E-01 a       133     0     7     1    13
  3.5254594700807951E-01 a       134     0     7     1    14
 -3.1632854438129430E-02 a       135     0     7     1    15
 -3.1186487447587008E-01 a       136     0     7     1    16
  1.2757572328237668E-01 a       137     0     7     1    17
 -3.9895509547463864E-01 a       138     0     7     1    18
 -3.2864608641018500E-01 a       139     0     7     1    19
  9.7125451260490478E-02 a       140     0     7     1    20
  4.0149465616660546E-01 a       141     0     8     1     1
  5.8537276678527726E-02 a       142     0     8     1     2
  2.3187612316801866E-02 a       143     0     8     1     3
  4.1276305662581260E-02 a       144     0     8     1     4
