################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.2841863589198661E-01 a         1     0     1     1     1
  1.5574606094165153E-01 a         2     0     1     1     2
  7.9280195557072664E-02 a         3     0     1     1     3
  4.1002958554417318E-01 a         4     0     1     1     4
  6.7819077684215454E-02 a         5     0     1     1     5
  3.1381632943330690E-01 a         6     0     1     1     6
 -9.7596836886243599E-02 a         7     0     1     1     7
 -1.3535774454070898E-01 a         8     0     1     1     8
  2.4549952271231384E-02 a         9     0     1     1     9
  3.9506526585297097E-01 a        10     0     1     1    10
  2.8344641296630158E-02 a        11     0     1     1    11
 -2.1251776635346981E-01 a        12     0     1     1    12
  2.1174532197308785E-01 a        13     0     1     1    13
  1.4314990087602755E-01 a        14     0     1     1    14
  3.7275840715961289E-01 a        15     0     1     1    15
  2.0180255126253582E-02 a        16     0     1     1    16
  2.0368277332938509E-01 a        17     0     1     1    17
 -1.0200545489643811E-01 a        18     0     1     1    18
  1.4752735457421673E-01 a        19     0     1     1    19
 -1.6693010050530224E-01 a        20     0     1     1    20
 -1.8430876207891100E-01 a        21     0     2     1     1
 -4.1766457199105184E-01 a        22     0     2     1     2
 -2.1946390144035564E-02 a        23     0     2     1     3
 -2.8548195265603094E-01 a        24     0     2     1     4
  4.9462321989908721E-02 a        25     0     2     1     5
 -4.1609970910197989E-03 a        26     0     2     1     6
 -3.1991616889544650E-01 a        27     0     2     1     7
  3.4159452897870990E-01 a        28     0     2     1     8
  3.5874334917060668E-01 a        29     0     2     1     9
 -1.1378249649054803E-02 a        30     0     2     1    10
 -8.8095663068446531E-02 a        31     0     2     1    11
  2.2602712705463215E-01 a        32     0     2     1    12
  3.9464945064970558E-01 a        33     0     2     1    13
 -9.6564288174044347E-02 a        34     0     2     1    14
  8.0333016243112329E-02 a        35     0     2     1    15
  2.9030979053552591E-01 a        36     0     2     1    16
  1.8802251934932279E-01 a        37     0     2     1    17
  1.3054762901846853E-01 a        38     0     2     1    18
  2.2581046662345835E-02 a        39     0     2     1    19
 -4.4710655172028074E-01 a        40     0     2     1    20
 -1.4886188623138630E-01 a        41     0     3     1     1
 -3.2667081054010300E-01 a        42     0     3     1     2
  1.7667710069488524E-01 a        43     0     3     1     3
 -3.1885805559744768E-01 a        44     0     3     1     4
 -1.1084916089452422E-01 a        45     0     3     1     5
 -1.3447093909152152E-01 a        46     0     3     1     6
  3.6821169547335697E-01 a        47     0     3     1     7
  3.0635558470255059E-01 a        48     0     3     1     8
  3.7368901699688706E-02 a        49     0     3     1     9
 -1.9537281365150108E-01 a        50     0     3     1    10
  5.8242386743838099E-03 a        51     0     3     1    11
 -2.5346115243060757E-01 a        52     0     3     1    12
 -3.0409350979396704E-01 a        53     0     3     1    13
 -3.0070377859277370E-01 a        54     0     3     1    14
 -4.0232306748685698E-01 a        55     0     3     1    15
 -3.4826566007074017E-01 a        56     0     3     1    16
  3.0665960206906012E-01 a        57     0     3     1    17
  2.3811080963779835E-01 a        58     0     3     1    18
 -1.5436338278041481E-01 a        59     0     3     1    19
 -1.4197274145058966E-01 a        60     0     3     1    20
  6.0390058444769940E-02 a        61     0     4     1     1
  1.9350247123008732E-01 a        62     0     4     1     2
  1.9821712907054975E-01 a        63     0     4     1     3
  3.0886376919451930E-01 a        64     0     4     1     4
 -1.3222472508138841E-01 a        65     0     4     1     5
  1.1617419881601966E-01 a        66     0     4     1     6
 -3.1972698634945396E-01 a        67     0     4     1     7
  5.3040137880792461E-02 a        68     0     4     1     8
 -3.3197623469165599E-01 a        69     0     4     1     9
  3.0085225287606134E-03 a        70     0     4     1    10
  2.2148956930391842E-01 a        71     0     4     1    11
 -2.6207191656325235E-01 a        72     0     4     1    12
 -5.0036890527887998E-02 a        73     0     4     1    13
  7.2242004842921759E-02 a        74     0     4     1    14
 -2.8220622224812558E-01 a        75     0     4     1    15
