################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.6323450698915996E-01 a         1     0     1     1     1
  3.4938735449280628E-01 a         2     0     1     1     2
 -1.9164483828067952E-01 a         3     0     1     1     3
  2.0197918882989821E-01 a         4     0     1     1     4
 -1.1928262228276820E-01 a         5     0     1     1     5
  1.5614777182933154E-01 a         6     0     1     1     6
  3.6139606777747840E-01 a         7     0     1     1     7
 -1.3062435435313949E-01 a         8     0     1     1     8
 -2.9213018625715804E-03 a         9     0     1     1     9
  2.1636247853317139E-01 a        10     0     1     1    10
 -1.2479923778765854E-01 a        11     0     1     1    11
  2.6990267895643894E-01 a        12     0     1     1    12
 -9.8975108926892652E-02 a        13     0     1     1    13
  1.7413194254438458E-01 a        14     0     1     1    14
  2.1651931133218050E-01 a        15     0     1     1    15
 -2.6073964858621974E-02 a        16     0     1     1    16
  1.9019431539848176E-02 a        17     0     1     1    17
 -4.2453463760526167E-01 a        18     0     1     1    18
  1.4476767759378345E-01 a        19     0     1     1    19
  9.6427153349933972E-02 a        20     0     1     1    20
  1.4058563659742793E-01 a        21     0     2     1     1
  1.9234977853619839E-01 a        22     0     2     1     2
  8.5942574066670569E-03 a        23     0     2     1     3
  1.0006934244587398E-01 a        24     0     2     1     4
  1.7526499812349897E-01 a        25     0     2     1     5
 -3.5095799931874128E-01 a        26     0     2     1     6
  2.5525641022068821E-02 a        27     0     2     1     7
  2.0382741827441006E-01 a        28     0     2     1     8
 -1.7598134845380292E-01 a        29     0     2     1     9
  1.9056870679171872E-01 a        30     0     2     1    10
  8.1805801966523775E-02 a        31     0     2     1    11
  2.7925354099419458E-01 a        32     0     2     1    12
 -3.7547778593278345E-03 a        33     0     2     1    13
  1.0540841348724077E-01 a        34     0     2     1    14
 -1.1748126057171812E-01 a        35     0     2     1    15
  5.4867152985066642E-02 a        36     0     2     1    16
  1.3103771538497955E-01 a        37     0     2     1    17
  5.5886740519797654E-02 a        38     0     2     1    18
 -3.0607810804295238E-01 a        39     0     2     1    19
  1.1344407750526063E-01 a        40     0     2     1    20
 -3.1928074141586399E-01 a        41     0     3     1     1
 -3.9156561562813974E-01 a        42     0     3     1     2
 -1.8346301430576009E-01 a        43     0     3     1     3
 -3.9144424895369073E-01 a        44     0     3     1     4
  5.0563020585492757E-01 a        45     0     3     1     5
 -1.8942460495361957E-01 a        46     0     3     1     6
  4.2694623789827545E-02 a        47     0     3     1     7
 -3.8271604387858246E-02 a        48     0     3     1     8
  2.3691396822022100E-02 a        49     0     3     1     9
 -1.7098921177803473E-02 a        50     0     3     1    10
  3.5443083595368863E-01 a        51     0     3     1    11
  1.7741286330986947E-01 a        52     0     3     1    12
  1.2530821422775007E-01 a        53     0     3     1    13
  2.7118764748199575E-01 a        54     0     3     1    14
  2.4307464320715792E-02 a        55     0     3     1    15
 -1.3066559168224051E-01 a        56     0     3     1    16
 -1.2193518473646910E-01 a        57     0     3     1    17
 -1.0583471196892906E-01 a        58     0     3     1    18
  6.9913404292450937E-02 a        59     0     3     1    19
  4.0980223420073514E-01 a        60     0     3     1    20
 -9.7385497856704570E-02 a        61     0     4     1     1
 -2.9325064240651177E-01 a        62     0     4     1     2
 -1.7993875098214829E-01 a        63     0     4     1     3
 -2.7517199761707362E-01 a        64     0     4     1     4
 -3.1156779693005587E-01 a        65     0     4     1     5
  1.3909176646461219E-01 a        66     0     4     1     6
  3.6446033911436865E-01 a        67     0     4     1     7
  1.8207401729773900E-01 a        68     0     4     1     8
  2.4349724753079816E-01 a        69     0     4     1     9
  2.4117517008444664E-01 a        70     0     4     1    10
  2.8588557533379255E-01 a        71     0     4     1    11
  3.4484892717038379E-01 a        72     0     4     1    12
  4.7281480202587045E-01 a        73     0     4     1    13
 -2.6234697819556030E-01 a        74     0     4     1    14
 -3.8467221418778930E-01 a        75     0     4     1    15
  3.8547937807252092E-01 a        76     0     4     1    16
 -3.0055318027708255E-01 a        77     0     4     1    17
  7.5914725297277164E-01 a        78     0     4     1    18
 -9.5226732958116359E-02 a        79     0     4     1    19
 -3.3293860229869970E-01 a        80     0     4     1    20
  6.2696409482450283E-02 a        81     0     5     1     1
  1.4044347670698745E-01 a        82     0     5     1     2
  2.3874270663002764E-01 a        83     0     5     1     3
  3.6315295463983815E-01 a        84     0     5     1     4
 -7.2661048492476607E-02 a        85     0     5     1     5
  8.2187275250889064E-02 a        86     0     5     1     6
 -3.4769193349675781E-01 a        87     0     5     1     7
 -4.5031118894642355E-02 a        88     0     5     1     8
 -2.2809168248766937E-01 a        89     0     5     1     9
 -2.9279777651104072E-01 a        90     0     5     1    10
 -1.0304174846739909E-01 a        91     0     5     1    11
 -1.9935938614203766E-01 a        92     0     5     1    12
 -3.8231135037320181E-02 a        93     0     5     1    13
 -1.2646361291013614E-01 a        94     0     5     1    14
  1.9155163841469502E-01 a        95     0     5     1    15
  3.8889368781459162E-02 a        96     0     5     1    16
  2.6494323658351232E-01 a        97     0     5     1    17
  2.4945313216094119E-02 a        98     0     5     1    18
 -2.3482163024385244E-02 a        99     0     5     1    19
  1.6578606648207561E-01 a       100     0     5     1    20
  2.2236454485563220E-01 a       101     0     6     1     1
 -2.2086126000620335E-01 a       102     0     6     1     2
  1.5601809616863552E-01 a       103     0     6     1     3
 -3.2995738433221600E-01 a       104     0     6     1     4
 -1.8055200932414711E-01 a       105     0     6     1     5
