################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6255907122574426E-02 a         1     0     1     1     1
  1.9004645897667530E-01 a         2     0     1     1     2
 -7.8351763438232372E-02 a         3     0     1     1     3
 -9.0403405801926032E-02 a         4     0     1     1     4
  3.5871006858062486E-02 a         5     0     1     1     5
  2.4391245236006425E-02 a         6     0     1     1     6
  3.1677880057603199E-02 a         7     0     1     1     7
  3.0025985823015740E-02 a         8     0     1     1     8
 -1.8982072523165167E-01 a         9     0     1     1     9
  1.0050753380226547E-01 a        10     0     1     1    10
  9.5468222738423342E-02 a        11     0     1     1    11
 -2.0510697688706248E-01 a        12     0     1     1    12
  1.6047319190668005E-01 a        13     0     1     1    13
  3.3778620112133784E-02 a        14     0     1     1    14
  2.4280682761891277E-02 a        15     0     1     1    15
 -1.2312645244944727E-01 a        16     0     1     1    16
 -1.2810502055963624E-01 a        17     0     1     1    17
 -1.4325431172127476E-01 a        18     0     1     1    18
  7.0228534145500662E-02 a        19     0     1     1    19
 -3.7311426613511833E-02 a        20     0     1     1    20
  4.3492370746591548E-02 a        21     0     2     1     1
  1.0581095818058049E-01 a        22     0     2     1     2
  9.1058627728209940E-03 a        23     0     2     1     3
 -9.7789105256560170E-03 a        24     0     2     1     4
 -2.5129795883411615E-01 a        25     0     2     1     5
 -1.2761516800403168E-02 a        26     0     2     1     6
  1.6798466395365566E-01 a        27     0     2     1     7
 -1.1256143168392724E-01 a        28     0     2     1     8
 -1.4800792730912068E-01 a        29     0     2     1     9
 -4.2604603294506133E-02 a        30     0     2     1    10
  1.9578462740678107E-02 a        31     0     2     1    11
 -2.0022248315858476E-01 a        32     0     2     1    12
  4.2116808597647201E-02 a        33     0     2     1    13
  9.4973094949120235E-02 a        34     0     2     1    14
 -1.9588825576555624E-01 a        35     0     2     1    15
 -4.7300042497967119E-02 a        36     0     2     1    16
  1.6564097215407200E-01 a        37     0     2     1    17
 -9.1979149431869675E-03 a        38     0     2     1    18
 -4.5105435768515124E-03 a        39     0     2     1    19
 -3.8022630750963765E-02 a        40     0     2     1    20
 -2.6208813935569553E-01 a        41     0     3     1     1
 -2.0263152869644419E-02 a        42     0     3     1     2
  1.1119515379756140E-01 a        43     0     3     1     3
 -1.0366093991015644E-02 a        44     0     3     1     4
  6.0038305945615940E-02 a        45     0     3     1     5
  1.1295967633272616E-01 a        46     0     3     1     6
  1.2011005245104238E-01 a        47     0     3     1     7
 -2.0226809727801325E-02 a        48     0     3     1     8
  3.5464809750324684E-02 a        49     0     3     1     9
  2.9159412200334373E-01 a        50     0     3     1    10
 -1.2351490550033062E-01 a        51     0     3     1    11
  1.5499067477861408E-02 a        52     0     3     1    12
  6.3798814744772656E-02 a        53     0     3     1    13
 -4.7041144309766046E-02 a        54     0     3     1    14
 -6.9479419212481797E-02 a        55     0     3     1    15
  6.4174103077689892E-02 a        56     0     3     1    16
  2.6819822603280796E-01 a        57     0     3     1    17
 -6.7811530592995578E-02 a        58     0     3     1    18
  3.3022267208581660E-02 a        59     0     3     1    19
 -3.7136465089804602E-02 a        60     0     3     1    20
 -1.5496476993070790E-01 a        61     0     4     1     1
  6.0020629531642777E-02 a        62     0     4     1     2
 -3.6183260669339916E-03 a        63     0     4     1     3
 -2.3128319223742766E-01 a        64     0     4     1     4
 -3.0781850765941876E-01 a        65     0     4     1     5
 -5.9680013539398546E-01 a        66     0     4     1     6
  8.7247375061933766E-02 a        67     0     4     1     7
  1.1391619495403921E-02 a        68     0     4     1     8
  1.6872947571185378E-03 a        69     0     4     1     9
 -1.6133191983704262E-01 a        70     0     4     1    10
  2.4322984435103814E-01 a        71     0     4     1    11
 -1.6596013213678695E-01 a        72     0     4     1    12
  3.7802291178460151E-01 a        73     0     4     1    13
 -2.1290382510725567E-01 a        74     0     4     1    14
  1.1937937241921370E-01 a        75     0     4     1    15
 -8.0382128482820850E-02 a        76     0     4     1    16
  6.9277052629432267E-01 a        77     0     4     1    17
