################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0257345827722176E-01 a         1     0     1     1     1
 -6.7226235049862970E-02 a         2     0     1     1     2
  2.1191634262157846E-01 a         3     0     1     1     3
 -4.6088739110864346E-01 a         4     0     1     1     4
 -9.9273425538749085E-02 a         5     0     1     1     5
  1.4627775037930205E-02 a         6     0     1     1     6
 -5.9277650803651723E-02 a         7     0     1     1     7
 -4.6019360184743445E-02 a         8     0     1     1     8
  1.3209317623044065E-01 a         9     0     1     1     9
 -2.1800291793987206E-01 a        10     0     1     1    10
  8.5455389496479781E-02 a        11     0     1     1    11
 -6.5736518701831159E-01 a        12     0     1     1    12
  5.7477793540945489E-02 a        13     0     1     1    13
 -2.0369608403611067E-01 a        14     0     1     1    14
  1.4875308855027281E-01 a        15     0     1     1    15
  2.5498743877513091E-01 a        16     0     1     1    16
 -1.0869879440460513E+00 a        17     0     1     1    17
  6.5217596817966780E-02 a        18     0     1     1    18
  7.4009496463513000E-02 a        19     0     1     1    19
 -2.9557124479381251E-02 a        20     0     1     1    20
  3.3166606960703074E-02 a        21     0     2     1     1
  9.8141686792446323E-02 a        22     0     2     1     2
  1.9568666377221675E-01 a        23     0     2     1     3
  2.6357196341211003E-01 a        24     0     2     1     4
  1.9384144110236857E-02 a        25     0     2     1     5
 -1.7053783551118176E-01 a        26     0     2     1     6
  6.8518900865229715E-02 a        27     0     2     1     7
  1.1006983301389532E-01 a        28     0     2     1     8
 -2.8188743545147993E-01 a        29     0     2     1     9
  1.3032058995702785E-02 a        30     0     2     1    10
  1.9140693789671384E-01 a        31     0     2     1    11
  2.0497414110380149E-01 a        32     0     2     1    12
  2.9891359835744397E-01 a        33     0     2     1    13
  1.3485615392531597E-01 a        34     0     2     1    14
 -1.7271322148554566E-01 a        35     0     2     1    15
 -9.6290781266072478E-04 a        36     0     2     1    16
  6.5264623657602583E-03 a        37     0     2     1    17
 -3.6255322558303710E-01 a        38     0     2     1    18
 -4.4159202939948605E-01 a        39     0     2     1    19
  4.7921976469164806E-01 a        40     0     2     1    20
  1.2182534982149332E-01 a        41     0     3     1     1
  1.0347448006651137E-01 a        42     0     3     1     2
  6.2532207871501544E-03 a        43     0     3     1     3
 -2.1115068821969926E-01 a        44     0     3     1     4
 -2.5977054091557567E-01 a        45     0     3     1     5
 -1.3245800777813610E-01 a        46     0     3     1     6
  3.3795172004915069E-01 a        47     0     3     1     7
  5.1937122355821957E-02 a        48     0     3     1     8
  1.7530260638173828E-01 a        49     0     3     1     9
 -9.1239670369818116E-02 a        50     0     3     1    10
  6.2015819603264983E-03 a        51     0     3     1    11
 -2.0199781976028416E-01 a        52     0     3     1    12
 -7.9454513008796482E-02 a        53     0     3     1    13
  3.0770853133705350E-01 a        54     0     3     1    14
 -3.7372585564414723E-02 a        55     0     3     1    15
  1.3684412128337858E-01 a        56     0     3     1    16
  2.6863546063847789E-03 a        57     0     3     1    17
 -1.5235586145591554E-01 a        58     0     3     1    18
  2.4125849752845660E-01 a        59     0     3     1    19
 -5.3362658809615285E-02 a        60     0     3     1    20
  2.2588772736214005E-01 a        61     0     4     1     1
  1.0714720264362984E-01 a        62     0     4     1     2
 -4.2174029262716539E-01 a        63     0     4     1     3
  3.1787085091549661E-01 a        64     0     4     1     4
 -4.5475741851912266E-01 a        65     0     4     1     5
  7.0818435551164398E-03 a        66     0     4     1     6
  6.2569899698509113E-01 a        67     0     4     1     7
  1.4196768238381141E-01 a        68     0     4     1     8
  4.9556670083309734E-01 a        69     0     4     1     9
  3.0874187223793403E-01 a        70     0     4     1    10
 -2.8010862496832423E-01 a        71     0     4     1    11
  8.7473284913387384E-01 a        72     0     4     1    12
  3.9273327290664806E-01 a        73     0     4     1    13
 -1.5340060342037259E-01 a        74     0     4     1    14
  4.7942097378251386E-01 a        75     0     4     1    15
 -6.1534154976442323E-02 a        76     0     4     1    16
 -2.9144362274145474E-01 a        77     0     4     1    17
 -3.5741711261048759E-01 a        78     0     4     1    18
  1.9841221365061767E-01 a        79     0     4     1    19
  2.5852178379137125E-01 a        80     0     4     1    20
  2.0032664927216007E-02 a        81     0     5     1     1
  4.9603107800010643E-01 a        82     0     5     1     2
  1.3959387790095257E-01 a        83     0     5     1     3
 -1.0495216022134436E-01 a        84     0     5     1     4
 -1.1105939511985628E-02 a        85     0     5     1     5
  5.5428159752843476E-01 a        86     0     5     1     6
 -1.7405039486141963E-01 a        87     0     5     1     7
  2.6876523995017741E-02 a        88     0     5     1     8
  2.4923315820812841E-01 a        89     0     5     1     9
  5.7693208978426935E-01 a        90     0     5     1    10
  1.4884983749399949E-01 a        91     0     5     1    11
  3.4323491305129422E-01 a        92     0     5     1    12
 -3.2274365307806308E-01 a        93     0     5     1    13
 -5.6499398542599021E-02 a        94     0     5     1    14
  5.2900431886878076E-02 a        95     0     5     1    15
 -1.7753460121919146E-01 a        96     0     5     1    16
  7.0992267784629817E-02 a        97     0     5     1    17
  1.3460689231489256E-01 a        98     0     5     1    18
  2.6986325507106196E-01 a        99     0     5     1    19
  1.5736140577108490E-01 a       100     0     5     1    20
  1.4617307141113473E-01 a       101     0     6     1     1
  4.0889569071262573E-02 a       102     0     6     1     2
  2.2130727986234319E-01 a       103     0     6     1     3
  1.7716334834711681E-01 a       104     0     6     1     4
  4.3508434930503562E-02 a       105     0     6     1     5
 -2.0419016378717075E-01 a       106     0     6     1     6
 -1.9625630407829560E-02 a       107     0     6     1     7
  2.1731239500628449E-01 a       108     0     6     1     8
  1.5707408000796119E-01 a       109     0     6     1     9
 -4.4911367007719236E-02 a       110     0     6     1    10
  1.0695283712294038E-01 a       111     0     6     1    11
  1.7668053054785368E-01 a       112     0     6     1    12
 -2.5796694600792558E-01 a       113     0     6     1    13
 -2.0257647584111133E-01 a       114     0     6     1    14
  1.2072571661911419E-01 a       115     0     6     1    15
  8.3440374148685895E-03 a       116     0     6     1    16
 -2.7531630253836956E-02 a       117     0     6     1    17
 -1.0779192030190457E-01 a       118     0     6     1    18
 -2.2419532000339196E-01 a       119     0     6     1    19
  1.8037937841129420E-02 a       120     0     6     1    20
 -2.0535366961318469E-01 a       121     0     7     1     1
  1.4649897260875083E-01 a       122     0     7     1     2
  2.5641650563275764E-01 a       123     0     7     1     3
 -3.5297897799783673E-01 a       124     0     7     1     4
  1.6630942881130484E-01 a       125     0     7     1     5
  1.1254526373386022E-01 a       126     0     7     1     6
 -2.5774929381764095E-01 a       127     0     7     1     7
  1.8243480205956048E-03 a       128     0     7     1     8
 -2.0225325318182319E-01 a       129     0     7     1     9
 -3.2901800581625779E-01 a       130     0     7     1    10
  4.7955375489056856E-01 a       131     0     7     1    11
 -8.0293741314705780E-01 a       132     0     7     1    12
 -1.2314395059330886E-01 a       133     0     7     1    13
  1.4702129330356781E-01 a       134     0     7     1    14
 -3.6653699894940639E-01 a       135     0     7     1    15
  2.6362957406440052E-01 a       136     0     7     1    16
  1.2518720949354398E+00 a       137     0     7     1    17
  3.1714323602618727E-01 a       138     0     7     1    18
 -2.0690742452346528E-01 a       139     0     7     1    19
 -3.4255007617228822E-01 a       140     0     7     1    20
  4.3163188322413504E-02 a       141     0     8     1     1
 -2.1442007216644388E-04 a       142     0     8     1     2
 -4.8236490015484960E-02 a       143     0     8     1     3
  6.2367369027857361E-02 a       144     0     8     1     4
 -8.7152769790694237E-03 a       145     0     8     1     5
 -1.2347742726895074E-01 a       146     0     8     1     6
 -1.0879596682626703E-01 a       147     0     8     1     7
 -3.9096766820755705E-02 a       148     0     8     1     8
 -1.0366178535109186E-01 a       149     0     8     1     9
 -1.7502938866131312E-01 a       150     0     8     1    10
  1.7864488325869843E-01 a       151     0     8     1    11
  3.7868954652322713E-02 a       152     0     8     1    12
  4.0071285097914536E-02 a       153     0     8     1    13
 -2.2770071280098267E-01 a       154     0     8     1    14
 -3.8020874879152805E-01 a       155     0     8     1    15
 -1.1594649026960469E-01 a       156     0     8     1    16
 -9.1109419458764537E-02 a       157     0     8     1    17
 -1.4852663455205486E-01 a       158     0     8     1    18
 -3.5057374345099084E-02 a       159     0     8     1    19
  1.3924770862429525E-01 a       160     0     8     1    20
  1.4162184326343658E-01 a       161     0     9     1     1
  1.2983819937067695E-01 a       162     0     9     1     2
  6.9852948386148472E-02 a       163     0     9     1     3
 -9.0731544525603572E-03 a       164     0     9     1     4
  1.4318621058110942E-01 a       165     0     9     1     5
 -3.0089267234935885E-01 a       166     0     9     1     6
  1.6142512740335330E-01 a       167     0     9     1     7
  1.0063451287672495E-01 a       168     0     9     1     8
  2.6394341342532812E-01 a       169     0     9     1     9
 -1.4789155829498188E-01 a       170     0     9     1    10
 -1.7175707351525055E-01 a       171     0     9     1    11
  4.3937013231360150E-02 a       172     0     9     1    12
 -2.8621419152870364E-02 a       173     0     9     1    13
  1.1474220989859472E-01 a       174     0     9     1    14
  4.0728164359145302E-01 a       175     0     9     1    15
 -2.6382660749472556E-02 a       176     0     9     1    16
  1.4677244422751029E-01 a       177     0     9     1    17
 -1.4288257935507728E-01 a       178     0     9     1    18
  1.0684769426451814E-01 a       179     0     9     1    19
 -1.6416861174170366E-01 a       180     0     9     1    20
 -1.3343356346051818E-01 a       181     0    10     1     1
  4.5547271139942849E-02 a       182     0    10     1     2
 -1.7778847999577602E-01 a       183     0    10     1     3
  2.6682936273951480E-01 a       184     0    10     1     4
 -3.6336180121716563E-02 a       185     0    10     1     5
 -1.0294852089696645E-01 a       186     0    10     1     6
  3.1082939021949541E-01 a       187     0    10     1     7
 -1.4728479245298975E-01 a       188     0    10     1     8
  1.3754924747675315E-01 a       189     0    10     1     9
  2.3735194022812919E-01 a       190     0    10     1    10
 -3.8296884928154512E-01 a       191     0    10     1    11
  1.1630553085515088E-01 a       192     0    10     1    12
  2.3765838167335851E-01 a       193     0    10     1    13
 -1.4490545476739491E-01 a       194     0    10     1    14
  1.8934036709329194E-01 a       195     0    10     1    15
  8.0178488968636441E-02 a       196     0    10     1    16
 -1.1292120505980690E+00 a       197     0    10     1    17
 -1.9673713496739173E-01 a       198     0    10     1    18
  1.0259201207633548E-01 a       199     0    10     1    19
  4.9633308308770406E-02 a       200     0    10     1    20
  1.9685864772599057E-01 a       201     0    11     1     1
  6.8437585383089694E-02 a       202     0    11     1     2
  2.6646119084866365E-01 a       203     0    11     1     3
 -7.1895304759595893E-02 a       204     0    11     1     4
  4.4104549408939576E-03 a       205     0    11     1     5
 -2.0291484451683037E-01 a       206     0    11     1     6
 -1.6818518091468046E-01 a       207     0    11     1     7
  1.0606705172700884E-01 a       208     0    11     1     8
  1.7635719881706025E-01 a       209     0    11     1     9
  1.3148773021768612E-01 a       210     0    11     1    10
 -9.4414340040389927E-02 a       211     0    11     1    11
  2.9081228099028067E-01 a       212     0    11     1    12
 -2.4542663277080562E-01 a       213     0    11     1    13
  1.8137703858301230E-01 a       214     0    11     1    14
  2.6319545643086639E-01 a       215     0    11     1    15
 -3.3248135540582024E-01 a       216     0    11     1    16
  6.0582202229549464E-02 a       217     0    11     1    17
  1.0951884304425390E-02 a       218     0    11     1    18
 -2.1356460331624766E-01 a       219     0    11     1    19
 -1.5189591061510488E-02 a       220     0    11     1    20
 -1.1685513160553161E-02 a       221     0    12     1     1
 -3.4575603945807588E-02 a       222     0    12     1     2
 -2.8831345804919725E-03 a       223     0    12     1     3
 -6.9308452665008485E-02 a       224     0    12     1     4
 -2.7610470175676594E-01 a       225     0    12     1     5
  1.5934115216543673E-01 a       226     0    12     1     6
 -4.0120870108534379E-02 a       227     0    12     1     7
 -1.1434699496586966E-01 a       228     0    12     1     8
  1.1235978422095602E-01 a       229     0    12     1     9
 -8.9542841977080859E-03 a       230     0    12     1    10
  2.1125998262461521E-01 a       231     0    12     1    11
  3.3524576574336003E-02 a       232     0    12     1    12
 -1.2003826734084565E-01 a       233     0    12     1    13
  3.5914496320517582E-02 a       234     0    12     1    14
  1.7898226600719186E-01 a       235     0    12     1    15
 -2.4645575762017372E-02 a       236     0    12     1    16
 -4.1323547096219007E-03 a       237     0    12     1    17
 -4.4194007423460364E-02 a       238     0    12     1    18
  2.0111190455270458E-01 a       239     0    12     1    19
  1.0889089624993883E-01 a       240     0    12     1    20
  3.4812444512199517E-02 a       241     0    13     1     1
  6.4879964585178888E-03 a       242     0    13     1     2
 -1.2704099719229042E-01 a       243     0    13     1     3
 -3.1582069386419165E-01 a       244     0    13     1     4
 -1.1304078778706529E-01 a       245     0    13     1     5
  3.8561663856271113E-02 a       246     0    13     1     6
  4.3985419261104910E-03 a       247     0    13     1     7
 -2.2532504704532816E-02 a       248     0    13     1     8
 -6.8943105146791334E-02 a       249     0    13     1     9
 -1.5939504527272758E-01 a       250     0    13     1    10
  1.6130489476522050E-01 a       251     0    13     1    11
 -2.3879727560647912E-01 a       252     0    13     1    12
  1.5525938670020523E-01 a       253     0    13     1    13
  1.7832789510953426E-01 a       254     0    13     1    14
 -5.5571623512094062E-02 a       255     0    13     1    15
  8.5287080825388870E-02 a       256     0    13     1    16
  3.4009420761088022E-01 a       257     0    13     1    17
  2.2944634292693589E-01 a       258     0    13     1    18
  8.4264827070935078E-02 a       259     0    13     1    19
 -2.4067782461166424E-02 a       260     0    13     1    20
  1.4386090886699752E-03 a       261     0    14     1     1
  7.6137667763391287E-02 a       262     0    14     1     2
 -1.2136131371930819E-01 a       263     0    14     1     3
 -2.1709386195925492E-02 a       264     0    14     1     4
  4.3563681536729168E-02 a       265     0    14     1     5
  2.0585449981302020E-01 a       266     0    14     1     6
 -1.3941544850446466E-01 a       267     0    14     1     7
  4.0988367610726481E-02 a       268     0    14     1     8
 -9.1201496283993128E-02 a       269     0    14     1     9
 -4.1796701828654213E-02 a       270     0    14     1    10
  1.3886737443620037E-01 a       271     0    14     1    11
  1.8234303455266976E-01 a       272     0    14     1    12
  3.3575590728790014E-03 a       273     0    14     1    13
 -1.2326388653133484E-01 a       274     0    14     1    14
  1.5591337127207686E-01 a       275     0    14     1    15
 -1.2800329652104228E-01 a       276     0    14     1    16
 -1.8700645180599143E-01 a       277     0    14     1    17
 -1.0014178705850751E-01 a       278     0    14     1    18
  2.0156773489411881E-01 a       279     0    14     1    19
  2.5060603066621667E-01 a       280     0    14     1    20
  9.0682480467872265E-02 a       281     0    15     1     1
  4.7940721641155114E-02 a       282     0    15     1     2
  1.2206349354545246E-02 a       283     0    15     1     3
 -7.8391634990412611E-03 a       284     0    15     1     4
  1.0146635487558482E-01 a       285     0    15     1     5
 -1.6027950789074485E-01 a       286     0    15     1     6
  8.5742093761889446E-02 a       287     0    15     1     7
  1.9525087379662784E-01 a       288     0    15     1     8
  1.7411676954686494E-02 a       289     0    15     1     9
 -3.3731962260225484E-02 a       290     0    15     1    10
 -6.9975142867185314E-02 a       291     0    15     1    11
  1.2392183970587764E-01 a       292     0    15     1    12
  8.6116746783253317E-02 a       293     0    15     1    13
  6.9730560511746531E-02 a       294     0    15     1    14
 -1.2078003787745177E-01 a       295     0    15     1    15
 -2.0678044176550517E-02 a       296     0    15     1    16
 -7.4037743315271715E-02 a       297     0    15     1    17
 -1.6371491173078383E-02 a       298     0    15     1    18
 -3.9518887665150527E-02 a       299     0    15     1    19
 -3.4064983416978736E-02 a       300     0    15     1    20
 -1.2621599480842297E-01 a       301     0    16     1     1
  1.4011858880240199E-01 a       302     0    16     1     2
