################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.2750529012653449E-01 a         1     0     1     1     1
 -1.8847117861637122E-01 a         2     0     1     1     2
  2.9765866101355642E-01 a         3     0     1     1     3
 -1.1638550355882835E-01 a         4     0     1     1     4
 -2.7115228028149879E-01 a         5     0     1     1     5
  2.1118290070303355E-01 a         6     0     1     1     6
 -4.2722563309058831E-01 a         7     0     1     1     7
  3.7453383043851229E-01 a         8     0     1     1     8
 -4.5497348802232701E-01 a         9     0     1     1     9
 -3.5065549902139992E-01 a        10     0     1     1    10
  3.6900104595585514E-01 a        11     0     1     1    11
 -2.9445371077759841E-01 a        12     0     1     1    12
 -4.0641615540355142E-01 a        13     0     1     1    13
  1.5297388653221536E-02 a        14     0     1     1    14
  3.7228392350500267E-01 a        15     0     1     1    15
  1.3401774490350227E-01 a        16     0     1     1    16
 -3.3767543696758984E-01 a        17     0     1     1    17
  2.2251344762944963E-01 a        18     0     1     1    18
  5.4015862246128123E-02 a        19     0     1     1    19
 -5.7639888079063373E-01 a        20     0     1     1    20
 -1.5309446296126759E-02 a        21     0     2     1     1
 -2.9749200495913366E-02 a        22     0     2     1     2
 -1.2341055206500801E-01 a        23     0     2     1     3
  3.5400377451554416E-01 a        24     0     2     1     4
  2.7009228012909214E-01 a        25     0     2     1     5
 -1.9262263396303975E-01 a        26     0     2     1     6
  1.0088000666613320E-01 a        27     0     2     1     7
 -3.7807021937951685E-01 a        28     0     2     1     8
 -4.3614510771827236E-01 a        29     0     2     1     9
  3.8331416343545444E-01 a        30     0     2     1    10
  1.4368512579128181E-01 a        31     0     2     1    11
  3.3034665473444243E-03 a        32     0     2     1    12
  4.2594606976738558E-01 a        33     0     2     1    13
 -2.2718450987576516E-01 a        34     0     2     1    14
  3.0275168300426875E-01 a        35     0     2     1    15
 -1.2507866227486975E-01 a        36     0     2     1    16
  1.6848901876791539E-01 a        37     0     2     1    17
 -2.9573675669000293E-01 a        38     0     2     1    18
 -3.2047134926401333E-01 a        39     0     2     1    19
 -5.4937328059306963E-02 a        40     0     2     1    20
 -1.2487943234660438E-01 a        41     0     3     1     1
 -3.3373309077152385E-01 a        42     0     3     1     2
  1.7299834498261177E-01 a        43     0     3     1     3
  2.7595333020886063E-02 a        44     0     3     1     4
  2.4860728425249237E-01 a        45     0     3     1     5
  9.5217137616592951E-02 a        46     0     3     1     6
  2.9216523964345892E-01 a        47     0     3     1     7
 -7.6469748435013307E-02 a        48     0     3     1     8
  3.7452239201712845E-01 a        49     0     3     1     9
  3.5758874082079373E-01 a        50     0     3     1    10
 -2.0585010219145541E-01 a        51     0     3     1    11
  4.2576394358216946E-02 a        52     0     3     1    12
 -1.6056908481004833E-01 a        53     0     3     1    13
 -4.1577181553864528E-01 a        54     0     3     1    14
  2.7464143346886589E-02 a        55     0     3     1    15
 -2.9892530909497655E-01 a        56     0     3     1    16
 -3.8406022634064668E-01 a        57     0     3     1    17
 -3.4745765630852871E-01 a        58     0     3     1    18
  3.3514977391750483E-01 a        59     0     3     1    19
  1.7720068428608055E-01 a        60     0     3     1    20
 -1.9878962848188667E-01 a        61     0     4     1     1
  2.3330269434612888E-01 a        62     0     4     1     2
 -2.9266306339425729E-01 a        63     0     4     1     3
 -4.1647437818357874E-01 a        64     0     4     1     4
  4.1372179420625838E-01 a        65     0     4     1     5
 -8.5298553700361171E-02 a        66     0     4     1     6
 -5.9381413100129801E-02 a        67     0     4     1     7
 -1.0823166319158822E-01 a        68     0     4     1     8
 -1.6588776284549338E-02 a        69     0     4     1     9
  6.2266802110866180E-02 a        70     0     4     1    10
 -1.8159978865337897E-01 a        71     0     4     1    11
 -2.1330238963208153E-01 a        72     0     4     1    12
  2.4338488447835172E-01 a        73     0     4     1    13
 -1.9119913854592382E-01 a        74     0     4     1    14
 -2.6676010089474117E-01 a        75     0     4     1    15
 -8.9857762748307521E-02 a        76     0     4     1    16
 -3.2819253185955399E-01 a        77     0     4     1    17
  1.5289284422674088E-01 a        78     0     4     1    18
 -1.8006366146716868E-01 a        79     0     4     1    19
  1.5396165839015846E-01 a        80     0     4     1    20
 -1.2667931508827526E-01 a        81     0     5     1     1
 -1.7562500584568728E-02 a        82     0     5     1     2
  2.0633746834431591E-01 a        83     0     5     1     3
  2.4678212487732516E-02 a        84     0     5     1     4
  1.4361995334943620E-01 a        85     0     5     1     5
  7.3173587920684503E-03 a        86     0     5     1     6
 -1.9932077177841848E-01 a        87     0     5     1     7
 -1.6076355905704795E-01 a        88     0     5     1     8
 -7.3872583041379891E-02 a        89     0     5     1     9
  3.7068027833279776E-01 a        90     0     5     1    10
  1.0262013505234698E-01 a        91     0     5     1    11
 -2.0068693093598861E-01 a        92     0     5     1    12
 -2.3845720056146397E-02 a        93     0     5     1    13
 -2.2912058253059606E-01 a        94     0     5     1    14
  2.3091959434505732E-02 a        95     0     5     1    15
  1.4582734611681492E-01 a        96     0     5     1    16
  3.3091813255024038E-01 a        97     0     5     1    17
  4.2268233361182050E-01 a        98     0     5     1    18
  1.0694744007493782E-01 a        99     0     5     1    19
 -3.1168766501988476E-01 a       100     0     5     1    20
  1.2614539410009890E-01 a       101     0     6     1     1
  3.8013387983026647E-01 a       102     0     6     1     2
 -1.3543231366102393E-01 a       103     0     6     1     3
  5.0920518303401774E-01 a       104     0     6     1     4
 -1.9137782477395099E-01 a       105     0     6     1     5
  3.7945031706584725E-01 a       106     0     6     1     6
 -1.1033898612791630E-01 a       107     0     6     1     7
  4.1881630533240372E-01 a       108     0     6     1     8
 -1.1669790871125424E-01 a       109     0     6     1     9
 -3.9909240591624667E-01 a       110     0     6     1    10
 -3.7353017288885010E-01 a       111     0     6     1    11
  4.5980001405208450E-02 a       112     0     6     1    12
 -3.7399554160088427E-01 a       113     0     6     1    13
  2.8372179750754412E-01 a       114     0     6     1    14
  9.7956401939934226E-02 a       115     0     6     1    15
  1.0509084155156266E-01 a       116     0     6     1    16
  7.4340706239108448E-02 a       117     0     6     1    17
  3.0397583113920706E-01 a       118     0     6     1    18
 -3.1915378502145159E-01 a       119     0     6     1    19
  3.6011407469414503E-01 a       120     0     6     1    20
  2.3273620907406048E-01 a       121     0     7     1     1
  1.3660146797732450E-01 a       122     0     7     1     2
 -4.0119658583814355E-03 a       123     0     7     1     3
 -2.0931939505933597E-01 a       124     0     7     1     4
  2.1075262460701377E-01 a       125     0     7     1     5
  3.7212411293673753E-01 a       126     0     7     1     6
  1.6793694293028985E-01 a       127     0     7     1     7
 -2.9342587902214029E-01 a       128     0     7     1     8
  7.3093236317044410E-02 a       129     0     7     1     9
  2.5258877024050763E-01 a       130     0     7     1    10
  7.4131735667723547E-02 a       131     0     7     1    11
 -1.9732054672820060E-01 a       132     0     7     1    12
 -2.2521286269755486E-01 a       133     0     7     1    13
 -3.6411190019997519E-01 a       134     0     7     1    14
  2.8973936988156967E-01 a       135     0     7     1    15
  1.9708044845202949E-01 a       136     0     7     1    16
  6.3078997552461991E-02 a       137     0     7     1    17
 -2.1062912749841907E-02 a       138     0     7     1    18
 -2.2081208844915545E-01 a       139     0     7     1    19
 -8.3553428563838406E-02 a       140     0     7     1    20
  1.7426885221006158E-01 a       141     0     8     1     1
 -8.0146251321330603E-02 a       142     0     8     1     2
  1.7095475005321512E-01 a       143     0     8     1     3
 -3.0253887587639933E-01 a       144     0     8     1     4
 -1.5792834353842744E-01 a       145     0     8     1     5
  3.9254617908532519E-01 a       146     0     8     1     6
  2.8752458370498607E-01 a       147     0     8     1     7
  2.8414113014822606E-01 a       148     0     8     1     8
 -3.5991605661575909E-01 a       149     0     8     1     9
  4.1957986610116688E-01 a       150     0     8     1    10
 -4.2927631266079375E-01 a       151     0     8     1    11
 -2.3218973070840052E-01 a       152     0     8     1    12
 -1.4657998513938733E-01 a       153     0     8     1    13
  6.9356467803650845E-02 a       154     0     8     1    14
 -1.5143727671409768E-01 a       155     0     8     1    15
 -2.6399872138323910E-01 a       156     0     8     1    16
 -3.3452529596006242E-01 a       157     0     8     1    17
 -2.1887977956426241E-01 a       158     0     8     1    18
  9.5374445436107610E-02 a       159     0     8     1    19
  6.1022174317953294E-02 a       160     0     8     1    20
  3.6044759569829173E-02 a       161     0     9     1     1
 -2.1544892948254607E-01 a       162     0     9     1     2
 -2.6817723688461365E-01 a       163     0     9     1     3
 -9.4553026260121145E-02 a       164     0     9     1     4
  1.1973694529883751E-01 a       165     0     9     1     5
  1.5521485037152974E-01 a       166     0     9     1     6
 -9.1833393292735946E-02 a       167     0     9     1     7
 -3.9301089483540502E-01 a       168     0     9     1     8
 -2.1143204625245079E-01 a       169     0     9     1     9
  1.4265057139886342E-01 a       170     0     9     1    10
 -3.9933099946362439E-02 a       171     0     9     1    11
  1.3732480809000022E-02 a       172     0     9     1    12
  3.4439900526061257E-01 a       173     0     9     1    13
 -3.1353428332889671E-01 a       174     0     9     1    14
 -1.4952578539005412E-01 a       175     0     9     1    15
  1.3901192984315622E-01 a       176     0     9     1    16
 -6.2218042485804544E-02 a       177     0     9     1    17
  1.0147326363780212E-01 a       178     0     9     1    18
  2.4610648582091238E-01 a       179     0     9     1    19
  1.3313496316344750E-01 a       180     0     9     1    20
 -4.1425960869768608E-01 a       181     0    10     1     1
 -1.4927523522304723E-01 a       182     0    10     1     2
  2.7674463172578190E-01 a       183     0    10     1     3
  3.4681555268806663E-01 a       184     0    10     1     4
  4.6157369736011790E-02 a       185     0    10     1     5
 -1.8809769095845622E-01 a       186     0    10     1     6
 -2.5650984050382164E-01 a       187     0    10     1     7
  2.8278279493926156E-01 a       188     0    10     1     8
  1.4116348514179161E-01 a       189     0    10     1     9
 -1.9213977751631629E-02 a       190     0    10     1    10
 -2.1425293655173969E-01 a       191     0    10     1    11
  1.3413631247201718E-01 a       192     0    10     1    12
 -1.6513019511393420E-01 a       193     0    10     1    13
 -2.2010749286063733E-01 a       194     0    10     1    14
 -3.3665126387950495E-01 a       195     0    10     1    15
  4.6675247835155020E-01 a       196     0    10     1    16
 -4.4331608890543195E-01 a       197     0    10     1    17
 -3.5919266328194803E-02 a       198     0    10     1    18
  2.2394564739937101E-01 a       199     0    10     1    19
  1.9429664358765747E-01 a       200     0    10     1    20
  7.8588649568674951E-02 a       201     0    11     1     1
 -1.9758478661038492E-01 a       202     0    11     1     2
  2.9574102047682287E-02 a       203     0    11     1     3
 -3.2778288705380326E-02 a       204     0    11     1     4
 -1.3137003829317156E-01 a       205     0    11     1     5
 -4.2157231585804408E-02 a       206     0    11     1     6
 -4.0272635475270858E-02 a       207     0    11     1     7
  3.3316081855883856E-01 a       208     0    11     1     8
  3.5152297628014295E-01 a       209     0    11     1     9
  1.0434376039348181E-01 a       210     0    11     1    10
  4.1262258548399666E-01 a       211     0    11     1    11
 -3.0998676334404740E-01 a       212     0    11     1    12
  9.6144661752709405E-03 a       213     0    11     1    13
  1.0343443924955731E-02 a       214     0    11     1    14
 -1.1761197283710997E-02 a       215     0    11     1    15
  1.2226063651475563E-01 a       216     0    11     1    16
 -1.3285145738553467E-01 a       217     0    11     1    17
 -2.9414206028617573E-01 a       218     0    11     1    18
 -1.4046630305025670E-01 a       219     0    11     1    19
 -3.4195463927665215E-01 a       220     0    11     1    20
 -3.8514801632008433E-02 a       221     0    12     1     1
  8.2145412159255318E-02 a       222     0    12     1     2
  3.2664882949741086E-01 a       223     0    12     1     3
  1.3296880955755669E-01 a       224     0    12     1     4
 -5.3759461764061926E-02 a       225     0    12     1     5
  1.3327521379389989E-01 a       226     0    12     1     6
  6.0139312689497043E-02 a       227     0    12     1     7
 -2.6190539118096556E-01 a       228     0    12     1     8
  4.2007077391141168E-03 a       229     0    12     1     9
  1.2074611983675568E-01 a       230     0    12     1    10
 -4.5092266221020527E-01 a       231     0    12     1    11
 -6.9874386999077526E-02 a       232     0    12     1    12
 -3.5917679172084488E-01 a       233     0    12     1    13
  1.6361820327999568E-01 a       234     0    12     1    14
  2.1651118579092068E-01 a       235     0    12     1    15
 -1.4699904212027551E-01 a       236     0    12     1    16
  3.5892529261027456E-02 a       237     0    12     1    17
  1.1989993663172130E-01 a       238     0    12     1    18
 -6.4697286460537240E-02 a       239     0    12     1    19
  2.6173842061610164E-01 a       240     0    12     1    20
  1.4008042385572522E-01 a       241     0    13     1     1
  1.2159678799644111E-01 a       242     0    13     1     2
 -2.3895819634346277E-01 a       243     0    13     1     3
  2.7813772625444658E-02 a       244     0    13     1     4
  2.0884918963653018E-01 a       245     0    13     1     5
  7.1138601658685782E-02 a       246     0    13     1     6
  2.2342931235017302E-01 a       247     0    13     1     7
 -6.6208390184964702E-02 a       248     0    13     1     8
 -1.1039075740969745E-01 a       249     0    13     1     9
  2.6776024693426226E-01 a       250     0    13     1    10
  1.4644405120733320E-01 a       251     0    13     1    11
  1.0637553007313087E-01 a       252     0    13     1    12
  6.8727394695956484E-02 a       253     0    13     1    13
  1.2385297749123260E-01 a       254     0    13     1    14
 -1.4189527061874330E-01 a       255     0    13     1    15
  7.3493900089209252E-02 a       256     0    13     1    16
  2.7856301587854976E-01 a       257     0    13     1    17
  1.0656169418459698E-01 a       258     0    13     1    18
  1.2290795882476951E-01 a       259     0    13     1    19
 -2.0849884741641797E-01 a       260     0    13     1    20
  1.7109167093534722E-01 a       261     0    14     1     1
  3.8077319616503003E-01 a       262     0    14     1     2
  1.4906584794212885E-01 a       263     0    14     1     3
  1.2880860206921538E-01 a       264     0    14     1     4
 -1.1571608788696199E-01 a       265     0    14     1     5
 -5.6798390491015843E-02 a       266     0    14     1     6
 -2.6907824165907474E-01 a       267     0    14     1     7
  8.2451444349064453E-03 a       268     0    14     1     8
  2.7438502227257899E-01 a       269     0    14     1     9
 -1.8308401622971221E-01 a       270     0    14     1    10
 -4.5846364513244586E-01 a       271     0    14     1    11
  1.9247945820341017E-01 a       272     0    14     1    12
  2.2386566185839332E-01 a       273     0    14     1    13
  8.1547550598186330E-02 a       274     0    14     1    14
 -1.9183448080126705E-01 a       275     0    14     1    15
 -2.3138801396510525E-01 a       276     0    14     1    16
  2.9961469318224959E-01 a       277     0    14     1    17
  1.8366143655085926E-01 a       278     0    14     1    18
 -3.4628826416370950E-01 a       279     0    14     1    19
  2.4760511341486105E-01 a       280     0    14     1    20
 -3.3433803087155178E-01 a       281     0    15     1     1
 -2.4011944959054191E-01 a       282     0    15     1     2
 -8.3292726340089301E-02 a       283     0    15     1     3
 -2.9039633095466105E-01 a       284     0    15     1     4
  1.4673813658519336E-01 a       285     0    15     1     5
  9.7411376159190682E-02 a       286     0    15     1     6
  1.6993519656319026E-01 a       287     0    15     1     7
  1.4842813506225848E-02 a       288     0    15     1     8
 -2.3777362836909643E-01 a       289     0    15     1     9
  2.9079603103813551E-01 a       290     0    15     1    10
  3.5124885352679602E-01 a       291     0    15     1    11
  6.7899211714302063E-02 a       292     0    15     1    12
  1.8782116776722971E-01 a       293     0    15     1    13
 -1.3697197891495389E-02 a       294     0    15     1    14
  6.4289633470753019E-02 a       295     0    15     1    15
  2.5447312125372873E-01 a       296     0    15     1    16
  2.3385561315440010E-02 a       297     0    15     1    17
