################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0993101464329789E-01 a         1     0     1     1     1
 -3.4411284146546334E-01 a         2     0     1     1     2
  5.7061891226159622E-01 a         3     0     1     1     3
 -1.2797743182952462E-01 a         4     0     1     1     4
  2.5554239197230483E-01 a         5     0     1     1     5
 -1.7001284582094787E-02 a         6     0     1     1     6
  1.8052346740104724E-01 a         7     0     1     1     7
  4.9932664368019264E-01 a         8     0     1     1     8
  4.2523524838613014E-01 a         9     0     1     1     9
  3.4151484910961383E-01 a        10     0     1     1    10
 -1.8770354519942156E-01 a        11     0     1     1    11
 -1.6799084076912446E-01 a        12     0     1     1    12
 -1.9373265593697003E-01 a        13     0     1     1    13
  5.7288317312336190E-01 a        14     0     1     1    14
  7.0866323515167029E-02 a        15     0     1     1    15
 -3.0866007783512434E-01 a        16     0     1     1    16
  2.1524175278813864E-02 a        17     0     1     1    17
 -4.7767852941603023E-01 a        18     0     1     1    18
 -1.3026887204325975E-02 a        19     0     1     1    19
 -4.8236599384246327E-02 a        20     0     1     1    20
 -8.2818188510858357E-02 a        21     0     2     1     1
 -2.1858856237431640E-01 a        22     0     2     1     2
  3.0750634369309154E-01 a        23     0     2     1     3
 -2.7769417923379303E-01 a        24     0     2     1     4
  9.8746372101390853E-03 a        25     0     2     1     5
 -5.3441057051729517E-02 a        26     0     2     1     6
 -1.5947447793320801E-01 a        27     0     2     1     7
  5.6971221309490595E-03 a        28     0     2     1     8
 -3.6796968115361185E-02 a        29     0     2     1     9
 -7.3574683825639503E-02 a        30     0     2     1    10
 -1.5915511200822857E-01 a        31     0     2     1    11
  1.0085717331189581E-01 a        32     0     2     1    12
  1.5284326997608383E-01 a        33     0     2     1    13
  2.1956966431423777E-01 a        34     0     2     1    14
 -1.7120577575732562E-01 a        35     0     2     1    15
  1.2685077874171296E-02 a        36     0     2     1    16
  1.3043162404601849E-01 a        37     0     2     1    17
  8.9729296789063037E-02 a        38     0     2     1    18
  3.6207301465721087E-01 a        39     0     2     1    19
  5.3681089362144017E-04 a        40     0     2     1    20
 -1.8207801480748859E-01 a        41     0     3     1     1
  2.8070370368233938E-01 a        42     0     3     1     2
  2.3039270774658738E-01 a        43     0     3     1     3
  5.0757840432698639E-02 a        44     0     3     1     4
  5.6245218815244113E-01 a        45     0     3     1     5
  1.7998028335962787E-01 a        46     0     3     1     6
  2.6725079548923395E-02 a        47     0     3     1     7
 -1.0871406990951588E-01 a        48     0     3     1     8
  1.9458453550366875E-01 a        49     0     3     1     9
  3.4336207383647616E-01 a        50     0     3     1    10
  3.4192380787089333E-01 a        51     0     3     1    11
  5.5861807543208804E-02 a        52     0     3     1    12
  3.4633547252665464E-01 a        53     0     3     1    13
 -1.6772208532705007E-01 a        54     0     3     1    14
 -2.3638191489921009E-01 a        55     0     3     1    15
  3.0191013826419305E-01 a        56     0     3     1    16
  1.4868084935523274E-01 a        57     0     3     1    17
  3.2628301657728781E-01 a        58     0     3     1    18
  4.3175343669849514E-02 a        59     0     3     1    19
 -1.2207446547612566E-01 a        60     0     3     1    20
 -3.8237648755313564E-01 a        61     0     4     1     1
 -5.0480918067481229E-01 a        62     0     4     1     2
 -9.8825124901450567E-01 a        63     0     4     1     3
  6.1380231325688273E-01 a        64     0     4     1     4
 -3.6952885950660097E-01 a        65     0     4     1     5
  8.1496612708792049E-02 a        66     0     4     1     6
 -5.4940678171453738E-01 a        67     0     4     1     7
 -1.1397078451365066E+00 a        68     0     4     1     8
 -7.8815552780505074E-02 a        69     0     4     1     9
 -1.5283920355239239E-02 a        70     0     4     1    10
 -8.6503782769061423E-03 a        71     0     4     1    11
 -5.2622079107503428E-01 a        72     0     4     1    12
  1.9228174725162323E-01 a        73     0     4     1    13
  1.6453701801050749E-01 a        74     0     4     1    14
 -6.8875049012579848E-01 a        75     0     4     1    15
 -2.6997900718234896E-01 a        76     0     4     1    16
 -1.0758168078443235E-01 a        77     0     4     1    17
 -1.0498010640213584E+00 a        78     0     4     1    18
  4.2765960331073480E-02 a        79     0     4     1    19
 -1.9434106705844456E-01 a        80     0     4     1    20
 -2.6476761472026256E-01 a        81     0     5     1     1
  3.1989917240439747E-01 a        82     0     5     1     2
  6.0257790221945814E-02 a        83     0     5     1     3
  2.5802636876920343E-01 a        84     0     5     1     4
 -1.8671660427047668E-01 a        85     0     5     1     5
  5.8614127940595194E-02 a        86     0     5     1     6
  1.7701016798256808E-01 a        87     0     5     1     7
  1.4623733513090414E-01 a        88     0     5     1     8
  3.4528029331061910E-01 a        89     0     5     1     9
  2.2053792784435747E-01 a        90     0     5     1    10
  3.3909944591120261E-01 a        91     0     5     1    11
  2.1205976538366064E-01 a        92     0     5     1    12
 -4.6371479345858738E-02 a        93     0     5     1    13
