################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.6452239736466113E-01 a         1     0     1     1     1
  7.9447416646925270E-02 a         2     0     1     1     2
 -4.6414982946637195E-01 a         3     0     1     1     3
  9.8583789201872066E-02 a         4     0     1     1     4
 -1.0810512595023777E-01 a         5     0     1     1     5
  1.1279973425778793E-01 a         6     0     1     1     6
  1.2191254920437199E-02 a         7     0     1     1     7
 -1.6242541437396366E-01 a         8     0     1     1     8
 -2.1958986006614376E-03 a         9     0     1     1     9
  2.8218343830631554E-01 a        10     0     1     1    10
 -1.0156516457631257E-02 a        11     0     1     1    11
 -5.9144106356669543E-02 a        12     0     1     1    12
  6.0561686587845845E-02 a        13     0     1     1    13
 -5.4278199836398672E-02 a        14     0     1     1    14
  1.5306610123845621E-01 a        15     0     1     1    15
 -1.1945256568169259E-01 a        16     0     1     1    16
 -1.5605523450514874E-01 a        17     0     1     1    17
  2.3429028638001709E-01 a        18     0     1     1    18
 -2.1065563005296578E-01 a        19     0     1     1    19
 -1.8806869772182877E-01 a        20     0     1     1    20
  7.2107714054522043E-02 a        21     0     2     1     1
  6.8120700232497514E-02 a        22     0     2     1     2
  1.6434111776887797E-01 a        23     0     2     1     3
 -1.0966779151255858E-01 a        24     0     2     1     4
 -2.1876593310254899E-01 a        25     0     2     1     5
  5.1398278828608028E-02 a        26     0     2     1     6
  2.3697012396996380E-02 a        27     0     2     1     7
  2.3988112295461286E-02 a        28     0     2     1     8
 -1.9779372601678891E-02 a        29     0     2     1     9
  4.6146174407294092E-02 a        30     0     2     1    10
  7.1450371231860543E-02 a        31     0     2     1    11
  3.4364923359325492E-02 a        32     0     2     1    12
 -1.0159382362591048E-01 a        33     0     2     1    13
  1.5646010463501034E-01 a        34     0     2     1    14
  8.2222566367311123E-02 a        35     0     2     1    15
  1.2624482738825374E-01 a        36     0     2     1    16
  9.1951592743411525E-02 a        37     0     2     1    17
  1.9868419260697475E-04 a        38     0     2     1    18
 -5.1978333841362481E-02 a        39     0     2     1    19
  3.4618570785638264E-02 a        40     0     2     1    20
 -5.2073923381532591E-02 a        41     0     3     1     1
  1.0053462669771569E-01 a        42     0     3     1     2
  7.7100846058598516E-02 a        43     0     3     1     3
  1.9338292533427867E-01 a        44     0     3     1     4
 -1.8198858925682057E-02 a        45     0     3     1     5
  1.9301225526855273E-01 a        46     0     3     1     6
  1.2975104654198044E-02 a        47     0     3     1     7
  4.5255444845555479E-02 a        48     0     3     1     8
 -2.0021762520278832E-02 a        49     0     3     1     9
 -1.2830762559715844E-01 a        50     0     3     1    10
  6.8612366752176759E-02 a        51     0     3     1    11
  3.8955899595130176E-02 a        52     0     3     1    12
 -1.2352704481020173E-01 a        53     0     3     1    13
 -2.4280387566362657E-01 a        54     0     3     1    14
  2.4199159927558118E-02 a        55     0     3     1    15
 -8.2224324384507608E-02 a        56     0     3     1    16
 -2.1111573738154626E-01 a        57     0     3     1    17
 -1.3936633995529299E-01 a        58     0     3     1    18
  4.2981568676542091E-02 a        59     0     3     1    19
  2.1041122033223375E-01 a        60     0     3     1    20
  2.7004213038681980E-02 a        61     0     4     1     1
 -1.2510386684156885E-01 a        62     0     4     1     2
 -8.6721777199289390E-02 a        63     0     4     1     3
 -1.1233067381166664E-01 a        64     0     4     1     4
 -1.0825952537595195E-01 a        65     0     4     1     5
  6.4741536190120394E-02 a        66     0     4     1     6
  1.1938290593832861E-01 a        67     0     4     1     7
 -1.3597872346435888E-01 a        68     0     4     1     8
 -1.1623332538168833E-01 a        69     0     4     1     9
 -2.7505471128289754E-02 a        70     0     4     1    10
 -1.3771277107278759E-01 a        71     0     4     1    11
  9.1480423192567273E-02 a        72     0     4     1    12
 -1.5182910289867978E-02 a        73     0     4     1    13
  3.3453741790367426E-02 a        74     0     4     1    14
  5.0520030862989543E-04 a        75     0     4     1    15
  4.3044824511329731E-02 a        76     0     4     1    16
  2.3998403180931774E-01 a        77     0     4     1    17
 -6.9427349358175364E-02 a        78     0     4     1    18
  5.5991400322413162E-02 a        79     0     4     1    19
  1.8345063510666249E-01 a        80     0     4     1    20
  6.3051139889844288E-01 a        81     0     5     1     1
 -1.3203615726904464E-01 a        82     0     5     1     2
  7.9767883338937168E-02 a        83     0     5     1     3
 -5.8595646549936087E-01 a        84     0     5     1     4
 -1.6011054855605858E-01 a        85     0     5     1     5
 -1.5208983834394724E-01 a        86     0     5     1     6
  5.0978263777243571E-02 a        87     0     5     1     7
  4.2032773970395942E-01 a        88     0     5     1     8
 -2.0327225771273666E-03 a        89     0     5     1     9
  5.2284109546430077E-02 a        90     0     5     1    10
  2.4284553551301685E-01 a        91     0     5     1    11
 -5.2934288256589856E-02 a        92     0     5     1    12
  5.2446180722959213E-01 a        93     0     5     1    13
  2.0932366358540316E-01 a        94     0     5     1    14
 -9.9173215046752208E-02 a        95     0     5     1    15
  9.8813084820321029E-02 a        96     0     5     1    16
  3.5745752719555668E-01 a        97     0     5     1    17
 -4.1887341658826033E-01 a        98     0     5     1    18
  7.2790917395428378E-01 a        99     0     5     1    19
  4.7193099520634822E-02 a       100     0     5     1    20
  1.2108196514686734E-01 a       101     0     6     1     1
 -1.4593635600404120E-01 a       102     0     6     1     2
 -1.4586031701658425E-01 a       103     0     6     1     3
  2.3626403979698324E-01 a       104     0     6     1     4
  2.6217789526479934E-01 a       105     0     6     1     5
  3.4637919699834086E-03 a       106     0     6     1     6
 -1.0523235460716737E-01 a       107     0     6     1     7
 -8.9970754066505884E-02 a       108     0     6     1     8
 -1.6606490271736252E-01 a       109     0     6     1     9
 -1.2437571064163551E-01 a       110     0     6     1    10
 -1.9790134503715698E-01 a       111     0     6     1    11
 -2.8338020882594550E-01 a       112     0     6     1    12
  2.1694712224619325E-01 a       113     0     6     1    13
 -1.5486151418486310E-01 a       114     0     6     1    14
 -8.4797704160994664E-02 a       115     0     6     1    15
 -8.1455601857032545E-02 a       116     0     6     1    16
  5.5928737981329281E-02 a       117     0     6     1    17
 -1.3745998311131893E-01 a       118     0     6     1    18
 -4.9113944391795221E-02 a       119     0     6     1    19
  1.6779019552476082E-01 a       120     0     6     1    20
 -5.5700092970803680E-02 a       121     0     7     1     1
 -4.6798164895819866E-02 a       122     0     7     1     2
 -2.1104886172420923E-03 a       123     0     7     1     3
 -1.2996723121351350E-01 a       124     0     7     1     4
 -9.0845750503678907E-02 a       125     0     7     1     5
 -1.9167981721828689E-01 a       126     0     7     1     6
  2.0055660208476353E-01 a       127     0     7     1     7
  1.6865610527400779E-01 a       128     0     7     1     8
  1.7319763070518787E-01 a       129     0     7     1     9
  1.0785974135649307E-01 a       130     0     7     1    10
 -9.4848206020988313E-02 a       131     0     7     1    11
 -1.1778847962303388E-01 a       132     0     7     1    12
  2.7346398112564996E-02 a       133     0     7     1    13
  1.0793139000427887E-01 a       134     0     7     1    14
 -1.3166829901225419E-01 a       135     0     7     1    15
  8.9576744762260227E-02 a       136     0     7     1    16
  1.8567224280359659E-01 a       137     0     7     1    17
  4.0776168307949903E-02 a       138     0     7     1    18
  1.8070039805661087E-01 a       139     0     7     1    19
 -2.3881522042677011E-01 a       140     0     7     1    20
  1.3581787698142472E-01 a       141     0     8     1     1
  2.3918419695745671E-01 a       142     0     8     1     2
 -4.2425461095791088E-02 a       143     0     8     1     3
 -5.1232203480349146E-02 a       144     0     8     1     4
  2.5414258259548167E-01 a       145     0     8     1     5
 -1.5919709895081724E-01 a       146     0     8     1     6
  1.3479303696239963E-02 a       147     0     8     1     7
  1.1482775400327083E-01 a       148     0     8     1     8
 -5.3815899764111892E-02 a       149     0     8     1     9
 -1.5145111530406558E-01 a       150     0     8     1    10
 -5.9580181127081681E-02 a       151     0     8     1    11
 -2.9501136310323256E-01 a       152     0     8     1    12
  4.6491879186250681E-02 a       153     0     8     1    13
 -1.7269815001794356E-01 a       154     0     8     1    14
  5.5398471965474899E-02 a       155     0     8     1    15
  7.5088236647759807E-02 a       156     0     8     1    16
  1.6023151094449117E-01 a       157     0     8     1    17
  2.0525764224440504E-01 a       158     0     8     1    18
 -5.7843920197150130E-02 a       159     0     8     1    19
 -7.1663971283485658E-02 a       160     0     8     1    20
 -3.7256547173190424E-01 a       161     0     9     1     1
  4.8259660676384250E-02 a       162     0     9     1     2
 -2.0400553610971250E-01 a       163     0     9     1     3
  5.0564002974777300E-01 a       164     0     9     1     4
 -1.2522888167962604E-01 a       165     0     9     1     5
 -2.6589063652712269E-01 a       166     0     9     1     6
  2.4514549799307200E-01 a       167     0     9     1     7
 -2.6852673352938505E-01 a       168     0     9     1     8
 -3.4275698848473418E-03 a       169     0     9     1     9
 -2.9922566789170751E-01 a       170     0     9     1    10
 -3.1800662540212343E-01 a       171     0     9     1    11
 -2.1424098917377621E-01 a       172     0     9     1    12
 -2.8166009982101647E-01 a       173     0     9     1    13
 -2.3396699782441244E-01 a       174     0     9     1    14
  1.5915003082703380E-01 a       175     0     9     1    15
  2.4701279219313896E-01 a       176     0     9     1    16
 -2.2057870719338429E-01 a       177     0     9     1    17
  1.9107364719243278E-01 a       178     0     9     1    18
 -1.1414994965801900E-01 a       179     0     9     1    19
 -1.3155098667860604E-01 a       180     0     9     1    20
  3.8721650692864359E-02 a       181     0    10     1     1
  1.7573550473363242E-01 a       182     0    10     1     2
  2.3730429966668418E-01 a       183     0    10     1     3
  1.6015489244461295E-01 a       184     0    10     1     4
  2.5748209785442865E-02 a       185     0    10     1     5
  1.3498984504229975E-03 a       186     0    10     1     6
  1.8947979236296886E-01 a       187     0    10     1     7
  2.1199243697529041E-01 a       188     0    10     1     8
  1.6070054243683621E-01 a       189     0    10     1     9
 -2.1926337293145723E-01 a       190     0    10     1    10
  8.0049484695971784E-03 a       191     0    10     1    11
  1.7802083126931945E-01 a       192     0    10     1    12
  1.2788142758333576E-01 a       193     0    10     1    13
 -1.3764160213255711E-01 a       194     0    10     1    14
  5.6654855546783574E-02 a       195     0    10     1    15
 -1.4641238112705596E-01 a       196     0    10     1    16
 -2.5211361463993609E-01 a       197     0    10     1    17
 -2.8196845487100902E-01 a       198     0    10     1    18
 -1.8902149358452072E-01 a       199     0    10     1    19
  1.1856039381747958E-01 a       200     0    10     1    20
  7.2156129291015558E-02 a       201     0    11     1     1
 -4.1668497805945275E-02 a       202     0    11     1     2
  1.3435216880057291E-02 a       203     0    11     1     3
 -1.9698407403394838E-01 a       204     0    11     1     4
  2.1166336617710357E-01 a       205     0    11     1     5
 -1.9721701798561095E-01 a       206     0    11     1     6
 -1.1990577073362019E-01 a       207     0    11     1     7
 -2.3407397396520035E-01 a       208     0    11     1     8
 -2.5168167073445602E-01 a       209     0    11     1     9
  1.3501908553344050E-01 a       210     0    11     1    10
 -1.8464270752364031E-01 a       211     0    11     1    11
 -4.2507095144039941E-02 a       212     0    11     1    12
  1.6722526712649632E-01 a       213     0    11     1    13
  7.7578635161451831E-02 a       214     0    11     1    14
  1.5521815043669836E-02 a       215     0    11     1    15
  7.7408103866657779E-02 a       216     0    11     1    16
 -5.9582498646812580E-02 a       217     0    11     1    17
  1.7175888995512600E-01 a       218     0    11     1    18
  6.0540738134316076E-02 a       219     0    11     1    19
 -3.1324306972638750E-02 a       220     0    11     1    20
  1.1557657662320099E-01 a       221     0    12     1     1
 -4.3177531908920173E-02 a       222     0    12     1     2
  2.2447381038634001E-01 a       223     0    12     1     3
  2.9822922396952273E-01 a       224     0    12     1     4
  2.1403349004157673E-01 a       225     0    12     1     5
  2.7271642595809841E-02 a       226     0    12     1     6
  8.3289621995152774E-02 a       227     0    12     1     7
 -3.8935539042855738E-02 a       228     0    12     1     8
 -2.2021032319518111E-01 a       229     0    12     1     9
 -1.5326111453752847E-01 a       230     0    12     1    10
  6.9544322168419062E-02 a       231     0    12     1    11
  1.7513519249133649E-01 a       232     0    12     1    12
 -1.2885350192615511E-01 a       233     0    12     1    13
 -9.5080649443477827E-02 a       234     0    12     1    14
  2.7652211814021124E-02 a       235     0    12     1    15
 -2.4010566953796558E-01 a       236     0    12     1    16
  1.0866389105387763E-02 a       237     0    12     1    17
 -2.8831307347379237E-01 a       238     0    12     1    18
 -1.5548916172193075E-01 a       239     0    12     1    19
 -1.5405946388030643E-02 a       240     0    12     1    20
 -4.3016651957200044E-02 a       241     0    13     1     1
  5.0920105854152520E-02 a       242     0    13     1     2
 -3.6021787649990650E-01 a       243     0    13     1     3
 -3.3994263803411523E-01 a       244     0    13     1     4
  2.6413167684558686E-01 a       245     0    13     1     5
  3.3519481683595215E-01 a       246     0    13     1     6
  1.9815880297565763E-01 a       247     0    13     1     7
 -6.8201121341453452E-02 a       248     0    13     1     8
 -1.7415960742278119E-01 a       249     0    13     1     9
  2.1416048809309490E-01 a       250     0    13     1    10
  1.6263325702617442E-02 a       251     0    13     1    11
 -9.0770452194397694E-02 a       252     0    13     1    12
  2.9446624635687102E-01 a       253     0    13     1    13
  1.8491446076256754E-01 a       254     0    13     1    14
 -1.0103757845556765E-02 a       255     0    13     1    15
 -1.0171851207962423E-01 a       256     0    13     1    16
  2.2989899756008511E-01 a       257     0    13     1    17
  9.9990417979679697E-02 a       258     0    13     1    18
 -7.5992546929894753E-02 a       259     0    13     1    19
 -1.6790440437157772E-02 a       260     0    13     1    20
  7.1851984391042123E-02 a       261     0    14     1     1
  5.0347132650923151E-02 a       262     0    14     1     2
 -1.0002223046935368E-01 a       263     0    14     1     3
 -4.0547619879968230E-02 a       264     0    14     1     4
 -1.6546017185118103E-01 a       265     0    14     1     5
  1.1868471705012541E-01 a       266     0    14     1     6
 -1.1892655807328265E-01 a       267     0    14     1     7
  6.9904506316776180E-02 a       268     0    14     1     8
 -2.0685235290867080E-02 a       269     0    14     1     9
 -2.2503687770243722E-01 a       270     0    14     1    10
 -1.0169669472673309E-01 a       271     0    14     1    11
  1.1764049295892190E-01 a       272     0    14     1    12
  1.5069683918956145E-01 a       273     0    14     1    13
 -2.9002987668606772E-01 a       274     0    14     1    14
  1.9269892433782523E-01 a       275     0    14     1    15
 -2.6475613190136837E-01 a       276     0    14     1    16
 -1.3012904945306786E-02 a       277     0    14     1    17
  7.2247345350012010E-02 a       278     0    14     1    18
  1.2374098454337373E-01 a       279     0    14     1    19
  1.1605530519195764E-01 a       280     0    14     1    20
 -5.9790964447034384E-02 a       281     0    15     1     1
 -1.0919181506538667E-02 a       282     0    15     1     2
  8.3036563525066581E-02 a       283     0    15     1     3
  1.4538597262491743E-01 a       284     0    15     1     4
  1.1221284840210809E-01 a       285     0    15     1     5
  1.5456384634717496E-01 a       286     0    15     1     6
 -8.3364823936050547E-02 a       287     0    15     1     7
 -1.6193805564369915E-01 a       288     0    15     1     8
  1.0725198282888374E-01 a       289     0    15     1     9
  9.4765079936618452E-02 a       290     0    15     1    10
  1.4043510854108870E-01 a       291     0    15     1    11
  1.1394776441410245E-01 a       292     0    15     1    12
 -3.7247542173081949E-01 a       293     0    15     1    13
  1.3573255062474152E-01 a       294     0    15     1    14
  3.5968055864846367E-02 a       295     0    15     1    15
 -2.3174793463910975E-01 a       296     0    15     1    16
 -1.7115447680879098E-01 a       297     0    15     1    17
 -4.3017147306735761E-04 a       298     0    15     1    18
 -2.2806910672674097E-01 a       299     0    15     1    19
 -1.2769486277851735E-01 a       300     0    15     1    20
 -6.2311911412353198E-02 a       301     0    16     1     1
 -8.6127931617427378E-02 a       302     0    16     1     2
  7.5661052972946438E-02 a       303     0    16     1     3
 -1.1423901220496665E-02 a       304     0    16     1     4
 -1.9293311940025101E-01 a       305     0    16     1     5
  1.1604216242234999E-01 a       306     0    16     1     6
  1.2254541617893944E-01 a       307     0    16     1     7
 -3.7288527022810547E-02 a       308     0    16     1     8
 -8.9507133790508175E-02 a       309     0    16     1     9
  2.6708451097014535E-01 a       310     0    16     1    10
 -2.3490437340469306E-01 a       311     0    16     1    11
  1.1856092820584195E-01 a       312     0    16     1    12
 -7.8144849119287568E-02 a       313     0    16     1    13
 -4.0091408415489714E-02 a       314     0    16     1    14
  2.7216654075063829E-01 a       315     0    16     1    15
  9.2476896498699265E-02 a       316     0    16     1    16
  1.7345045280778426E-01 a       317     0    16     1    17
 -2.4870848884236518E-01 a       318     0    16     1    18
  4.0236583814280231E-03 a       319     0    16     1    19
  1.3176546571029582E-01 a       320     0    16     1    20
  2.8870098630029700E-01 a       321     0    17     1     1
 -1.0491213368951416E-01 a       322     0    17     1     2
 -6.8573276337044853E-02 a       323     0    17     1     3
 -1.9447226958516944E-01 a       324     0    17     1     4
 -2.4099782988917948E-01 a       325     0    17     1     5
  4.5890063770460586E-02 a       326     0    17     1     6
 -2.1838654773080915E-01 a       327     0    17     1     7
  1.0022492836510528E-01 a       328     0    17     1     8
  2.8155835289092542E-02 a       329     0    17     1     9
  3.7312858309637537E-01 a       330     0    17     1    10
  1.9470202222198196E-01 a       331     0    17     1    11
  2.9400496549191620E-03 a       332     0    17     1    12
  4.4796755358917373E-01 a       333     0    17     1    13
  6.8788463347746714E-02 a       334     0    17     1    14
  7.1323657528285150E-02 a       335     0    17     1    15
  1.0336800401936914E-01 a       336     0    17     1    16
 -6.0000232570634832E-02 a       337     0    17     1    17
  1.3392757626818746E-01 a       338     0    17     1    18
  1.7960522173849536E-01 a       339     0    17     1    19
 -5.1183195140948851E-02 a       340     0    17     1    20
  1.0914029199498626E-01 a       341     0    18     1     1
 -1.9979975825123106E-01 a       342     0    18     1     2
 -1.3507454323290455E-01 a       343     0    18     1     3
 -1.3249459399643889E-02 a       344     0    18     1     4
  1.0411815395914968E-01 a       345     0    18     1     5
 -1.7739747175493728E-01 a       346     0    18     1     6
  5.6337655875515653E-02 a       347     0    18     1     7
  2.0102118664871085E-01 a       348     0    18     1     8
  5.2279125432842972E-02 a       349     0    18     1     9
 -1.5319274586991555E-01 a       350     0    18     1    10
  3.2129504980665274E-02 a       351     0    18     1    11
  5.7714936901373720E-02 a       352     0    18     1    12
  3.6473026275252690E-03 a       353     0    18     1    13
 -2.4383993736110102E-01 a       354     0    18     1    14
  9.5449448004426507E-02 a       355     0    18     1    15
  3.6831240978566396E-02 a       356     0    18     1    16
  2.3052151954596961E-01 a       357     0    18     1    17
 -1.8552080694136841E-01 a       358     0    18     1    18
 -1.0509212832199563E-01 a       359     0    18     1    19
  9.0520299306997148E-02 a       360     0    18     1    20
 -1.9116533464474394E-02 a       361     0    19     1     1
  3.7686377206550242E-02 a       362     0    19     1     2
  1.3275337317936048E-01 a       363     0    19     1     3
