################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.3572930861301103E-01 a         1     0     1     1     1
 -1.6173259992744070E-02 a         2     0     1     1     2
 -2.1486825541510678E-02 a         3     0     1     1     3
 -5.7492273443935121E-02 a         4     0     1     1     4
 -2.5339017345949708E-02 a         5     0     1     1     5
  1.7760873776566627E-01 a         6     0     1     1     6
  1.6993822954332220E-02 a         7     0     1     1     7
  6.1737036039949497E-02 a         8     0     1     1     8
 -1.3367356981944764E-01 a         9     0     1     1     9
  2.9040124086799940E-01 a        10     0     1     1    10
 -9.7648234541429894E-03 a        11     0     1     1    11
  2.6131542682836550E-01 a        12     0     1     1    12
  7.2188452055226074E-02 a        13     0     1     1    13
  7.8371232962058293E-02 a        14     0     1     1    14
 -1.3222979485699649E-01 a        15     0     1     1    15
 -1.0399995595994140E-01 a        16     0     1     1    16
 -1.6705326734184699E-02 a        17     0     1     1    17
  1.1036806082501800E-01 a        18     0     1     1    18
  1.9891639663405683E-01 a        19     0     1     1    19
 -8.9124187416441888E-02 a        20     0     1     1    20
 -1.0470562798530243E-01 a        21     0     2     1     1
  1.3711275253617744E-01 a        22     0     2     1     2
  2.6148322605758162E-01 a        23     0     2     1     3
 -1.2717500776777302E-01 a        24     0     2     1     4
 -2.0951729670605948E-01 a        25     0     2     1     5
 -9.5086010922090236E-03 a        26     0     2     1     6
 -2.8669869064935805E-01 a        27     0     2     1     7
  4.3898983723673446E-01 a        28     0     2     1     8
  5.6908980253039074E-02 a        29     0     2     1     9
 -4.2314491647252933E-01 a        30     0     2     1    10
  4.2710642057308590E-01 a        31     0     2     1    11
 -1.2486368811090279E-01 a        32     0     2     1    12
 -1.4581339832343107E-01 a        33     0     2     1    13
  2.2422224029309307E-01 a        34     0     2     1    14
 -1.1898767628537825E-01 a        35     0     2     1    15
  7.7804070347266940E-02 a        36     0     2     1    16
  9.2928609022604372E-02 a        37     0     2     1    17
  3.1855498143002448E-01 a        38     0     2     1    18
 -1.5836448177928480E-01 a        39     0     2     1    19
 -4.9426366545298145E-01 a        40     0     2     1    20
  1.5604961556733205E-01 a        41     0     3     1     1
  4.8739283412492972E-02 a        42     0     3     1     2
  1.9010184247477407E-01 a        43     0     3     1     3
 -4.9526158066786535E-02 a        44     0     3     1     4
 -2.2118218100486448E-01 a        45     0     3     1     5
