################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2264672297033813E-02 a         1     0     1     1     1
 -1.4221227625590349E-01 a         2     0     1     1     2
  2.9368566072661414E-02 a         3     0     1     1     3
  3.3067004355870100E-01 a         4     0     1     1     4
 -1.1358212724960187E-01 a         5     0     1     1     5
 -2.1033576099689680E-01 a         6     0     1     1     6
 -1.1770107444722892E-01 a         7     0     1     1     7
 -1.2012591046961081E-01 a         8     0     1     1     8
 -3.8300217179943608E-01 a         9     0     1     1     9
 -2.8810395494596808E-01 a        10     0     1     1    10
  3.6116268631352318E-02 a        11     0     1     1    11
 -1.2212581398717530E-01 a        12     0     1     1    12
  4.9217301932900681E-01 a        13     0     1     1    13
 -3.0951051694438503E-02 a        14     0     1     1    14
 -2.0557739854123935E-03 a        15     0     1     1    15
  1.1372004214483768E-01 a        16     0     1     1    16
 -4.7976474561751031E-01 a        17     0     1     1    17
  2.5153529534171093E-01 a        18     0     1     1    18
 -1.4741130337566054E-03 a        19     0     1     1    19
  7.6378005141652688E-02 a        20     0     1     1    20
  3.9826975199646709E-02 a        21     0     2     1     1
 -1.8639189731796221E-02 a        22     0     2     1     2
 -7.9182326159711755E-02 a        23     0     2     1     3
  1.2746870140263228E-01 a        24     0     2     1     4
  1.6557791131644678E-01 a        25     0     2     1     5
 -1.6243665442440783E-01 a        26     0     2     1     6
 -2.7445359465145208E-01 a        27     0     2     1     7
 -9.6211276679689817E-02 a        28     0     2     1     8
 -1.9706922189176296E-01 a        29     0     2     1     9
  2.1740866205450113E-01 a        30     0     2     1    10
 -1.1066306890539956E-01 a        31     0     2     1    11
 -1.5892411349761362E-01 a        32     0     2     1    12
 -4.2380438102010039E-03 a        33     0     2     1    13
 -1.3148374987182881E-01 a        34     0     2     1    14
  1.4107433099947225E-01 a        35     0     2     1    15
  1.3725461056415261E-01 a        36     0     2     1    16
 -9.3281926192642656E-03 a        37     0     2     1    17
  1.2411893418231745E-01 a        38     0     2     1    18
 -1.6233690043092966E-01 a        39     0     2     1    19
  3.6418020074534894E-02 a        40     0     2     1    20
  8.4008527070657188E-02 a        41     0     3     1     1
  2.5950804875121397E-01 a        42     0     3     1     2
  1.4056184390736159E-01 a        43     0     3     1     3
 -7.8337935935595265E-02 a        44     0     3     1     4
  3.6905554778529487E-01 a        45     0     3     1     5
  2.2304720406108103E-01 a        46     0     3     1     6
 -1.0946298514579969E-01 a        47     0     3     1     7
  2.3352291050405063E-01 a        48     0     3     1     8
  8.7585301904436197E-02 a        49     0     3     1     9
 -4.5416042954252993E-02 a        50     0     3     1    10
 -2.9337753786137211E-01 a        51     0     3     1    11
 -3.2093529797154768E-02 a        52     0     3     1    12
 -1.2924960532882238E-01 a        53     0     3     1    13
 -1.8393712986056621E-01 a        54     0     3     1    14
 -7.5394310059656702E-02 a        55     0     3     1    15
  1.5831825941059682E-01 a        56     0     3     1    16
  2.6787750514302228E-01 a        57     0     3     1    17
 -7.7604920456075088E-02 a        58     0     3     1    18
 -2.0344434588134783E-01 a        59     0     3     1    19
 -1.1652177777643552E-01 a        60     0     3     1    20
  2.5648491372247018E-01 a        61     0     4     1     1
 -1.0370984049853034E-01 a        62     0     4     1     2
  4.3277788734933431E-01 a        63     0     4     1     3
 -1.5140585295602876E-01 a        64     0     4     1     4
  1.1781810696144651E-01 a        65     0     4     1     5
  6.0007755662423168E-01 a        66     0     4     1     6
  1.8683392484601213E-01 a        67     0     4     1     7
  2.7274713863414030E-01 a        68     0     4     1     8
 -2.7456757510647245E-01 a        69     0     4     1     9
  2.1421569192321743E-01 a        70     0     4     1    10
 -1.5580713699089772E-02 a        71     0     4     1    11
 -6.2806642999660600E-01 a        72     0     4     1    12
  1.9099562363863173E-01 a        73     0     4     1    13
 -3.3598197770928045E-01 a        74     0     4     1    14
 -1.5759291872206224E-01 a        75     0     4     1    15
 -3.7715500883614929E-03 a        76     0     4     1    16
  3.5908214056490056E-02 a        77     0     4     1    17
 -4.4712293280655518E-01 a        78     0     4     1    18
 -2.2031598837844749E-01 a        79     0     4     1    19
 -3.2780940915689061E-01 a        80     0     4     1    20
  2.3093965554434565E-02 a        81     0     5     1     1
  1.4633647204258160E-01 a        82     0     5     1     2
 -3.5984570792663387E-02 a        83     0     5     1     3
