################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.8265299662818116E-02 a         1     0     1     1     1
  4.9316212169908930E-01 a         2     0     1     1     2
  2.2441047450941540E-01 a         3     0     1     1     3
 -2.1345653055869873E-01 a         4     0     1     1     4
 -6.0084933178027067E-01 a         5     0     1     1     5
  1.9617553980328412E-01 a         6     0     1     1     6
  1.8356510660468273E-02 a         7     0     1     1     7
 -2.5173096429180047E-01 a         8     0     1     1     8
 -5.1979213375307268E-02 a         9     0     1     1     9
 -8.1837515652421464E-02 a        10     0     1     1    10
 -2.8363605618066295E-01 a        11     0     1     1    11
  4.0287351897250651E-01 a        12     0     1     1    12
 -6.4982129056643601E-01 a        13     0     1     1    13
 -4.4983227369811157E-01 a        14     0     1     1    14
 -2.6042032914003616E-01 a        15     0     1     1    15
  3.3721160092750274E-01 a        16     0     1     1    16
  6.5150048529625415E-02 a        17     0     1     1    17
 -2.2661308753974829E-01 a        18     0     1     1    18
  1.3446940265146820E-01 a        19     0     1     1    19
 -1.4154671840916852E-01 a        20     0     1     1    20
  1.3913617125260658E-01 a        21     0     2     1     1
 -1.9568610106082560E-02 a        22     0     2     1     2
 -9.7424432776371125E-02 a        23     0     2     1     3
  2.2768134090501907E-01 a        24     0     2     1     4
  4.5396502740746719E-02 a        25     0     2     1     5
 -5.3133771743570979E-02 a        26     0     2     1     6
  4.5759062213261918E-02 a        27     0     2     1     7
 -7.5137771608299209E-02 a        28     0     2     1     8
 -2.0271702557960916E-02 a        29     0     2     1     9
  1.3004508653642519E-01 a        30     0     2     1    10
  1.0046485130789305E-01 a        31     0     2     1    11
  2.7723840479626890E-02 a        32     0     2     1    12
 -6.6270735837147876E-02 a        33     0     2     1    13
  5.1128186972138855E-02 a        34     0     2     1    14
 -1.6810549339901462E-01 a        35     0     2     1    15
 -1.2528696452953267E-01 a        36     0     2     1    16
  2.1741937822881216E-01 a        37     0     2     1    17
  8.3771778915053205E-02 a        38     0     2     1    18
 -7.0444197896774252E-02 a        39     0     2     1    19
 -8.9033052735297658E-02 a        40     0     2     1    20
  1.7556525292538167E-01 a        41     0     3     1     1
 -1.0685568049630746E-01 a        42     0     3     1     2
  2.3470952221073169E-01 a        43     0     3     1     3
  1.2663275069408744E-01 a        44     0     3     1     4
  2.0771362638431570E-01 a        45     0     3     1     5
  6.2367800128941983E-02 a        46     0     3     1     6
  4.4274737201929387E-01 a        47     0     3     1     7
  2.1762611554928735E-01 a        48     0     3     1     8
 -4.1873591390524451E-01 a        49     0     3     1     9
 -3.7500147088254632E-01 a        50     0     3     1    10
 -7.4110652485162715E-02 a        51     0     3     1    11
 -4.6671013695188995E-01 a        52     0     3     1    12
 -7.6525107864178127E-02 a        53     0     3     1    13
  3.9542575803401264E-01 a        54     0     3     1    14
 -2.2772892210113149E-01 a        55     0     3     1    15
  4.2526884084865713E-01 a        56     0     3     1    16
  3.6499203148646697E-01 a        57     0     3     1    17
  3.9858432455064804E-02 a        58     0     3     1    18
  3.7602709110111643E-01 a        59     0     3     1    19
  2.3626988502392252E-01 a        60     0     3     1    20
 -4.1425474356754355E-01 a        61     0     4     1     1
 -2.5372662754061337E-01 a        62     0     4     1     2
 -2.0375772812191945E-01 a        63     0     4     1     3
 -9.0763076217560690E-03 a        64     0     4     1     4
 -2.3895080533067670E-01 a        65     0     4     1     5
 -4.6574661373180937E-01 a        66     0     4     1     6
  7.4452942710023851E-01 a        67     0     4     1     7
  3.6360737783472818E-01 a        68     0     4     1     8
 -6.8654001556397504E-01 a        69     0     4     1     9
 -1.7606405370805062E-01 a        70     0     4     1    10
  5.9023218176839676E-01 a        71     0     4     1    11
 -1.0045512648950432E+00 a        72     0     4     1    12
 -2.3241068902148468E-01 a        73     0     4     1    13
  5.1734828944641587E-01 a        74     0     4     1    14
  9.4443395413681686E-02 a        75     0     4     1    15
 -9.4329292987001967E-01 a        76     0     4     1    16
  1.9719169912863932E-01 a        77     0     4     1    17
