################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.1758178275888658E-01 a         1     0     1     1     1
  4.8944120636060662E-01 a         2     0     1     1     2
  1.6184543669866300E-01 a         3     0     1     1     3
 -1.9381044616162041E-01 a         4     0     1     1     4
 -5.3529735028056948E-02 a         5     0     1     1     5
 -2.2974483469301345E-02 a         6     0     1     1     6
  1.5987225169896971E-01 a         7     0     1     1     7
 -7.6295479562914081E-01 a         8     0     1     1     8
 -1.6640502045477124E-01 a         9     0     1     1     9
 -1.3233485082614768E-01 a        10     0     1     1    10
  1.3467492633380176E-01 a        11     0     1     1    11
 -2.4080798374127907E-01 a        12     0     1     1    12
 -3.6322018026964241E-02 a        13     0     1     1    13
  3.6982775117001443E-01 a        14     0     1     1    14
 -1.7815175678947884E-01 a        15     0     1     1    15
 -3.5627564070897300E-01 a        16     0     1     1    16
 -8.7982620708299908E-01 a        17     0     1     1    17
 -1.4141908202717535E-01 a        18     0     1     1    18
  1.9784679735840099E-01 a        19     0     1     1    19
 -1.8808592798362858E-01 a        20     0     1     1    20
 -2.0552911766887508E-02 a        21     0     2     1     1
 -5.4194114660163523E-02 a        22     0     2     1     2
 -2.5074242843147171E-01 a        23     0     2     1     3
  6.6190450445552926E-02 a        24     0     2     1     4
  1.1777694501875821E-01 a        25     0     2     1     5
 -3.0783175305890177E-02 a        26     0     2     1     6
 -8.6190477043381564E-02 a        27     0     2     1     7
  2.5343448901810234E-01 a        28     0     2     1     8
 -3.2705531110566138E-01 a        29     0     2     1     9
 -1.3351051824585303E-01 a        30     0     2     1    10
  1.4983175839565971E-01 a        31     0     2     1    11
  9.8824805301545460E-03 a        32     0     2     1    12
 -2.1899828284975018E-01 a        33     0     2     1    13
  1.0288235216377946E-01 a        34     0     2     1    14
 -9.4659460042376992E-02 a        35     0     2     1    15
 -6.2779082110445167E-02 a        36     0     2     1    16
 -1.6579261550574356E-01 a        37     0     2     1    17
  5.1655683615528906E-02 a        38     0     2     1    18
 -1.7506455036172949E-01 a        39     0     2     1    19
 -1.5344579111488996E-01 a        40     0     2     1    20
  1.5994723954776990E-01 a        41     0     3     1     1
 -1.2940070604411238E-01 a        42     0     3     1     2
 -1.1014171873751971E-01 a        43     0     3     1     3
  2.8556045781097128E-01 a        44     0     3     1     4
 -3.9985742446545869E-03 a        45     0     3     1     5
  2.1298298012724076E-01 a        46     0     3     1     6
 -5.8525451014972363E-02 a        47     0     3     1     7
  1.0572448044765269E-01 a        48     0     3     1     8
  6.8874091800081960E-01 a        49     0     3     1     9
  1.5256959379808224E-01 a        50     0     3     1    10
  4.5892499832174513E-02 a        51     0     3     1    11
 -2.1672324390735350E-02 a        52     0     3     1    12
 -2.1620440893848025E-02 a        53     0     3     1    13
 -6.0825300647373452E-02 a        54     0     3     1    14
 -1.0741787504731524E-01 a        55     0     3     1    15
  1.2114685902441541E-01 a        56     0     3     1    16
 -3.1469512691923433E-02 a        57     0     3     1    17
  4.2815113306901043E-01 a        58     0     3     1    18
 -1.4972697356301983E-02 a        59     0     3     1    19
  1.0180528045346818E-01 a        60     0     3     1    20
  3.8735233636098065E-01 a        61     0     4     1     1
 -4.1539715305782832E-01 a        62     0     4     1     2
 -8.6021339539976160E-01 a        63     0     4     1     3
  8.4702951453628761E-01 a        64     0     4     1     4
  1.4867747319464331E-01 a        65     0     4     1     5
  3.7254802275642823E-01 a        66     0     4     1     6
  2.7008560353519245E-01 a        67     0     4     1     7
  1.0519457694149761E+00 a        68     0     4     1     8
  3.9642197150440278E-01 a        69     0     4     1     9
  3.6860165021291763E-01 a        70     0     4     1    10
 -9.3837090673331036E-01 a        71     0     4     1    11
  1.0899420606316277E+00 a        72     0     4     1    12
 -6.0889102402827000E-01 a        73     0     4     1    13
  4.4368371681413249E-01 a        74     0     4     1    14
  9.7256668997601908E-02 a        75     0     4     1    15
  4.3260466350794519E-01 a        76     0     4     1    16
  6.3428745969115530E-01 a        77     0     4     1    17
  1.2336125981311459E-01 a        78     0     4     1    18
  2.8782762623170971E-01 a        79     0     4     1    19
  9.9611194763636779E-01 a        80     0     4     1    20
 -9.8731291251509812E-02 a        81     0     5     1     1
  1.5405210345617770E-01 a        82     0     5     1     2
  4.1736665649714305E-01 a        83     0     5     1     3
 -1.9953499037675604E-01 a        84     0     5     1     4
  2.1653782485363351E-01 a        85     0     5     1     5
  1.3080400560573147E-01 a        86     0     5     1     6
  3.2197355928583787E-01 a        87     0     5     1     7
 -4.1547418588273777E-01 a        88     0     5     1     8
  1.1212681622238643E+00 a        89     0     5     1     9
  2.2509565930231248E-01 a        90     0     5     1    10
 -2.1099943411178448E-01 a        91     0     5     1    11
 -1.5016952733303482E-01 a        92     0     5     1    12
  2.7750312722846177E-01 a        93     0     5     1    13
  1.4368988025346058E-01 a        94     0     5     1    14
  2.5222677786490350E-01 a        95     0     5     1    15
  1.6860169264742961E-01 a        96     0     5     1    16
  4.2074722190043923E-01 a        97     0     5     1    17
 -3.1467888702002622E-01 a        98     0     5     1    18
  2.8208935943229918E-01 a        99     0     5     1    19
  2.3658610888505516E-01 a       100     0     5     1    20
 -3.9967527594959218E-01 a       101     0     6     1     1
  7.9271284118079724E-02 a       102     0     6     1     2
  7.4185544335623421E-01 a       103     0     6     1     3
  3.6647616034086526E-02 a       104     0     6     1     4
 -6.4001411775810002E-01 a       105     0     6     1     5
 -3.4235141350687187E-01 a       106     0     6     1     6
  5.8682782183591731E-01 a       107     0     6     1     7
 -7.0753947202398981E-01 a       108     0     6     1     8
 -7.9213092222504200E-01 a       109     0     6     1     9
  1.5378655663861010E-01 a       110     0     6     1    10
 -5.7738802932703603E-01 a       111     0     6     1    11
  6.0551922930846613E-01 a       112     0     6     1    12
 -6.6666484576550944E-01 a       113     0     6     1    13
  3.5170198488637125E-03 a       114     0     6     1    14
 -3.3571389620985603E-01 a       115     0     6     1    15
 -2.0388832262155884E-01 a       116     0     6     1    16
 -9.7634645617674043E-01 a       117     0     6     1    17
 -8.4357914258511846E-01 a       118     0     6     1    18
 -3.7406947287550690E-01 a       119     0     6     1    19
 -2.7781918598236344E-01 a       120     0     6     1    20
 -4.5405677751075074E-01 a       121     0     7     1     1
  3.5132493772396273E-01 a       122     0     7     1     2
 -7.7061083321899301E-02 a       123     0     7     1     3
  3.0632529988325141E-01 a       124     0     7     1     4
  1.5987658181140110E-01 a       125     0     7     1     5
 -3.9591011839862367E-01 a       126     0     7     1     6
 -1.4153851946655410E-01 a       127     0     7     1     7
 -4.3866029335608597E-01 a       128     0     7     1     8
  1.2499894561508249E-01 a       129     0     7     1     9
  4.3462749078284896E-01 a       130     0     7     1    10
  4.1077271898903846E-02 a       131     0     7     1    11
 -3.2001629607990695E-01 a       132     0     7     1    12
 -6.2194439278428737E-01 a       133     0     7     1    13
 -1.6909250665086525E-01 a       134     0     7     1    14
 -4.1381365051802660E-01 a       135     0     7     1    15
  1.2597394936809395E-01 a       136     0     7     1    16
 -4.5969324929888239E-01 a       137     0     7     1    17
 -2.7686888599290138E-02 a       138     0     7     1    18
  4.1817912073244402E-02 a       139     0     7     1    19
  2.9822703620934232E-01 a       140     0     7     1    20
