################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3632060825463085E-01 a         1     0     1     1     1
  1.9934352310187964E-01 a         2     0     1     1     2
 -1.7988292703101358E-01 a         3     0     1     1     3
 -4.1316863653350334E-02 a         4     0     1     1     4
 -9.1039707580079801E-02 a         5     0     1     1     5
 -4.7055813654347009E-02 a         6     0     1     1     6
 -1.5664657416245455E+00 a         7     0     1     1     7
 -4.5318512080328222E-01 a         8     0     1     1     8
 -1.0759386329273792E-02 a         9     0     1     1     9
  2.5142801982806740E-01 a        10     0     1     1    10
  1.7931375507587005E-01 a        11     0     1     1    11
 -1.0798067484001692E-01 a        12     0     1     1    12
  2.1727142344966985E-01 a        13     0     1     1    13
 -7.7417270957207851E-02 a        14     0     1     1    14
 -4.7209621657938260E-02 a        15     0     1     1    15
  1.2571903412848617E-01 a        16     0     1     1    16
  1.1582952010158157E-01 a        17     0     1     1    17
 -8.9624426513495281E-02 a        18     0     1     1    18
 -2.2234111319075964E-01 a        19     0     1     1    19
 -4.7183246994779526E-01 a        20     0     1     1    20
 -5.2211666405866573E-02 a        21     0     2     1     1
 -9.0663649749281441E-02 a        22     0     2     1     2
 -2.1830057651231416E-01 a        23     0     2     1     3
  1.7000629175367127E-01 a        24     0     2     1     4
  5.5700999836190958E-02 a        25     0     2     1     5
  1.8705455903993989E-01 a        26     0     2     1     6
 -2.4790127073620261E-01 a        27     0     2     1     7
  1.9209755910131469E-02 a        28     0     2     1     8
 -9.0829569407302788E-02 a        29     0     2     1     9
  1.6503919230868352E-01 a        30     0     2     1    10
 -4.6808838564043418E-03 a        31     0     2     1    11
  2.1822956599961998E-01 a        32     0     2     1    12
 -1.1483426302588466E-01 a        33     0     2     1    13
 -1.0249877355298920E-01 a        34     0     2     1    14
  9.4844280120140775E-02 a        35     0     2     1    15
  1.6095599053308277E-01 a        36     0     2     1    16
  6.9892707964606268E-02 a        37     0     2     1    17
  2.1695973055504031E-01 a        38     0     2     1    18
  1.1091004033453074E-01 a        39     0     2     1    19
  1.8991212535775762E-01 a        40     0     2     1    20
  8.3737490176946733E-02 a        41     0     3     1     1
  2.2178238260841956E-01 a        42     0     3     1     2
  1.4218969314350616E-01 a        43     0     3     1     3
  3.0215584401908080E-02 a        44     0     3     1     4
  1.4949942971002577E-03 a        45     0     3     1     5
  8.3802300144824260E-02 a        46     0     3     1     6
  2.0482985657862929E-01 a        47     0     3     1     7
 -4.3620276370181378E-02 a        48     0     3     1     8
  1.7692245513365723E-01 a        49     0     3     1     9
 -2.0127417034097184E-01 a        50     0     3     1    10
  1.0204710311345029E-01 a        51     0     3     1    11
 -5.5095499534659935E-03 a        52     0     3     1    12
 -8.8490205534187301E-03 a        53     0     3     1    13
 -1.0674451318118412E-01 a        54     0     3     1    14
 -1.0612887497958606E-01 a        55     0     3     1    15
 -6.3569213321338983E-02 a        56     0     3     1    16
 -4.3428068931217270E-02 a        57     0     3     1    17
  7.7875244400450461E-02 a        58     0     3     1    18
  4.6237974807848616E-02 a        59     0     3     1    19
 -1.6533301474036838E-01 a        60     0     3     1    20
 -2.0452206910588550E-01 a        61     0     4     1     1
 -5.0909997735788241E-02 a        62     0     4     1     2
  2.0752005263946069E-01 a        63     0     4     1     3
  3.6963414460284588E-01 a        64     0     4     1     4
 -6.8999258062727939E-04 a        65     0     4     1     5
  2.9981251353656069E-01 a        66     0     4     1     6
  2.1742927632717321E-01 a        67     0     4     1     7
  3.9968873904257002E-01 a        68     0     4     1     8
  1.0472053196660548E-01 a        69     0     4     1     9
  8.5360945900651441E-01 a        70     0     4     1    10
  6.0773280822392618E-02 a        71     0     4     1    11
  3.2493604974701124E-01 a        72     0     4     1    12
 -1.2592751694297574E-01 a        73     0     4     1    13
  1.0286873481464653E-01 a        74     0     4     1    14
 -1.5241637215441592E-01 a        75     0     4     1    15
 -4.6108450024617720E-01 a        76     0     4     1    16
  7.4141106434454351E-01 a        77     0     4     1    17
  9.4437883463090636E-02 a        78     0     4     1    18
 -1.7819985395863336E-01 a        79     0     4     1    19
  5.4512452440562027E-02 a        80     0     4     1    20
  3.1123786139468468E-01 a        81     0     5     1     1
 -1.8174944101545229E-01 a        82     0     5     1     2
  1.0258888599047548E-01 a        83     0     5     1     3
  1.9141194351934235E-01 a        84     0     5     1     4
  6.0725488563916227E-02 a        85     0     5     1     5
  2.1766600759887392E-01 a        86     0     5     1     6
  7.4082020195645415E-01 a        87     0     5     1     7
  6.3014688790358608E-01 a        88     0     5     1     8
  1.4233300014311004E-01 a        89     0     5     1     9
 -3.1835836153676539E-01 a        90     0     5     1    10
 -3.9081857772578815E-01 a        91     0     5     1    11
  3.8898880541105220E-02 a        92     0     5     1    12
 -1.7907813250045465E-01 a        93     0     5     1    13
  2.9368447612329457E-01 a        94     0     5     1    14
  1.8511019574522788E-01 a        95     0     5     1    15
