################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.4666815828095264E-01 a         1     0     1     1     1
 -1.6594865253182015E-01 a         2     0     1     1     2
 -3.3650684639367090E-01 a         3     0     1     1     3
  6.4227867870662305E-03 a         4     0     1     1     4
  7.5586405211205410E-02 a         5     0     1     1     5
 -1.4955380068575286E-01 a         6     0     1     1     6
 -1.3414032531151107E-01 a         7     0     1     1     7
  1.2777476327226922E-01 a         8     0     1     1     8
 -1.0187616094031453E-01 a         9     0     1     1     9
 -2.1189494946719975E-01 a        10     0     1     1    10
  3.5211902621294172E-01 a        11     0     1     1    11
  1.4912242998853417E-01 a        12     0     1     1    12
  1.7886501024764945E-01 a        13     0     1     1    13
  2.3430956036413272E-01 a        14     0     1     1    14
 -4.1189445136186731E-01 a        15     0     1     1    15
  2.2322469591407262E-01 a        16     0     1     1    16
  3.0810590247323494E-01 a        17     0     1     1    17
  7.5727751417798195E-02 a        18     0     1     1    18
 -2.1704045872253577E-02 a        19     0     1     1    19
 -6.8324677646638384E-03 a        20     0     1     1    20
  9.3379469025254347E-02 a        21     0     2     1     1
 -6.8352148853770348E-02 a        22     0     2     1     2
  5.0260396208257687E-05 a        23     0     2     1     3
  4.8754300408178068E-02 a        24     0     2     1     4
  1.7630901137955894E-02 a        25     0     2     1     5
 -1.9738562840383983E-01 a        26     0     2     1     6
 -4.7228842208541628E-02 a        27     0     2     1     7
 -2.2419036823186012E-01 a        28     0     2     1     8
 -2.1832415807522813E-02 a        29     0     2     1     9
  1.1715453096971415E-01 a        30     0     2     1    10
  5.0894752388074022E-03 a        31     0     2     1    11
  4.6675350134684828E-03 a        32     0     2     1    12
 -1.6168813308538910E-01 a        33     0     2     1    13
  4.9039049254251095E-03 a        34     0     2     1    14
 -1.4463454528280562E-01 a        35     0     2     1    15
  6.2155749050184506E-02 a        36     0     2     1    16
 -1.0772862431330979E-01 a        37     0     2     1    17
  2.3960039997177734E-01 a        38     0     2     1    18
 -2.0426277026014775E-01 a        39     0     2     1    19
 -2.0564849468128721E-01 a        40     0     2     1    20
 -1.8011092435128498E-01 a        41     0     3     1     1
  1.3003703996309335E-01 a        42     0     3     1     2
  1.4664262462599911E-01 a        43     0     3     1     3
  1.2886241977557433E-01 a        44     0     3     1     4
  2.2998884998358970E-01 a        45     0     3     1     5
  9.6463335836112066E-02 a        46     0     3     1     6
 -6.4159259265651790E-03 a        47     0     3     1     7
  8.4279185312014254E-02 a        48     0     3     1     8
 -4.0166790506812960E-02 a        49     0     3     1     9
  7.1095387937918822E-02 a        50     0     3     1    10
 -1.6774814650790660E-02 a        51     0     3     1    11
  1.2753540084399669E-02 a        52     0     3     1    12
  1.8703200893829087E-02 a        53     0     3     1    13
 -2.3197309277928496E-01 a        54     0     3     1    14
 -1.0036607128431160E-01 a        55     0     3     1    15
 -4.2015208796259931E-02 a        56     0     3     1    16
  1.0498902158211421E-01 a        57     0     3     1    17
  1.3361462476222749E-01 a        58     0     3     1    18
 -1.8304450487829044E-01 a        59     0     3     1    19
 -4.0615797252024868E-02 a        60     0     3     1    20
  3.9064497683227214E-02 a        61     0     4     1     1
 -1.5104682079625975E-01 a        62     0     4     1     2
 -1.2842888185148713E-01 a        63     0     4     1     3
 -1.4015002385303990E-01 a        64     0     4     1     4
 -1.6645035581148435E-01 a        65     0     4     1     5
  2.2918977408485267E-02 a        66     0     4     1     6
  9.2711637784735235E-02 a        67     0     4     1     7
  4.3911057845862786E-02 a        68     0     4     1     8
 -1.3360167658817901E-01 a        69     0     4     1     9
  1.6474414705076802E-02 a        70     0     4     1    10
 -1.4311817600859075E-01 a        71     0     4     1    11
 -1.7011476645644502E-01 a        72     0     4     1    12
 -9.6255702165291224E-02 a        73     0     4     1    13
 -3.3087802923863624E-02 a        74     0     4     1    14
 -3.8361406773772221E-02 a        75     0     4     1    15
  2.9215929877030374E-02 a        76     0     4     1    16
 -3.6275514132928219E-02 a        77     0     4     1    17
  9.8204650859609707E-02 a        78     0     4     1    18
 -1.3998721209713796E-01 a        79     0     4     1    19
 -5.1064759958703064E-03 a        80     0     4     1    20
  2.8300805840787596E-01 a        81     0     5     1     1
  4.5198456757908118E-01 a        82     0     5     1     2
 -7.3054724253131670E-02 a        83     0     5     1     3
  3.5929270958258548E-02 a        84     0     5     1     4
  2.5320752344206099E-01 a        85     0     5     1     5
 -2.3457290842083089E-01 a        86     0     5     1     6
