################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.8018344705414975E-02 a         1     0     1     1     1
 -1.0848688158085854E-01 a         2     0     1     1     2
 -1.2517850786008619E-01 a         3     0     1     1     3
  2.7256830810815810E-02 a         4     0     1     1     4
  6.8162956104140637E-02 a         5     0     1     1     5
 -1.2904031084386641E-01 a         6     0     1     1     6
  2.0631167216836191E-01 a         7     0     1     1     7
  1.6483601901766499E-02 a         8     0     1     1     8
 -5.7564582029346022E-02 a         9     0     1     1     9
 -1.6388816664063374E-02 a        10     0     1     1    10
  9.9379585045211785E-03 a        11     0     1     1    11
 -2.0837699951032507E-03 a        12     0     1     1    12
 -4.4901806306030358E-03 a        13     0     1     1    13
  2.3382781930962343E-01 a        14     0     1     1    14
 -2.6925671427643688E-01 a        15     0     1     1    15
  3.8386341753200062E-02 a        16     0     1     1    16
 -1.0607316878087246E-02 a        17     0     1     1    17
  1.0492908410942542E-01 a        18     0     1     1    18
  1.9346453402455333E-01 a        19     0     1     1    19
  8.4460804551433261E-02 a        20     0     1     1    20
  1.9369861264050353E-01 a        21     0     2     1     1
  9.0794257860361438E-02 a        22     0     2     1     2
 -7.7116408534754738E-02 a        23     0     2     1     3
  1.5783864901363298E-01 a        24     0     2     1     4
  7.5557426936926519E-02 a        25     0     2     1     5
  3.6722489927498221E-02 a        26     0     2     1     6
  2.1586948902016498E-01 a        27     0     2     1     7
  2.0476202075984337E-01 a        28     0     2     1     8
 -5.4983811049656418E-02 a        29     0     2     1     9
  7.2645501828188894E-02 a        30     0     2     1    10
 -2.5843954655717472E-02 a        31     0     2     1    11
  1.7024991636600001E-01 a        32     0     2     1    12
 -1.0193774553366820E-01 a        33     0     2     1    13
 -1.7322000566570014E-01 a        34     0     2     1    14
 -8.9016396294290021E-02 a        35     0     2     1    15
  2.9465546614628815E-03 a        36     0     2     1    16
 -1.6571230517099138E-03 a        37     0     2     1    17
  1.3877102342397754E-01 a        38     0     2     1    18
  9.7798846254917804E-02 a        39     0     2     1    19
  1.3810086349219304E-02 a        40     0     2     1    20
 -1.7843576816172879E-01 a        41     0     3     1     1
  2.8939141723008333E-01 a        42     0     3     1     2
 -3.2843387210062125E-01 a        43     0     3     1     3
 -1.0087885444345969E-02 a        44     0     3     1     4
  3.8053105860287478E-01 a        45     0     3     1     5
 -8.6736029561464603E-02 a        46     0     3     1     6
 -1.1592811303218215E-01 a        47     0     3     1     7
  8.9196186866909999E-02 a        48     0     3     1     8
 -2.9552424618633673E-02 a        49     0     3     1     9
 -1.5232166855864532E-01 a        50     0     3     1    10
 -4.2490509418994066E-01 a        51     0     3     1    11
 -1.0190233545609778E-01 a        52     0     3     1    12
 -2.2052092821935793E-02 a        53     0     3     1    13
  4.8738780183774331E-02 a        54     0     3     1    14
 -1.1971438361936686E-02 a        55     0     3     1    15
  2.9867564624139063E-02 a        56     0     3     1    16
  1.6866169844143128E-01 a        57     0     3     1    17
  1.1623376433625507E-01 a        58     0     3     1    18
  1.5727235790238386E-01 a        59     0     3     1    19
 -9.9942519112496367E-02 a        60     0     3     1    20
  2.1066794210771350E-01 a        61     0     4     1     1
 -1.0235549492355686E-01 a        62     0     4     1     2
  8.5164856723733071E-03 a        63     0     4     1     3
  7.9611896336571134E-02 a        64     0     4     1     4
 -1.0302121394773937E-01 a        65     0     4     1     5
 -1.5819560649364459E-01 a        66     0     4     1     6
  2.6095663098370542E-01 a        67     0     4     1     7
 -1.8803002408309666E-01 a        68     0     4     1     8
 -9.1028415908491565E-03 a        69     0     4     1     9
 -8.5117863736695731E-03 a        70     0     4     1    10
  6.7132745884718333E-04 a        71     0     4     1    11
  8.6256345941211260E-02 a        72     0     4     1    12
 -8.9984437357997313E-02 a        73     0     4     1    13
 -1.3572475483836456E-02 a        74     0     4     1    14
 -1.0016417834461422E-01 a        75     0     4     1    15
  7.8134029184969658E-02 a        76     0     4     1    16
  2.1333158097839210E-02 a        77     0     4     1    17
 -3.1784929936266437E-01 a        78     0     4     1    18
  1.2464212470520397E-01 a        79     0     4     1    19
 -1.5698240095669107E-02 a        80     0     4     1    20
  2.1561795157756594E-01 a        81     0     5     1     1
