################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.7005866347731451E-02 a         1     0     1     1     1
 -5.0799190776564057E-02 a         2     0     1     1     2
  4.0567402505612893E-01 a         3     0     1     1     3
 -2.9972939536583509E-01 a         4     0     1     1     4
  3.9376243019745133E-01 a         5     0     1     1     5
 -1.4383861147281338E-01 a         6     0     1     1     6
  2.1850780256395763E-01 a         7     0     1     1     7
 -6.0138381032923911E-02 a         8     0     1     1     8
  4.4875653345913863E-01 a         9     0     1     1     9
  1.3165796135729999E-01 a        10     0     1     1    10
  5.6342449347819307E-03 a        11     0     1     1    11
 -5.0318634762028101E-02 a        12     0     1     1    12
  2.6465492225093235E-01 a        13     0     1     1    13
  3.2536297014102211E-01 a        14     0     1     1    14
 -9.1455938892337607E-02 a        15     0     1     1    15
 -2.6448992701394852E-01 a        16     0     1     1    16
 -2.9320087188775512E-01 a        17     0     1     1    17
  3.2507257250037475E-01 a        18     0     1     1    18
 -2.3058204090507811E-01 a        19     0     1     1    19
 -2.0462197271090419E-02 a        20     0     1     1    20
  5.4792050902175801E-02 a        21     0     2     1     1
 -1.0204070532701646E-01 a        22     0     2     1     2
  1.5768609026135313E-01 a        23     0     2     1     3
  3.8953024841393749E-02 a        24     0     2     1     4
 -8.3358998094913324E-03 a        25     0     2     1     5
 -2.9129520160722365E-02 a        26     0     2     1     6
 -8.2975495409358196E-02 a        27     0     2     1     7
 -5.6636026722039642E-02 a        28     0     2     1     8
  5.9350426977652714E-02 a        29     0     2     1     9
 -1.9570241346708367E-01 a        30     0     2     1    10
  2.4518885011390221E-01 a        31     0     2     1    11
  4.5436251240292699E-02 a        32     0     2     1    12
 -3.7292342257981193E-01 a        33     0     2     1    13
 -3.4821338629470365E-02 a        34     0     2     1    14
 -1.8856064727209462E-01 a        35     0     2     1    15
 -1.4514017006812380E-01 a        36     0     2     1    16
  3.0918403432490429E-02 a        37     0     2     1    17
 -8.5224885169356945E-02 a        38     0     2     1    18
 -2.6457235486117087E-02 a        39     0     2     1    19
 -1.0564237642829641E-02 a        40     0     2     1    20
 -6.9574745481868400E-02 a        41     0     3     1     1
  7.0543643661278840E-02 a        42     0     3     1     2
 -1.5519006128487553E-01 a        43     0     3     1     3
  1.9119687153125672E-02 a        44     0     3     1     4
  1.4171523605629668E-01 a        45     0     3     1     5
  4.4557690218514356E-02 a        46     0     3     1     6
 -2.4482214873271477E-01 a        47     0     3     1     7
 -1.2439437494659149E-01 a        48     0     3     1     8
 -1.7775533611338681E-01 a        49     0     3     1     9
  1.3520532247496073E-01 a        50     0     3     1    10
  2.3611955706815374E-02 a        51     0     3     1    11
 -6.3123676757031394E-03 a        52     0     3     1    12
  1.4036718913101034E-01 a        53     0     3     1    13
 -6.0831635574339370E-02 a        54     0     3     1    14
  4.3040897889903867E-02 a        55     0     3     1    15
  6.8089921486972460E-02 a        56     0     3     1    16
  1.1151167083749068E-01 a        57     0     3     1    17
 -9.9810362858044954E-02 a        58     0     3     1    18
 -1.7382530499221255E-01 a        59     0     3     1    19
 -1.5651420282172909E-01 a        60     0     3     1    20
  4.6594486608595241E-02 a        61     0     4     1     1
  3.5107529589278780E-01 a        62     0     4     1     2
 -3.1435247362512331E-01 a        63     0     4     1     3
  5.5570162045757143E-01 a        64     0     4     1     4
 -1.5737004959020875E-01 a        65     0     4     1     5
 -6.6406984585885773E-02 a        66     0     4     1     6
 -1.3594923715038426E-01 a        67     0     4     1     7
 -5.1654984103392942E-01 a        68     0     4     1     8
 -2.4122821775892569E-01 a        69     0     4     1     9
 -3.3402389014734107E-01 a        70     0     4     1    10
 -5.2817038205651679E-01 a        71     0     4     1    11
 -6.0678255552107027E-02 a        72     0     4     1    12
  5.9833342105594038E-02 a        73     0     4     1    13
 -1.8151725423220685E-01 a        74     0     4     1    14
  3.8098983735451880E-01 a        75     0     4     1    15
 -1.5070784977436685E-01 a        76     0     4     1    16
 -2.4223311255656041E-01 a        77     0     4     1    17
 -2.0423342966384692E-01 a        78     0     4     1    18
  2.8355955628416851E-01 a        79     0     4     1    19
 -7.5390527474235036E-01 a        80     0     4     1    20
 -1.1468824301892545E-01 a        81     0     5     1     1
 -1.9243492944896599E-02 a        82     0     5     1     2
  1.8375278052212538E-01 a        83     0     5     1     3
 -4.3984140543925536E-03 a        84     0     5     1     4
 -6.9583018383032047E-02 a        85     0     5     1     5
 -3.4441651241862929E-02 a        86     0     5     1     6
  4.8987198648596193E-02 a        87     0     5     1     7
 -3.9716349929813918E-02 a        88     0     5     1     8
 -2.2167939687831220E-01 a        89     0     5     1     9
  7.3004445791763295E-02 a        90     0     5     1    10
 -6.7426736298972542E-02 a        91     0     5     1    11
 -2.0263223461751148E-01 a        92     0     5     1    12
  2.1861728655563040E-01 a        93     0     5     1    13
  3.9868301592152149E-02 a        94     0     5     1    14
 -1.8368665320893499E-01 a        95     0     5     1    15
 -4.0154472307221450E-01 a        96     0     5     1    16
  9.1548542885533477E-02 a        97     0     5     1    17
  3.8652661210922437E-02 a        98     0     5     1    18
 -1.6100810851188491E-02 a        99     0     5     1    19
  1.2001305338114608E-01 a       100     0     5     1    20
