################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.7515381800319920E-02 a         1     0     1     1     1
 -1.4568983693284757E-01 a         2     0     1     1     2
 -1.1981766699166230E-02 a         3     0     1     1     3
 -2.4154501644474752E-01 a         4     0     1     1     4
  2.0449717668609774E-01 a         5     0     1     1     5
 -2.6207526773596560E-02 a         6     0     1     1     6
  1.8843546618311433E-01 a         7     0     1     1     7
 -9.4541094406488169E-02 a         8     0     1     1     8
  1.9869105279210561E-01 a         9     0     1     1     9
  5.1725933800196788E-01 a        10     0     1     1    10
 -9.6227348349882377E-02 a        11     0     1     1    11
  1.0001580464378322E-02 a        12     0     1     1    12
 -2.7558616157393134E-01 a        13     0     1     1    13
 -2.0107046800787098E-03 a        14     0     1     1    14
  7.0717116772113439E-02 a        15     0     1     1    15
  2.5060557094636022E-02 a        16     0     1     1    16
  2.8160859220425238E-01 a        17     0     1     1    17
 -1.7033558812622804E-01 a        18     0     1     1    18
 -1.9579979600195141E-02 a        19     0     1     1    19
  2.6525789272335343E-01 a        20     0     1     1    20
 -1.4194748600233778E-01 a        21     0     2     1     1
  6.5709108227598553E-02 a        22     0     2     1     2
 -3.0696652090708705E-03 a        23     0     2     1     3
 -7.8013884471440934E-02 a        24     0     2     1     4
 -1.5341964174370520E-01 a        25     0     2     1     5
  2.3589706830904289E-01 a        26     0     2     1     6
 -1.0837050225157407E-01 a        27     0     2     1     7
  1.2718269090555767E-01 a        28     0     2     1     8
 -2.6738926322933454E-01 a        29     0     2     1     9
  4.8479541073544692E-02 a        30     0     2     1    10
  1.4194213398560096E-01 a        31     0     2     1    11
  2.0998072573571818E-02 a        32     0     2     1    12
  3.1386910672796255E-04 a        33     0     2     1    13
 -1.2233376326515109E-01 a        34     0     2     1    14
  2.4956348782769985E-01 a        35     0     2     1    15
  2.8363715300466147E-01 a        36     0     2     1    16
 -3.3712549984652750E-02 a        37     0     2     1    17
 -2.6833828939773768E-01 a        38     0     2     1    18
 -2.0206036254321516E-01 a        39     0     2     1    19
 -1.8203790368312746E-02 a        40     0     2     1    20
  3.5312756752741764E-01 a        41     0     3     1     1
  2.2947461847851017E-01 a        42     0     3     1     2
  4.4610097451673059E-01 a        43     0     3     1     3
 -1.3437314967142441E-01 a        44     0     3     1     4
 -1.4568939380022408E-01 a        45     0     3     1     5
  7.5462396777144822E-02 a        46     0     3     1     6
  2.5310757010791513E-01 a        47     0     3     1     7
 -1.2930200092384447E-01 a        48     0     3     1     8
 -2.4336960383987505E-01 a        49     0     3     1     9
  3.3048379668561573E-01 a        50     0     3     1    10
  2.9133577947091721E-01 a        51     0     3     1    11
 -3.9701459841806987E-02 a        52     0     3     1    12
  2.2263636516065996E-01 a        53     0     3     1    13
  2.8623871485225705E-01 a        54     0     3     1    14
  1.9287105882109837E-01 a        55     0     3     1    15
  1.8636055546204522E-01 a        56     0     3     1    16
  5.7149883808870677E-02 a        57     0     3     1    17
 -2.2468070229655737E-01 a        58     0     3     1    18
  2.5654268025193078E-01 a        59     0     3     1    19
 -2.5034306460618844E-01 a        60     0     3     1    20
 -3.7065441741225152E-01 a        61     0     4     1     1
