################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.5060379376700627E-02 a         1     0     1     1     1
  2.9419488835284946E-01 a         2     0     1     1     2
  8.2117574766979937E-02 a         3     0     1     1     3
  5.0273208248871638E-02 a         4     0     1     1     4
  2.1144026011201236E-01 a         5     0     1     1     5
 -2.3226044801382076E-01 a         6     0     1     1     6
 -2.4920604507674504E-01 a         7     0     1     1     7
 -1.5360483688347792E-01 a         8     0     1     1     8
  1.8760440446986826E-01 a         9     0     1     1     9
  3.3335376701815855E-01 a        10     0     1     1    10
 -2.3378073258114557E-01 a        11     0     1     1    11
 -4.9641119847620646E-01 a        12     0     1     1    12
 -2.4556534623714288E-01 a        13     0     1     1    13
  6.6261173661418274E-02 a        14     0     1     1    14
 -4.2973388264756390E-01 a        15     0     1     1    15
 -2.1050432753896748E-02 a        16     0     1     1    16
 -2.5686290960134645E-01 a        17     0     1     1    17
  4.9100362284586446E-02 a        18     0     1     1    18
  1.9086848053377831E-01 a        19     0     1     1    19
  5.5631917544319766E-02 a        20     0     1     1    20
 -1.9286493817281916E-01 a        21     0     2     1     1
  2.2803111639028550E-01 a        22     0     2     1     2
  2.5809203447430368E-01 a        23     0     2     1     3
 -2.9308133029421451E-01 a        24     0     2     1     4
 -1.0316302580547880E-01 a        25     0     2     1     5
 -3.4666693101015478E-01 a        26     0     2     1     6
  2.1853506438547290E-02 a        27     0     2     1     7
 -1.4049239111885425E-01 a        28     0     2     1     8
  4.4013278673927819E-01 a        29     0     2     1     9
  6.4931592231166407E-03 a        30     0     2     1    10
 -1.3684149199791015E-01 a        31     0     2     1    11
 -1.3503764549676315E-02 a        32     0     2     1    12
 -6.0823770510467806E-02 a        33     0     2     1    13
  2.1155638567797630E-01 a        34     0     2     1    14
 -7.8079407135194456E-02 a        35     0     2     1    15
  1.0376655498096707E-01 a        36     0     2     1    16
  3.8468314370964679E-01 a        37     0     2     1    17
  2.9584174544472414E-01 a        38     0     2     1    18
 -2.4416253653399658E-01 a        39     0     2     1    19
 -1.0486090244579699E-01 a        40     0     2     1    20
  2.3476429448691716E-01 a        41     0     3     1     1
  1.7163871754329554E-01 a        42     0     3     1     2
  4.4198851749716878E-01 a        43     0     3     1     3
 -5.5233487518735724E-01 a        44     0     3     1     4
 -4.2742071500148755E-02 a        45     0     3     1     5
 -4.7895763773930483E-02 a        46     0     3     1     6
 -2.7986277087490491E-01 a        47     0     3     1     7
 -3.0469784630142577E-01 a        48     0     3     1     8
 -3.8644743099711543E-01 a        49     0     3     1     9
 -2.8802778725785222E-01 a        50     0     3     1    10
  5.7562765492972935E-02 a        51     0     3     1    11
  2.9687721038533665E-01 a        52     0     3     1    12
 -2.1001283966379206E-01 a        53     0     3     1    13
  1.4079355219911480E-01 a        54     0     3     1    14
 -1.7137466827077494E-01 a        55     0     3     1    15
  1.2707526520235718E-01 a        56     0     3     1    16
  3.8298890361118582E-02 a        57     0     3     1    17
  2.5603926414657335E-01 a        58     0     3     1    18
  1.9855334767215294E-01 a        59     0     3     1    19
  1.9977624824825263E-01 a        60     0     3     1    20
  3.2900056972580816E-01 a        61     0     4     1     1
 -3.8400610056534895E-01 a        62     0     4     1     2
 -1.6335585943015743E-01 a        63     0     4     1     3
 -1.5131214367730941E-01 a        64     0     4     1     4
  6.5755227378410441E-02 a        65     0     4     1     5
  5.4523216128551943E-01 a        66     0     4     1     6
 -4.2411654221610046E-01 a        67     0     4     1     7
  8.6371103477278138E-02 a        68     0     4     1     8
  1.1674680134467392E-02 a        69     0     4     1     9
  3.1771467128754942E-02 a        70     0     4     1    10
  2.6792303763856457E-01 a        71     0     4     1    11
  1.0673261222466215E-01 a        72     0     4     1    12
  3.4438192250321903E-01 a        73     0     4     1    13
  4.8027778945389826E-01 a        74     0     4     1    14
  2.9135848033183948E-01 a        75     0     4     1    15
  4.1033892751111056E-01 a        76     0     4     1    16
 -4.9742578213539022E-02 a        77     0     4     1    17
  7.4980623657479525E-02 a        78     0     4     1    18
  1.5076728132438955E-01 a        79     0     4     1    19
  2.8075150336178273E-01 a        80     0     4     1    20
  3.5359703481872402E-02 a        81     0     5     1     1
  3.7670720827246068E-01 a        82     0     5     1     2
  2.3530832164091692E-01 a        83     0     5     1     3
  3.7638195986622752E-01 a        84     0     5     1     4
 -3.4260784005035999E-01 a        85     0     5     1     5
 -4.3722660069084407E-01 a        86     0     5     1     6
 -2.1508025473617737E-01 a        87     0     5     1     7
 -1.5928401046262336E-01 a        88     0     5     1     8
 -1.6229261108103976E-01 a        89     0     5     1     9
  1.7308994388429613E-01 a        90     0     5     1    10
  1.8457222992328570E-01 a        91     0     5     1    11
 -4.5441895481303241E-01 a        92     0     5     1    12
 -3.4735523595271219E-02 a        93     0     5     1    13
  9.6868170792982114E-02 a        94     0     5     1    14
 -2.8922075767473199E-01 a        95     0     5     1    15
  9.6468632984777827E-02 a        96     0     5     1    16
  1.5418861986177848E-01 a        97     0     5     1    17
 -1.3590873027960690E-01 a        98     0     5     1    18
 -4.6267812639993620E-04 a        99     0     5     1    19
  1.2417753121796221E-01 a       100     0     5     1    20
 -2.6007510524769967E-01 a       101     0     6     1     1
  2.3261704922612603E-01 a       102     0     6     1     2
