################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.7413136235288375E-02 a         1     0     1     1     1
 -3.9681121759130050E-01 a         2     0     1     1     2
 -8.7637415161128981E-02 a         3     0     1     1     3
  7.3314565223893943E-02 a         4     0     1     1     4
  3.5801993632863510E-01 a         5     0     1     1     5
 -2.9899109199790858E-01 a         6     0     1     1     6
 -2.6139919488911717E-01 a         7     0     1     1     7
  1.7951966748567363E-01 a         8     0     1     1     8
 -2.4593791606638354E-01 a         9     0     1     1     9
  4.3495430047353500E-01 a        10     0     1     1    10
  2.0975929841993757E-01 a        11     0     1     1    11
 -6.9267612668291845E-02 a        12     0     1     1    12
 -1.9097771286981419E-01 a        13     0     1     1    13
 -8.1019373700065511E-02 a        14     0     1     1    14
 -6.2021980483323254E-02 a        15     0     1     1    15
  3.2421597792666246E-01 a        16     0     1     1    16
 -2.1954687901404987E-01 a        17     0     1     1    17
  2.9234432296540575E-01 a        18     0     1     1    18
  6.7727372790921378E-02 a        19     0     1     1    19
 -2.0835028059072969E-01 a        20     0     1     1    20
 -4.5955200672649710E-01 a        21     0     2     1     1
 -1.8389424230073417E-01 a        22     0     2     1     2
 -2.2323291804806942E-02 a        23     0     2     1     3
 -1.8326051453789824E-01 a        24     0     2     1     4
  3.2615845951050731E-01 a        25     0     2     1     5
  2.4467815167790793E-01 a        26     0     2     1     6
  3.9025138734594667E-01 a        27     0     2     1     7
  1.0952627449503195E-01 a        28     0     2     1     8
  2.7734125239036861E-01 a        29     0     2     1     9
  2.9446956730072243E-01 a        30     0     2     1    10
  2.2207932316257900E-01 a        31     0     2     1    11
  2.6714408022935154E-01 a        32     0     2     1    12
 -1.6236087365939822E-01 a        33     0     2     1    13
  3.8711573960704010E-01 a        34     0     2     1    14
  1.8839197538745273E-01 a        35     0     2     1    15
  3.6372843041486108E-02 a        36     0     2     1    16
  1.0918166194046933E-01 a        37     0     2     1    17
 -5.4099845428242803E-02 a        38     0     2     1    18
  1.8581367847966257E-01 a        39     0     2     1    19
  4.2168621483672319E-01 a        40     0     2     1    20
 -3.4491603600004073E-01 a        41     0     3     1     1
  6.8706374450496113E-02 a        42     0     3     1     2
 -2.2908433289296234E-01 a        43     0     3     1     3
