################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5285017155771607E-01 a         1     0     1     1     1
 -2.8388393685269109E-01 a         2     0     1     1     2
 -3.1247455179994404E-01 a         3     0     1     1     3
  1.7307396339865994E-01 a         4     0     1     1     4
 -9.1667629969931219E-01 a         5     0     1     1     5
 -1.3882543369165382E-01 a         6     0     1     1     6
 -1.6391799125142642E-01 a         7     0     1     1     7
  2.3786860027971718E-01 a         8     0     1     1     8
  3.0952737136222447E-01 a         9     0     1     1     9
 -1.7588940564642846E-01 a        10     0     1     1    10
  5.8200006649321623E-01 a        11     0     1     1    11
 -1.2639275634599842E-01 a        12     0     1     1    12
  5.5876347982227355E-02 a        13     0     1     1    13
  2.0593585735590536E-01 a        14     0     1     1    14
  2.3650406187492717E-01 a        15     0     1     1    15
 -4.0264658718533297E-01 a        16     0     1     1    16
 -1.4166973385587503E-01 a        17     0     1     1    17
  1.0168358963553403E-01 a        18     0     1     1    18
  1.7293351126708581E-03 a        19     0     1     1    19
 -6.7524911304064295E-02 a        20     0     1     1    20
  1.7797964923039203E-01 a        21     0     2     1     1
 -6.0937866635575400E-01 a        22     0     2     1     2
 -1.2251827399168849E-01 a        23     0     2     1     3
 -3.3973530441380245E-01 a        24     0     2     1     4
  2.7814121645616308E-01 a        25     0     2     1     5
  1.0584399979643982E-03 a        26     0     2     1     6
  9.8819076187884922E-02 a        27     0     2     1     7
 -3.4372409986560132E-01 a        28     0     2     1     8
 -1.3705482480357453E-01 a        29     0     2     1     9
  4.0190067717151923E-01 a        30     0     2     1    10
  4.2378243465238295E-02 a        31     0     2     1    11
  4.4875361308721723E-01 a        32     0     2     1    12
  2.0598350329378010E-01 a        33     0     2     1    13
 -3.1946094033887606E-01 a        34     0     2     1    14
  1.6596765005592246E-01 a        35     0     2     1    15
 -2.2248768123459761E-01 a        36     0     2     1    16
  8.6610995625991727E-02 a        37     0     2     1    17
  2.0972180994579834E-01 a        38     0     2     1    18
  7.1289349826008153E-02 a        39     0     2     1    19
 -1.0635989167865434E-01 a        40     0     2     1    20
  1.1519774989263612E-01 a        41     0     3     1     1
 -2.0121420330450712E-01 a        42     0     3     1     2
  9.5731756404570836E-02 a        43     0     3     1     3
