################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.0335929732058234E-01 a         1     0     1     1     1
 -2.4981459231280242E-02 a         2     0     1     1     2
  1.4398671403366342E-01 a         3     0     1     1     3
  5.1193779475495853E-02 a         4     0     1     1     4
 -3.9884202443092091E-02 a         5     0     1     1     5
 -2.6677534535775554E-01 a         6     0     1     1     6
  3.4810875002298580E-01 a         7     0     1     1     7
  1.8086213440433277E-01 a         8     0     1     1     8
 -1.6303894928430934E-01 a         9     0     1     1     9
 -4.2486940393406958E-01 a        10     0     1     1    10
 -7.1601825452443688E-02 a        11     0     1     1    11
  2.3860882544240744E-01 a        12     0     1     1    12
 -5.3635286316180322E-02 a        13     0     1     1    13
 -6.7316878201281877E-03 a        14     0     1     1    14
 -9.5933728423325551E-02 a        15     0     1     1    15
 -8.5419508694068530E-02 a        16     0     1     1    16
 -3.1439563520291612E-02 a        17     0     1     1    17
 -5.4758529253734423E-02 a        18     0     1     1    18
  3.1600098304266594E-01 a        19     0     1     1    19
 -2.2747918044951931E-01 a        20     0     1     1    20
  9.9855008251992686E-02 a        21     0     2     1     1
  1.2128713183100897E-02 a        22     0     2     1     2
 -2.7719518583155545E-01 a        23     0     2     1     3
 -1.4477935659284552E-01 a        24     0     2     1     4
  2.9077405548781571E-01 a        25     0     2     1     5
  1.8807986644670968E-01 a        26     0     2     1     6
  1.4401375214894754E-01 a        27     0     2     1     7
 -3.6171268596737344E-01 a        28     0     2     1     8
 -3.5869297945451584E-01 a        29     0     2     1     9
  3.4667521918009575E-01 a        30     0     2     1    10
  1.8099316473941968E-01 a        31     0     2     1    11
  2.7657028928369248E-01 a        32     0     2     1    12
  1.7086678011837832E-03 a        33     0     2     1    13
 -1.7640404049654007E-01 a        34     0     2     1    14
 -2.0512123594062084E-01 a        35     0     2     1    15
 -3.1744428110527662E-01 a        36     0     2     1    16
  2.9075802148059815E-01 a        37     0     2     1    17
 -1.9035109281756116E-02 a        38     0     2     1    18
  7.6022054460172600E-02 a        39     0     2     1    19
  2.8362974142379305E-01 a        40     0     2     1    20
 -2.5316576891650960E-01 a        41     0     3     1     1
  2.5204240215769086E-01 a        42     0     3     1     2
 -7.1153135494639433E-02 a        43     0     3     1     3
 -2.9887240094054351E-01 a        44     0     3     1     4
  1.4387277384075800E-01 a        45     0     3     1     5
 -1.6990016738828531E-01 a        46     0     3     1     6
 -2.4896377226418145E-01 a        47     0     3     1     7
  3.3206415323716310E-01 a        48     0     3     1     8
 -1.7170089306018088E-01 a        49     0     3     1     9
  1.5443779112048708E-01 a        50     0     3     1    10
  1.8424199149747836E-01 a        51     0     3     1    11
 -2.0810789559329084E-03 a        52     0     3     1    12
  4.9744419552478375E-01 a        53     0     3     1    13
 -2.1147884427242433E-01 a        54     0     3     1    14
 -5.4578785876069222E-02 a        55     0     3     1    15
  1.5910681098725127E-01 a        56     0     3     1    16
 -4.9802615963844062E-02 a        57     0     3     1    17
 -3.6116010004845889E-01 a        58     0     3     1    18
 -7.3415184606232073E-02 a        59     0     3     1    19
  4.1706874999232108E-01 a        60     0     3     1    20
 -3.9986350701954576E-01 a        61     0     4     1     1
  1.7048994571803497E-01 a        62     0     4     1     2
  1.1506877178961859E-01 a        63     0     4     1     3
  2.0914253507316338E-01 a        64     0     4     1     4
  2.2985132448695898E-02 a        65     0     4     1     5
  2.2415715741707923E-01 a        66     0     4     1     6
 -2.1959736073231023E-01 a        67     0     4     1     7
 -3.6998405227304693E-01 a        68     0     4     1     8
 -4.0365107631302723E-02 a        69     0     4     1     9
  5.9764084522882233E-02 a        70     0     4     1    10
 -5.3098579598791412E-02 a        71     0     4     1    11
  2.0343496539447134E-01 a        72     0     4     1    12
  4.9493045504596274E-02 a        73     0     4     1    13
 -3.0136171976717335E-01 a        74     0     4     1    14
  4.5772621823756271E-02 a        75     0     4     1    15
 -2.3572628037561003E-01 a        76     0     4     1    16
 -3.8129175574003138E-01 a        77     0     4     1    17
  2.4890259498450251E-01 a        78     0     4     1    18
 -1.4765658807732565E-01 a        79     0     4     1    19
 -1.1242611039991228E-01 a        80     0     4     1    20
 -9.2446906360353895E-02 a        81     0     5     1     1
  2.7640199256013281E-01 a        82     0     5     1     2
  2.4224772869873262E-01 a        83     0     5     1     3
  1.4789928174042957E-01 a        84     0     5     1     4
  3.4219901632074784E-01 a        85     0     5     1     5
 -3.3470549659549742E-01 a        86     0     5     1     6
 -1.2265986423339136E-01 a        87     0     5     1     7
 -1.3914882905694717E-01 a        88     0     5     1     8
 -2.0933454488396167E-01 a        89     0     5     1     9
  1.1612334678924273E-01 a        90     0     5     1    10
  3.0177025588602202E-01 a        91     0     5     1    11
 -4.1945364098823434E-01 a        92     0     5     1    12
  4.2902903732830655E-01 a        93     0     5     1    13
 -1.8144199615947049E-01 a        94     0     5     1    14
 -2.3145529160936848E-01 a        95     0     5     1    15
  4.4966892361294852E-01 a        96     0     5     1    16
  4.9231909409259561E-02 a        97     0     5     1    17
  1.1046909036855539E-01 a        98     0     5     1    18
 -1.1195556784133853E-01 a        99     0     5     1    19
  4.6152027178139758E-02 a       100     0     5     1    20
 -1.2830790085442476E-01 a       101     0     6     1     1
 -2.8265317727893030E-01 a       102     0     6     1     2
 -8.0573945037630490E-02 a       103     0     6     1     3
  3.5191877430281471E-01 a       104     0     6     1     4
  9.6942742136585977E-02 a       105     0     6     1     5
 -2.9129879483608262E-01 a       106     0     6     1     6
  1.5253795886147167E-01 a       107     0     6     1     7
  2.7972840504808655E-01 a       108     0     6     1     8
  3.2948470699054117E-01 a       109     0     6     1     9
  2.4832579389992751E-01 a       110     0     6     1    10
  2.0968584693222364E-01 a       111     0     6     1    11
  1.4076175554191844E-01 a       112     0     6     1    12
 -1.2455070917236967E-01 a       113     0     6     1    13
  2.0845379489457405E-01 a       114     0     6     1    14
  1.3136239382638873E-01 a       115     0     6     1    15
 -2.6295543018344458E-01 a       116     0     6     1    16
  4.6461702769727831E-01 a       117     0     6     1    17
 -2.6528538421453685E-01 a       118     0     6     1    18
 -2.9035706002054834E-01 a       119     0     6     1    19
  1.3794390115403543E-01 a       120     0     6     1    20
 -9.5338421529496203E-02 a       121     0     7     1     1
 -3.5810564212397217E-01 a       122     0     7     1     2
  4.2743227271709072E-01 a       123     0     7     1     3
 -1.1106372629261069E-01 a       124     0     7     1     4
 -1.9952039649246045E-01 a       125     0     7     1     5
 -3.0551426716287078E-02 a       126     0     7     1     6
 -2.0423838182151643E-01 a       127     0     7     1     7
 -1.1322257825551429E-01 a       128     0     7     1     8
 -2.3107743319232182E-01 a       129     0     7     1     9
 -2.6503960584527575E-01 a       130     0     7     1    10
 -1.4099912262775258E-01 a       131     0     7     1    11
  4.0197966422207110E-01 a       132     0     7     1    12
 -1.4994897241114652E-01 a       133     0     7     1    13
  8.3264346964675454E-02 a       134     0     7     1    14
 -2.7736993374453783E-01 a       135     0     7     1    15
  1.6891210895644165E-01 a       136     0     7     1    16
  3.3728356806905918E-01 a       137     0     7     1    17
  1.0498152901495675E-01 a       138     0     7     1    18
 -7.7207623459315616E-02 a       139     0     7     1    19
  3.2592139079204052E-01 a       140     0     7     1    20
 -8.9509830157979184E-02 a       141     0     8     1     1
 -1.2308446234943327E-01 a       142     0     8     1     2
  3.2393008959140879E-02 a       143     0     8     1     3
 -4.0831466805708821E-01 a       144     0     8     1     4
 -1.3254076635257134E-01 a       145     0     8     1     5
 -3.9295137308724797E-02 a       146     0     8     1     6
  2.3664225377236434E-01 a       147     0     8     1     7
  3.7813466159068748E-02 a       148     0     8     1     8
 -3.3699672064191372E-01 a       149     0     8     1     9
  1.7318621711953128E-01 a       150     0     8     1    10
 -3.5615934938625499E-01 a       151     0     8     1    11
  1.4180865438815318E-01 a       152     0     8     1    12
 -3.4135766319706151E-01 a       153     0     8     1    13
  3.1373859104590812E-01 a       154     0     8     1    14
 -9.0088626743375241E-02 a       155     0     8     1    15
 -7.4628647564670067E-02 a       156     0     8     1    16
 -1.7868564420606992E-01 a       157     0     8     1    17
 -3.0064187874495468E-01 a       158     0     8     1    18
 -8.8192402980041829E-02 a       159     0     8     1    19
 -1.3487680732276064E-01 a       160     0     8     1    20
  1.1106747817549122E-01 a       161     0     9     1     1
  2.3902801224237757E-01 a       162     0     9     1     2
 -1.4886428041417260E-01 a       163     0     9     1     3
 -1.0752418360755073E-01 a       164     0     9     1     4
  2.9294170817377324E-01 a       165     0     9     1     5
