################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.4733018031934942E-02 a         1     0     1     1     1
 -3.2923276638173526E-01 a         2     0     1     1     2
 -7.6735780802674639E-02 a         3     0     1     1     3
  2.0684875253512516E-01 a         4     0     1     1     4
 -1.8652875591709825E-01 a         5     0     1     1     5
  1.2826849058430857E-03 a         6     0     1     1     6
 -1.4226774128040429E-01 a         7     0     1     1     7
  5.0023345757221815E-01 a         8     0     1     1     8
 -3.4659643869079165E-01 a         9     0     1     1     9
 -9.6104781480427462E-02 a        10     0     1     1    10
  4.8932321086786966E-04 a        11     0     1     1    11
  1.1557135015551991E-01 a        12     0     1     1    12
  3.5430096025865311E-02 a        13     0     1     1    13
 -1.3803009499637417E-01 a        14     0     1     1    14
  8.8012486023505199E-01 a        15     0     1     1    15
  6.7265365301877392E-02 a        16     0     1     1    16
  1.3272802026171016E-01 a        17     0     1     1    17
 -2.4293930460970964E-01 a        18     0     1     1    18
 -4.3279349861232352E-01 a        19     0     1     1    19
  3.7269005542283573E-01 a        20     0     1     1    20
 -2.0497483659047005E-02 a        21     0     2     1     1
 -2.1752098459302743E-01 a        22     0     2     1     2
  1.2522862226342012E-02 a        23     0     2     1     3
 -2.8484706742056904E-02 a        24     0     2     1     4
  2.0542146938820408E-02 a        25     0     2     1     5
  1.0384959705387265E-02 a        26     0     2     1     6
  1.6840066020139894E-02 a        27     0     2     1     7
  1.4018526362800235E-01 a        28     0     2     1     8
  1.5578462869647475E-01 a        29     0     2     1     9
  6.1431912263148210E-02 a        30     0     2     1    10
  1.1570307728300466E-01 a        31     0     2     1    11
 -1.9279225594087609E-02 a        32     0     2     1    12
  1.0761194903073706E-01 a        33     0     2     1    13
  8.0900789431875994E-02 a        34     0     2     1    14
  3.1658395319871341E-01 a        35     0     2     1    15
 -1.8847157365341460E-01 a        36     0     2     1    16
  1.1437938489732262E-02 a        37     0     2     1    17
  2.3900506124746970E-01 a        38     0     2     1    18
  1.7141937861109838E-01 a        39     0     2     1    19
  1.5926871542208981E-01 a        40     0     2     1    20
 -3.6426564213662682E-01 a        41     0     3     1     1
 -3.6644865649970476E-01 a        42     0     3     1     2
  2.1884723159430103E-01 a        43     0     3     1     3
 -2.1156744102065628E-01 a        44     0     3     1     4
 -4.2860809387637526E-02 a        45     0     3     1     5
 -4.7712615383028661E-01 a        46     0     3     1     6
  9.7016451710928750E-02 a        47     0     3     1     7
 -1.2904312788695436E-03 a        48     0     3     1     8
  3.1413085832071125E-01 a        49     0     3     1     9
 -2.6952495309302268E-02 a        50     0     3     1    10
 -1.7993994498832275E-01 a        51     0     3     1    11
 -4.5883626897040314E-02 a        52     0     3     1    12
  2.0137808020559708E-01 a        53     0     3     1    13
  3.8259760646421170E-01 a        54     0     3     1    14
  1.0033265784250445E-01 a        55     0     3     1    15
  1.6485335342445739E-01 a        56     0     3     1    16
  3.4636458656198260E-01 a        57     0     3     1    17
