################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2514797875581851E-01 a         1     0     1     1     1
 -1.4848154349482967E+00 a         2     0     1     1     2
 -6.4221962539130650E-02 a         3     0     1     1     3
 -1.8232725928638088E-02 a         4     0     1     1     4
 -1.3500314723723009E-01 a         5     0     1     1     5
  6.6577780461542363E-02 a         6     0     1     1     6
 -2.2809143218021502E-01 a         7     0     1     1     7
  5.1770978315447844E-02 a         8     0     1     1     8
  1.8962190256699760E-01 a         9     0     1     1     9
 -2.2912873276471479E-01 a        10     0     1     1    10
  4.3226444259687075E-01 a        11     0     1     1    11
  2.0752701465287254E-01 a        12     0     1     1    12
 -6.4187755002028168E-02 a        13     0     1     1    13
  2.0508025986302794E-01 a        14     0     1     1    14
 -2.0509461879093815E-02 a        15     0     1     1    15
  3.0407535945691230E-02 a        16     0     1     1    16
  8.7254899126893895E-02 a        17     0     1     1    17
  3.5263504139792262E-02 a        18     0     1     1    18
  2.4328054389509737E-01 a        19     0     1     1    19
  8.4044142138872263E-02 a        20     0     1     1    20
  2.0595959442837816E-02 a        21     0     2     1     1
  1.3599971589651716E-01 a        22     0     2     1     2
  3.9127345251136147E-01 a        23     0     2     1     3
 -1.0872169398784723E-01 a        24     0     2     1     4
  8.6280952584946391E-02 a        25     0     2     1     5
 -8.4247432722519069E-02 a        26     0     2     1     6
 -3.4188260104334445E-01 a        27     0     2     1     7
 -5.5076745961260343E-01 a        28     0     2     1     8
 -1.6415752861809998E-01 a        29     0     2     1     9
  2.1704787874330701E-02 a        30     0     2     1    10
 -2.5990774540340678E-01 a        31     0     2     1    11
 -2.6605385694552168E-02 a        32     0     2     1    12
  1.3799057155240746E-01 a        33     0     2     1    13
  3.0012266641249942E-03 a        34     0     2     1    14
  6.5687781596983935E-02 a        35     0     2     1    15
  7.8014842119951081E-03 a        36     0     2     1    16
 -9.1771621751311608E-02 a        37     0     2     1    17
  4.4731731465415182E-02 a        38     0     2     1    18
 -6.8650915444975827E-02 a        39     0     2     1    19
 -1.7130118916275028E-01 a        40     0     2     1    20
 -2.0936212737442103E-02 a        41     0     3     1     1
 -9.1281026956091763E-02 a        42     0     3     1     2
  1.4802759091254092E-01 a        43     0     3     1     3
 -6.9091014173811208E-02 a        44     0     3     1     4
  5.4060923919274854E-02 a        45     0     3     1     5
 -2.2420995395961252E-02 a        46     0     3     1     6
  2.3116718564687295E-02 a        47     0     3     1     7
  1.0900677061504186E-02 a        48     0     3     1     8
 -5.3535848756493407E-02 a        49     0     3     1     9
  8.4959617385529040E-02 a        50     0     3     1    10
 -9.7074223464974074E-02 a        51     0     3     1    11
  3.0560501071570254E-02 a        52     0     3     1    12
  1.4928929581315051E-01 a        53     0     3     1    13
 -2.2990375508805480E-01 a        54     0     3     1    14
 -1.2200394927173287E-01 a        55     0     3     1    15
 -1.5404448406690968E-01 a        56     0     3     1    16
 -1.5836032490553484E-01 a        57     0     3     1    17
 -1.2072471387448920E-01 a        58     0     3     1    18
  7.4274262941127933E-02 a        59     0     3     1    19
 -1.2453375084925136E-01 a        60     0     3     1    20
 -1.6379581669295246E-01 a        61     0     4     1     1
 -1.1415026492056368E-01 a        62     0     4     1     2
 -5.9343652349036199E-02 a        63     0     4     1     3
 -1.1680921620461746E-01 a        64     0     4     1     4
  9.6607415916288145E-02 a        65     0     4     1     5
 -1.0064987091150815E-01 a        66     0     4     1     6
  1.9485880868811908E-01 a        67     0     4     1     7
 -1.6673571325881742E-01 a        68     0     4     1     8
 -3.0965763469284487E-02 a        69     0     4     1     9
 -4.1546990394891965E-02 a        70     0     4     1    10
 -2.2348247349059708E-01 a        71     0     4     1    11
  4.2252804652791916E-02 a        72     0     4     1    12
  1.9645966277461804E-01 a        73     0     4     1    13
  1.1607704044706314E-01 a        74     0     4     1    14
 -3.1146962559704325E-02 a        75     0     4     1    15
  6.2833145987287485E-05 a        76     0     4     1    16
 -2.4766014792323832E-01 a        77     0     4     1    17
  1.9356794371072622E-01 a        78     0     4     1    18
  1.9706816343569347E-01 a        79     0     4     1    19
  6.5835613995988848E-02 a        80     0     4     1    20
  3.7886924200051839E-02 a        81     0     5     1     1
 -3.5277627529563549E-01 a        82     0     5     1     2
 -2.4161797468244636E-02 a        83     0     5     1     3
  6.4681637289594876E-02 a        84     0     5     1     4
  4.0446049840095782E-01 a        85     0     5     1     5
 -1.5917333312378104E-01 a        86     0     5     1     6
 -2.2013854658295608E-02 a        87     0     5     1     7
  2.5844435441980267E-02 a        88     0     5     1     8
 -8.7217018068685162E-02 a        89     0     5     1     9
 -7.4670759739892165E-02 a        90     0     5     1    10
 -1.4407619355268642E-01 a        91     0     5     1    11
 -1.2792582006577377E-01 a        92     0     5     1    12
 -2.3799951641988656E-02 a        93     0     5     1    13
 -7.1131730769395204E-02 a        94     0     5     1    14
  8.7316584938012851E-02 a        95     0     5     1    15
 -1.5078785371678791E-01 a        96     0     5     1    16
 -2.0620892778526242E-01 a        97     0     5     1    17
 -4.2195742150325821E-01 a        98     0     5     1    18
 -2.7296461707503517E-01 a        99     0     5     1    19
 -1.6769368247097899E-01 a       100     0     5     1    20
 -1.2979175823468064E-01 a       101     0     6     1     1
 -1.8821100210350286E-01 a       102     0     6     1     2
 -4.1943391611538544E-01 a       103     0     6     1     3
 -1.6951350064914578E-01 a       104     0     6     1     4
 -1.4844660998285608E-01 a       105     0     6     1     5
  2.9685032927601090E-01 a       106     0     6     1     6
  2.6506028077654026E-01 a       107     0     6     1     7
  3.0418049235642658E-01 a       108     0     6     1     8
  1.3788837029904166E-01 a       109     0     6     1     9
  1.6482383742825238E-01 a       110     0     6     1    10
  6.9615377462575609E-02 a       111     0     6     1    11
 -1.7262289129518701E-01 a       112     0     6     1    12
  8.6897928514213504E-02 a       113     0     6     1    13
  9.3266228987874844E-02 a       114     0     6     1    14
 -6.1322924089533819E-02 a       115     0     6     1    15
 -5.4860589961923292E-02 a       116     0     6     1    16
  5.9281915688685370E-02 a       117     0     6     1    17
 -2.8154704870867014E-01 a       118     0     6     1    18
 -3.7004527159939210E-01 a       119     0     6     1    19
 -1.7627120054496875E-02 a       120     0     6     1    20
  6.2163331599759467E-02 a       121     0     7     1     1
  4.0193644048834042E-02 a       122     0     7     1     2
 -1.0971582103328865E-01 a       123     0     7     1     3
 -6.0921116121710264E-02 a       124     0     7     1     4
 -1.1628678542775471E-01 a       125     0     7     1     5
  1.0880449163953183E-02 a       126     0     7     1     6
 -5.4157037719692047E-02 a       127     0     7     1     7
  6.3957666293180740E-02 a       128     0     7     1     8
 -7.4309033193034155E-02 a       129     0     7     1     9
 -2.0779460221702797E-01 a       130     0     7     1    10
  6.6644124904066343E-03 a       131     0     7     1    11
 -1.0231561528547063E-01 a       132     0     7     1    12
  2.3055151869494493E-02 a       133     0     7     1    13
  1.3953104346982997E-01 a       134     0     7     1    14
  1.7247014460336402E-01 a       135     0     7     1    15
 -5.2534745329416259E-02 a       136     0     7     1    16
  2.0009656323205602E-01 a       137     0     7     1    17
  6.8181377776022789E-02 a       138     0     7     1    18
 -5.0372443420223213E-02 a       139     0     7     1    19
  1.5637407725829841E-01 a       140     0     7     1    20
  1.2337502815159918E-01 a       141     0     8     1     1
  1.2759642158736065E-01 a       142     0     8     1     2
 -4.5207465704957178E-02 a       143     0     8     1     3
 -1.1185418581870460E-01 a       144     0     8     1     4
 -1.7102366838110847E-01 a       145     0     8     1     5
  4.1257790181308485E-02 a       146     0     8     1     6
 -1.8778972480778697E-01 a       147     0     8     1     7
  1.0217262772874672E-03 a       148     0     8     1     8
  2.5176217015136060E-01 a       149     0     8     1     9
 -1.4586787629448136E-01 a       150     0     8     1    10
  2.0880280236291052E-01 a       151     0     8     1    11
 -2.4692932142747850E-01 a       152     0     8     1    12
 -8.2713165155366628E-02 a       153     0     8     1    13
  3.2596982847126942E-02 a       154     0     8     1    14
  6.5836366497723856E-02 a       155     0     8     1    15
  6.3162486204787358E-02 a       156     0     8     1    16
  4.0696833053511711E-02 a       157     0     8     1    17
  9.9074915923442905E-02 a       158     0     8     1    18
  5.6285162072642420E-02 a       159     0     8     1    19
 -1.6888330077058022E-01 a       160     0     8     1    20
  7.8034261570782512E-02 a       161     0     9     1     1
  8.2927756434743172E-01 a       162     0     9     1     2
 -6.1375432836095881E-02 a       163     0     9     1     3
 -1.6056085295714997E-01 a       164     0     9     1     4
 -1.3573487727940445E-01 a       165     0     9     1     5
 -1.9691445102279850E-02 a       166     0     9     1     6
 -1.0590787466251173E-01 a       167     0     9     1     7
  1.1990202948785744E-01 a       168     0     9     1     8
  7.6109828996394874E-02 a       169     0     9     1     9
  2.0117610248153370E-01 a       170     0     9     1    10
 -2.6621172369751863E-02 a       171     0     9     1    11
  2.8562149251515501E-01 a       172     0     9     1    12
 -1.1535793237238980E-01 a       173     0     9     1    13
 -1.3299293381143487E-01 a       174     0     9     1    14
  4.9026799406024994E-02 a       175     0     9     1    15
 -6.3101159431305967E-02 a       176     0     9     1    16
  1.8061268821303297E-01 a       177     0     9     1    17
  3.7113940097195602E-01 a       178     0     9     1    18
  9.4595787797462291E-02 a       179     0     9     1    19
  4.1126603764857189E-02 a       180     0     9     1    20
 -5.1968435421107059E-02 a       181     0    10     1     1
 -6.0436308751764589E-02 a       182     0    10     1     2
  3.0393002311261119E-01 a       183     0    10     1     3
  1.7408611940263632E-01 a       184     0    10     1     4
  1.1748511398526484E-01 a       185     0    10     1     5
  1.0452871463706062E-02 a       186     0    10     1     6
 -1.4402225590248657E-01 a       187     0    10     1     7
 -1.1015088685700065E-01 a       188     0    10     1     8
 -1.3793236067174569E-01 a       189     0    10     1     9
 -4.7418036571562218E-02 a       190     0    10     1    10
 -7.1278974142219453E-02 a       191     0    10     1    11
 -1.3640222685374978E-01 a       192     0    10     1    12
 -1.1221319146403831E-01 a       193     0    10     1    13
