################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2360647903247497E-01 a         1     0     1     1     1
  1.5747370129296076E-01 a         2     0     1     1     2
  2.4327367535275229E-01 a         3     0     1     1     3
 -2.0740380161966912E-01 a         4     0     1     1     4
 -2.2336412313489093E-01 a         5     0     1     1     5
  8.5536550586108692E-02 a         6     0     1     1     6
 -2.7514205663230418E-01 a         7     0     1     1     7
  1.2364956098981679E-01 a         8     0     1     1     8
  1.1528269199868711E-01 a         9     0     1     1     9
 -2.4746189473875760E-01 a        10     0     1     1    10
  1.5224714012276228E-01 a        11     0     1     1    11
  4.2932434328141277E-02 a        12     0     1     1    12
  1.2597796801916061E-01 a        13     0     1     1    13
 -2.1067580525322571E-01 a        14     0     1     1    14
  1.8905523062107141E-01 a        15     0     1     1    15
 -2.3239294173145592E-01 a        16     0     1     1    16
  6.5010271077836204E-02 a        17     0     1     1    17
  8.8748474787569878E-02 a        18     0     1     1    18
 -2.2958783591420409E-02 a        19     0     1     1    19
  8.0206129124034589E-02 a        20     0     1     1    20
 -1.6025511536486892E-01 a        21     0     2     1     1
 -1.1614414965993977E-01 a        22     0     2     1     2
  1.7618057998382319E-01 a        23     0     2     1     3
 -1.0219078277325841E-01 a        24     0     2     1     4
  2.8911951196408947E-01 a        25     0     2     1     5
 -2.9458992798809741E-01 a        26     0     2     1     6
 -1.4098103041308069E-01 a        27     0     2     1     7
  1.4265425615383984E-01 a        28     0     2     1     8
  1.9058988962340206E-01 a        29     0     2     1     9
 -2.0324744259890246E-01 a        30     0     2     1    10
 -9.4603713046158722E-02 a        31     0     2     1    11
 -7.9978612217064191E-02 a        32     0     2     1    12
 -2.6410449956374260E-01 a        33     0     2     1    13
  3.1205812745791595E-01 a        34     0     2     1    14
  7.5351444055587677E-02 a        35     0     2     1    15
 -8.2355098488243079E-03 a        36     0     2     1    16
 -4.5599300786643100E-02 a        37     0     2     1    17
 -2.0657157541909177E-01 a        38     0     2     1    18
  3.7604306772554080E-02 a        39     0     2     1    19
 -1.0980474430683286E-01 a        40     0     2     1    20
 -1.4089794751362272E-02 a        41     0     3     1     1
  1.3187351562813154E-01 a        42     0     3     1     2
  1.2750906040182504E-02 a        43     0     3     1     3
 -1.3273772802398026E-01 a        44     0     3     1     4
 -1.4532308591673973E-01 a        45     0     3     1     5
  1.2830999624723732E-01 a        46     0     3     1     6
  3.0256654230800123E-01 a        47     0     3     1     7
  1.0813056709253097E-01 a        48     0     3     1     8
 -1.8930071735527570E-01 a        49     0     3     1     9
 -2.0815866222990212E-01 a        50     0     3     1    10
 -2.8067836921287881E-01 a        51     0     3     1    11
 -1.4184815730062864E-01 a        52     0     3     1    12
 -2.7187134353607845E-01 a        53     0     3     1    13
  2.5491774481185792E-01 a        54     0     3     1    14
  7.5486844583380702E-02 a        55     0     3     1    15
  1.1964213965611152E-01 a        56     0     3     1    16
  1.5732773656207955E-01 a        57     0     3     1    17
 -1.4470913218927864E-01 a        58     0     3     1    18
 -3.2070216960481117E-02 a        59     0     3     1    19
 -4.2412291246360307E-03 a        60     0     3     1    20
  3.4628515861267700E-01 a        61     0     4     1     1
  2.6559945798540197E-01 a        62     0     4     1     2
  1.8527238758156594E-01 a        63     0     4     1     3
  4.5974139270022613E-01 a        64     0     4     1     4
  5.9503330598730503E-02 a        65     0     4     1     5
  5.0995619981119755E-01 a        66     0     4     1     6
  2.5604119589411983E-01 a        67     0     4     1     7
  7.5422454867566791E-01 a        68     0     4     1     8
 -1.6481455793447697E-01 a        69     0     4     1     9
 -1.3502951456250728E-01 a        70     0     4     1    10
 -4.2528853297102473E-02 a        71     0     4     1    11
 -3.5236316618055435E-01 a        72     0     4     1    12
  4.8089644479738780E-01 a        73     0     4     1    13
 -5.6115556269295548E-02 a        74     0     4     1    14
  2.8296600379214010E-01 a        75     0     4     1    15
 -7.3968657207475932E-02 a        76     0     4     1    16
 -8.5838485229826747E-02 a        77     0     4     1    17
 -6.3320462868059497E-03 a        78     0     4     1    18
 -6.4288554709910545E-02 a        79     0     4     1    19
 -3.5196021605254352E-01 a        80     0     4     1    20
  1.0066203942467185E-01 a        81     0     5     1     1
 -1.7251358489680324E-01 a        82     0     5     1     2
 -1.4195493254342928E-01 a        83     0     5     1     3
  1.6955176905415562E-01 a        84     0     5     1     4
  4.3763159846174710E-02 a        85     0     5     1     5
  1.7454580168114803E-01 a        86     0     5     1     6
  1.7002716450198058E-01 a        87     0     5     1     7
 -1.1513966010668161E-01 a        88     0     5     1     8
 -8.9299741747963360E-02 a        89     0     5     1     9
  1.6390093101280906E-01 a        90     0     5     1    10
  2.6761281356586326E-03 a        91     0     5     1    11
  1.1032668538236537E-01 a        92     0     5     1    12
 -2.9324575016560456E-01 a        93     0     5     1    13
  2.7664592488292222E-01 a        94     0     5     1    14
 -2.5031572787175194E-01 a        95     0     5     1    15
  1.9397829322308457E-01 a        96     0     5     1    16
 -1.1805308256460924E-01 a        97     0     5     1    17
 -1.5779370838403284E-01 a        98     0     5     1    18
 -1.2552487950846769E-01 a        99     0     5     1    19
  8.4193575020431691E-02 a       100     0     5     1    20
 -2.4043239159477887E-02 a       101     0     6     1     1
 -2.1773335971912935E-01 a       102     0     6     1     2
 -3.5269217905389762E-02 a       103     0     6     1     3
  1.5433755883192414E-02 a       104     0     6     1     4
  1.9336963752446526E-01 a       105     0     6     1     5
 -1.3401656759398346E-02 a       106     0     6     1     6
  1.3077639837363672E-01 a       107     0     6     1     7
 -1.4302339548754697E-01 a       108     0     6     1     8
 -1.2052394584769428E-01 a       109     0     6     1     9
  5.0320889180730305E-03 a       110     0     6     1    10
  4.3393526767435929E-02 a       111     0     6     1    11
  1.9963703947306227E-01 a       112     0     6     1    12
  2.0784911506383683E-01 a       113     0     6     1    13
  1.1136430630310105E-02 a       114     0     6     1    14
  8.7419765817591227E-02 a       115     0     6     1    15
 -1.8007455062564892E-01 a       116     0     6     1    16
  2.3188564259395937E-02 a       117     0     6     1    17
  1.1602968462135986E-01 a       118     0     6     1    18
 -1.8091903169901857E-01 a       119     0     6     1    19
 -1.6636945076866808E-02 a       120     0     6     1    20
 -2.3903666652115525E-02 a       121     0     7     1     1
 -3.4257609178128751E-01 a       122     0     7     1     2
  3.3715009746473951E-01 a       123     0     7     1     3
  7.7282534385539906E-02 a       124     0     7     1     4
  4.7171056499846861E-02 a       125     0     7     1     5
 -1.4090096362157153E-01 a       126     0     7     1     6
 -6.8460849499717669E-01 a       127     0     7     1     7
 -1.6877922575041501E-01 a       128     0     7     1     8
  7.8480612721221032E-02 a       129     0     7     1     9
  2.0981239640347893E-01 a       130     0     7     1    10
