################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.8908252860676677E-02 a         1     0     1     1     1
  2.0730697933078919E-02 a         2     0     1     1     2
  2.3402446379612979E-01 a         3     0     1     1     3
 -1.0787816297292452E-01 a         4     0     1     1     4
  1.0842355744900428E-01 a         5     0     1     1     5
 -1.2989425503702851E-01 a         6     0     1     1     6
 -1.8437961057482435E-01 a         7     0     1     1     7
 -1.9288273831686456E-01 a         8     0     1     1     8
 -1.3603978846083514E-01 a         9     0     1     1     9
  9.6078497556093628E-02 a        10     0     1     1    10
 -2.6832693227913834E-01 a        11     0     1     1    11
 -9.0947913589584678E-02 a        12     0     1     1    12
  5.0201525173643364E-04 a        13     0     1     1    13
  1.6086625530830886E-01 a        14     0     1     1    14
 -1.8461158103155334E-01 a        15     0     1     1    15
  7.8637284590462458E-02 a        16     0     1     1    16
 -7.9738778144754593E-02 a        17     0     1     1    17
  9.3717755448671988E-02 a        18     0     1     1    18
 -1.4091253428299066E-02 a        19     0     1     1    19
  1.4434040747064264E-01 a        20     0     1     1    20
  4.8822188928427802E-02 a        21     0     2     1     1
  2.4263133597465128E-01 a        22     0     2     1     2
 -3.2513750357294952E-01 a        23     0     2     1     3
  3.6398474218948915E-02 a        24     0     2     1     4
  4.5752436376852640E-02 a        25     0     2     1     5
  1.7985160512827103E-01 a        26     0     2     1     6
 -2.7328806505710007E-01 a        27     0     2     1     7
  2.6267442752282621E-01 a        28     0     2     1     8
  2.8954800190266857E-02 a        29     0     2     1     9
 -3.3484769754271110E-01 a        30     0     2     1    10
  1.1357251048176133E-01 a        31     0     2     1    11
  5.3250997426805610E-03 a        32     0     2     1    12
