################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.7550176145185817E-01 a         1     0     1     1     1
  2.7284761806553792E-01 a         2     0     1     1     2
  1.1803908016013394E-01 a         3     0     1     1     3
  2.6470430661107147E-01 a         4     0     1     1     4
 -1.5288727614821643E-01 a         5     0     1     1     5
 -7.3493556333257631E-02 a         6     0     1     1     6
 -3.7357512804240200E-01 a         7     0     1     1     7
 -6.8181106706438477E-01 a         8     0     1     1     8
  3.1545659985133083E-02 a         9     0     1     1     9
 -3.8699186967277704E-01 a        10     0     1     1    10
 -7.1447333781439171E-01 a        11     0     1     1    11
  4.5013294586211339E-01 a        12     0     1     1    12
  1.1796782574008291E-01 a        13     0     1     1    13
 -2.7430121089401083E-01 a        14     0     1     1    14
 -4.9190165133157399E-01 a        15     0     1     1    15
  1.5428457080055485E-01 a        16     0     1     1    16
  1.4056852426323830E-03 a        17     0     1     1    17
 -2.5672881254627539E-01 a        18     0     1     1    18
  7.2255649558933854E-01 a        19     0     1     1    19
  3.6395317660282678E-01 a        20     0     1     1    20
  9.7306229166583158E-02 a        21     0     2     1     1
  3.7177105721326592E-01 a        22     0     2     1     2
 -5.3301450975713503E-02 a        23     0     2     1     3
  2.6258082707103839E-02 a        24     0     2     1     4
  3.7103767230943725E-02 a        25     0     2     1     5
 -1.6112240949291110E-01 a        26     0     2     1     6
 -2.4985042349025369E-01 a        27     0     2     1     7
 -8.2690578035566051E-02 a        28     0     2     1     8
  3.2454817509794337E-01 a        29     0     2     1     9
 -1.6519009399411766E-01 a        30     0     2     1    10
  9.1643460997491974E-02 a        31     0     2     1    11
  7.6424877705607727E-02 a        32     0     2     1    12
 -2.7153461753374908E-02 a        33     0     2     1    13
  6.9680927858656400E-02 a        34     0     2     1    14
  8.8187483369597197E-02 a        35     0     2     1    15
  1.3417782576942366E-01 a        36     0     2     1    16
  7.6629058024763108E-02 a        37     0     2     1    17
 -1.5310179947013497E-01 a        38     0     2     1    18
 -1.7881757759070159E-02 a        39     0     2     1    19
 -3.5937552869145586E-02 a        40     0     2     1    20
 -9.2590508342953501E-02 a        41     0     3     1     1
 -1.7095245906178153E-01 a        42     0     3     1     2
 -1.5579055269789782E-01 a        43     0     3     1     3
 -1.0885875605556738E-01 a        44     0     3     1     4
  1.5022486083114467E-01 a        45     0     3     1     5
  5.3270215377278252E-01 a        46     0     3     1     6
 -9.4711229354285720E-02 a        47     0     3     1     7
  2.0117245189559796E-01 a        48     0     3     1     8
 -6.6132366079179300E-02 a        49     0     3     1     9
  4.1720214118763949E-01 a        50     0     3     1    10
 -1.7020675089147219E-01 a        51     0     3     1    11
  1.2052854175685812E-01 a        52     0     3     1    12
  3.5156786111664062E-02 a        53     0     3     1    13
  8.6116216292013034E-02 a        54     0     3     1    14
 -2.1038521651266220E-01 a        55     0     3     1    15
  1.2180504283187223E-01 a        56     0     3     1    16
 -5.6053875999413427E-01 a        57     0     3     1    17
 -1.0861717918292182E-01 a        58     0     3     1    18
  5.1734942610680817E-02 a        59     0     3     1    19
 -2.3741966486395322E-01 a        60     0     3     1    20
  6.1293821730058089E-02 a        61     0     4     1     1
 -3.4825645546505780E-02 a        62     0     4     1     2
 -2.9535105149620150E-01 a        63     0     4     1     3
 -1.3978673088368870E-01 a        64     0     4     1     4
  8.7832750792758585E-01 a        65     0     4     1     5
 -3.6141068156707395E-01 a        66     0     4     1     6
 -3.7817128524257693E-01 a        67     0     4     1     7
 -4.8556697719333175E-01 a        68     0     4     1     8
 -7.7997504689795091E-02 a        69     0     4     1     9
 -2.2176639533403573E-02 a        70     0     4     1    10
  2.4192601145680226E-01 a        71     0     4     1    11
 -4.7061913704355529E-01 a        72     0     4     1    12
 -2.2994616802347390E-01 a        73     0     4     1    13
 -6.6333831857184097E-02 a        74     0     4     1    14
 -5.5608569356392967E-01 a        75     0     4     1    15
 -1.1114675276701387E+00 a        76     0     4     1    16
  4.9527105749926326E-01 a        77     0     4     1    17
 -8.8693122218183817E-02 a        78     0     4     1    18
  3.8681927995764831E-01 a        79     0     4     1    19
 -7.8533036903112408E-01 a        80     0     4     1    20
 -3.2325445236227146E-01 a        81     0     5     1     1
 -9.1404519406987539E-01 a        82     0     5     1     2
  1.5348807081705539E-02 a        83     0     5     1     3
 -1.7549525653966183E-01 a        84     0     5     1     4
  2.4508473955131316E-01 a        85     0     5     1     5
  4.0458300682838966E-01 a        86     0     5     1     6
  4.9128548007496270E-01 a        87     0     5     1     7
  1.4949882520719826E-01 a        88     0     5     1     8
 -6.3154746560745301E-01 a        89     0     5     1     9
  3.1788215476973158E-01 a        90     0     5     1    10
 -2.9059235402072309E-01 a        91     0     5     1    11
 -1.7834165467969451E-01 a        92     0     5     1    12
  7.7814802260421381E-02 a        93     0     5     1    13
 -4.2728194294100560E-02 a        94     0     5     1    14
  1.7858866139646504E-01 a        95     0     5     1    15
 -2.9726809863613413E-01 a        96     0     5     1    16
 -3.2304439134563340E-01 a        97     0     5     1    17
  7.1538060197832021E-01 a        98     0     5     1    18
  3.9023288158216984E-02 a        99     0     5     1    19
 -1.8112595840201295E-01 a       100     0     5     1    20
  5.1717225675689038E-01 a       101     0     6     1     1
  1.1840683612229873E-01 a       102     0     6     1     2
  2.3102554227073560E-01 a       103     0     6     1     3
  2.1901389773326779E-01 a       104     0     6     1     4
 -7.8611854511339424E-02 a       105     0     6     1     5
 -1.1818293365357459E-01 a       106     0     6     1     6
  2.6447644642128681E-01 a       107     0     6     1     7
  5.6860199730164018E-01 a       108     0     6     1     8
 -5.0854602923231085E-01 a       109     0     6     1     9
 -9.0186017271436625E-01 a       110     0     6     1    10
  8.0096209220511105E-01 a       111     0     6     1    11
 -4.1385067042176388E-01 a       112     0     6     1    12
 -5.8945889937542684E-01 a       113     0     6     1    13
  6.0046424048654345E-01 a       114     0     6     1    14
  2.7717670815192291E-01 a       115     0     6     1    15
 -2.5666364160087252E-01 a       116     0     6     1    16
  1.1383847097752076E+00 a       117     0     6     1    17
 -1.7557814441750236E-01 a       118     0     6     1    18
  5.8218047598756473E-01 a       119     0     6     1    19
  1.3012950192240666E-01 a       120     0     6     1    20
 -1.0399877030503790E-01 a       121     0     7     1     1
  1.3937726116265262E-01 a       122     0     7     1     2
  1.9783998384074680E-01 a       123     0     7     1     3
  1.9630564824585803E-01 a       124     0     7     1     4
 -6.5600704519884964E-02 a       125     0     7     1     5
 -1.4976419076457140E-01 a       126     0     7     1     6
 -2.7209166057905199E-01 a       127     0     7     1     7
 -1.4422641124363586E-01 a       128     0     7     1     8
 -6.0280357459332456E-01 a       129     0     7     1     9
 -6.7692927585380397E-02 a       130     0     7     1    10
  2.9988803615703698E-02 a       131     0     7     1    11
  1.8259181213997908E-01 a       132     0     7     1    12
  2.9246836681570060E-01 a       133     0     7     1    13
 -4.2911734483139820E-02 a       134     0     7     1    14
  2.2172734801614000E-01 a       135     0     7     1    15
  1.0784813899093219E-01 a       136     0     7     1    16
  3.2533683382576195E-01 a       137     0     7     1    17
 -6.0271949558847848E-01 a       138     0     7     1    18
  5.8343919609537809E-01 a       139     0     7     1    19
 -1.7962983164690349E-01 a       140     0     7     1    20
 -4.1100917973019924E-01 a       141     0     8     1     1
 -9.6381986864292901E-01 a       142     0     8     1     2
 -1.2820023675156178E-01 a       143     0     8     1     3
  2.2763981835425129E-01 a       144     0     8     1     4
 -1.9555779111789498E-01 a       145     0     8     1     5
 -5.8451087701202373E-02 a       146     0     8     1     6
 -6.3273644564490139E-01 a       147     0     8     1     7
 -1.6893561641462429E-01 a       148     0     8     1     8
  2.5825434936601682E-01 a       149     0     8     1     9
  7.1294497039322391E-02 a       150     0     8     1    10
 -4.7270382231239300E-01 a       151     0     8     1    11
 -3.8458514178738151E-01 a       152     0     8     1    12
 -2.8740328450531943E-01 a       153     0     8     1    13
  6.5845285849541427E-02 a       154     0     8     1    14
 -6.6203904006437264E-01 a       155     0     8     1    15
  3.4078188498851397E-01 a       156     0     8     1    16
  2.2456164593975810E-02 a       157     0     8     1    17
  8.3342373978289225E-02 a       158     0     8     1    18
 -1.4193146284372109E-02 a       159     0     8     1    19
  9.4515878557537583E-02 a       160     0     8     1    20
  5.7181099992500051E-01 a       161     0     9     1     1
 -1.5416954300009797E-01 a       162     0     9     1     2
 -4.0813468841721617E-01 a       163     0     9     1     3
  1.4824721168774996E-01 a       164     0     9     1     4
  5.1721181272352555E-02 a       165     0     9     1     5
 -3.5633998885085216E-01 a       166     0     9     1     6
 -6.5916855708776034E-01 a       167     0     9     1     7
  2.3503081777351213E-02 a       168     0     9     1     8
 -1.2828183262057905E-02 a       169     0     9     1     9
 -4.0857253217684286E-01 a       170     0     9     1    10
  4.1575383718110182E-01 a       171     0     9     1    11
 -3.1193084618110151E-01 a       172     0     9     1    12
 -1.7693044470318231E-01 a       173     0     9     1    13
 -1.0405594502284435E-01 a       174     0     9     1    14
 -7.8264826229158799E-02 a       175     0     9     1    15
 -5.2823204892104320E-02 a       176     0     9     1    16
 -7.4587891762915581E-02 a       177     0     9     1    17
 -6.7699804404968944E-01 a       178     0     9     1    18
 -2.9065940474076785E-01 a       179     0     9     1    19
 -5.9505519814910657E-01 a       180     0     9     1    20
 -1.1405762175484011E-02 a       181     0    10     1     1
  3.2316090959274790E-01 a       182     0    10     1     2
 -1.4481796031099628E-01 a       183     0    10     1     3
 -9.9128086052743397E-03 a       184     0    10     1     4
  4.1012083105784058E-01 a       185     0    10     1     5
 -4.1561251452129089E-01 a       186     0    10     1     6
 -2.1534946785459913E-01 a       187     0    10     1     7
 -6.3361841198458591E-01 a       188     0    10     1     8
  1.2505482875987806E-01 a       189     0    10     1     9
 -2.4244071707915066E-01 a       190     0    10     1    10
 -1.0458237719036441E-01 a       191     0    10     1    11
 -2.3161842893829606E-02 a       192     0    10     1    12
 -7.6054476650313285E-02 a       193     0    10     1    13
 -5.9505050354382936E-02 a       194     0    10     1    14
 -3.4613046735522768E-01 a       195     0    10     1    15
 -4.8579333334419295E-01 a       196     0    10     1    16
 -1.3504976698080526E-01 a       197     0    10     1    17
 -2.3899902365454703E-01 a       198     0    10     1    18
  3.5258722581303958E-01 a       199     0    10     1    19
 -1.2399138274077746E-01 a       200     0    10     1    20
  3.6129988882678526E-01 a       201     0    11     1     1
  7.1114482222228881E-01 a       202     0    11     1     2
 -3.4098875138540891E-01 a       203     0    11     1     3
  1.3158052693119851E-01 a       204     0    11     1     4
  3.2048861666538209E-01 a       205     0    11     1     5
  1.1653977320630453E-01 a       206     0    11     1     6
 -6.0054070729066233E-01 a       207     0    11     1     7
 -5.4186973906182345E-01 a       208     0    11     1     8
  7.0597754991810091E-01 a       209     0    11     1     9
 -1.3985473200507167E-01 a       210     0    11     1    10
 -6.0211737549310851E-01 a       211     0    11     1    11
  4.8237787972560259E-01 a       212     0    11     1    12
  2.0885104050140219E-01 a       213     0    11     1    13
  7.1547735746568775E-01 a       214     0    11     1    14
  5.2864820967400313E-02 a       215     0    11     1    15
 -1.2846942432742078E-01 a       216     0    11     1    16
 -8.4127529285922986E-02 a       217     0    11     1    17
  1.7493178828995742E-04 a       218     0    11     1    18
  1.8720666177853415E-01 a       219     0    11     1    19
 -3.8531446750914966E-01 a       220     0    11     1    20
  5.0470349309997808E-01 a       221     0    12     1     1
  9.7088683721876301E-01 a       222     0    12     1     2
 -1.8364317663375082E-01 a       223     0    12     1     3
 -1.3291954542591755E-01 a       224     0    12     1     4
  6.1128230561197727E-01 a       225     0    12     1     5
  4.3100025573244896E-02 a       226     0    12     1     6
  3.6671718143129362E-01 a       227     0    12     1     7
  6.6908593694664331E-01 a       228     0    12     1     8
 -1.6154664048108153E-01 a       229     0    12     1     9
 -6.4905754200128585E-01 a       230     0    12     1    10
 -7.4556764570173462E-01 a       231     0    12     1    11
  2.4833981975308525E-01 a       232     0    12     1    12
  9.6453799760102155E-02 a       233     0    12     1    13
 -5.6102627399734406E-01 a       234     0    12     1    14
 -3.8036512254559857E-01 a       235     0    12     1    15
 -7.4362754265589151E-02 a       236     0    12     1    16
  6.9100453622219588E-02 a       237     0    12     1    17
  6.4229731277244792E-04 a       238     0    12     1    18
  6.4250750167364346E-01 a       239     0    12     1    19
 -1.5888343142441352E-01 a       240     0    12     1    20
 -2.0573191688813330E-01 a       241     0    13     1     1
  3.2903586615138264E-01 a       242     0    13     1     2
  1.6846935454003870E-01 a       243     0    13     1     3
 -2.1959910903887478E-01 a       244     0    13     1     4
 -7.8362552317071482E-02 a       245     0    13     1     5
 -3.7669680709338527E-01 a       246     0    13     1     6
 -9.8586608999615341E-02 a       247     0    13     1     7
  2.0967211667186812E-02 a       248     0    13     1     8
 -4.1248973489507540E-01 a       249     0    13     1     9
  3.4842054096896558E-02 a       250     0    13     1    10
 -2.3626605436256920E-01 a       251     0    13     1    11
  1.0975767828757783E-01 a       252     0    13     1    12
  2.9781617106131592E-01 a       253     0    13     1    13
  2.2610254963043033E-01 a       254     0    13     1    14
  2.1790268045414873E-01 a       255     0    13     1    15
  6.3407364120733223E-02 a       256     0    13     1    16
  2.9027399455734171E-01 a       257     0    13     1    17
 -4.4597964693849371E-02 a       258     0    13     1    18
