################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.5571818543099775E-02 a         1     0     1     1     1
 -3.3821696246867955E-02 a         2     0     1     1     2
  1.6733174344172325E-01 a         3     0     1     1     3
 -6.0374616217961877E-02 a         4     0     1     1     4
 -6.5439262446224819E-02 a         5     0     1     1     5
 -1.2191345076174626E-01 a         6     0     1     1     6
  8.2179261876184753E-02 a         7     0     1     1     7
 -1.4074910589401032E-01 a         8     0     1     1     8
 -8.8396240442886617E-02 a         9     0     1     1     9
 -9.8415811911280737E-02 a        10     0     1     1    10
  1.5116443113231626E-01 a        11     0     1     1    11
 -9.3744091898582044E-02 a        12     0     1     1    12
 -1.3236117503967657E-01 a        13     0     1     1    13
 -2.0390639797774689E-02 a        14     0     1     1    14
  1.8482817989575556E-01 a        15     0     1     1    15
 -4.5340807324736263E-02 a        16     0     1     1    16
 -3.7246527011616577E-02 a        17     0     1     1    17
  9.5742843220077756E-02 a        18     0     1     1    18
 -4.1523528658340900E-02 a        19     0     1     1    19
  7.1770441815383487E-02 a        20     0     1     1    20
  9.7702845321568310E-02 a        21     0     2     1     1
 -3.3168799126376367E-02 a        22     0     2     1     2
  1.5959715737899591E-01 a        23     0     2     1     3
 -3.2058998591026622E-02 a        24     0     2     1     4
  5.3181174627749385E-02 a        25     0     2     1     5
  7.8043110366319821E-02 a        26     0     2     1     6
  1.2204722342211040E-01 a        27     0     2     1     7
 -5.1559128899670625E-02 a        28     0     2     1     8
  7.4357316279125327E-02 a        29     0     2     1     9
  8.4697225624198444E-02 a        30     0     2     1    10
  5.0510854416606119E-02 a        31     0     2     1    11
 -1.8527824256816875E-02 a        32     0     2     1    12
  1.0603248031161942E-01 a        33     0     2     1    13
 -4.3215405731443925E-02 a        34     0     2     1    14
 -5.5831329604730924E-02 a        35     0     2     1    15
  1.4008045295451796E-01 a        36     0     2     1    16
 -7.8024099381373668E-02 a        37     0     2     1    17
 -1.4612270800621885E-01 a        38     0     2     1    18
  8.3941830069479174E-03 a        39     0     2     1    19
 -9.9639813937129854E-02 a        40     0     2     1    20
  8.7022932509667663E-03 a        41     0     3     1     1
 -7.7707932606168095E-02 a        42     0     3     1     2
  1.5686602732959484E-01 a        43     0     3     1     3
  1.7139108810326917E-01 a        44     0     3     1     4
  5.4512748321771574E-02 a        45     0     3     1     5
  1.1790573935019116E-01 a        46     0     3     1     6
 -2.5144559162756517E-02 a        47     0     3     1     7
  2.2926342867737706E-01 a        48     0     3     1     8
  1.4532245852728545E-01 a        49     0     3     1     9
 -5.2466946795895177E-02 a        50     0     3     1    10
  5.9138380728011433E-02 a        51     0     3     1    11
  1.3980925473177078E-01 a        52     0     3     1    12
 -3.4017002991391537E-01 a        53     0     3     1    13
  2.7784947491141260E-01 a        54     0     3     1    14
  2.0574923919158414E-02 a        55     0     3     1    15
 -8.9126105300674011E-02 a        56     0     3     1    16
  4.4268108170731638E-02 a        57     0     3     1    17
  8.9739916834640679E-02 a        58     0     3     1    18
  1.9027286947847519E-01 a        59     0     3     1    19
  1.6301799667211364E-01 a        60     0     3     1    20
  1.6062928277247299E-01 a        61     0     4     1     1
 -2.2320107236308656E-01 a        62     0     4     1     2
  3.4273023580997281E-01 a        63     0     4     1     3
 -2.3245687403543391E-02 a        64     0     4     1     4
  9.9840876939671544E-02 a        65     0     4     1     5
 -1.1221446858581804E-01 a        66     0     4     1     6
 -3.1569215011525847E-02 a        67     0     4     1     7
  5.5712481779498460E-02 a        68     0     4     1     8
  9.0123774861084943E-02 a        69     0     4     1     9
