################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.3334658023892701E-01 a         1     0     1     1     1
 -3.0173349632362290E-01 a         2     0     1     1     2
 -6.6610930792619746E-02 a         3     0     1     1     3
 -1.9014048979391918E-01 a         4     0     1     1     4
 -3.2786728494160461E-01 a         5     0     1     1     5
 -3.3294745076603897E-02 a         6     0     1     1     6
 -9.4443282933803177E-02 a         7     0     1     1     7
 -5.8604862644832410E-02 a         8     0     1     1     8
  1.8738191720860556E-01 a         9     0     1     1     9
 -5.0858491132606584E-02 a        10     0     1     1    10
 -5.5212891799075833E-02 a        11     0     1     1    11
 -1.6165898016435171E-01 a        12     0     1     1    12
 -2.3003681851573651E-01 a        13     0     1     1    13
 -4.5806016493854025E-02 a        14     0     1     1    14
 -1.2766259627650234E-01 a        15     0     1     1    15
 -5.6898036258104991E-03 a        16     0     1     1    16
 -3.7959939558289593E-02 a        17     0     1     1    17
 -4.3371295354809212E-03 a        18     0     1     1    18
 -2.7013079855849209E-01 a        19     0     1     1    19
  5.8658864749117379E-01 a        20     0     1     1    20
  2.5099272471826201E-01 a        21     0     2     1     1
 -6.4659121636396422E-02 a        22     0     2     1     2
 -2.8087159413775664E-01 a        23     0     2     1     3
  1.6185543519355475E-02 a        24     0     2     1     4
  1.9043497427189320E-03 a        25     0     2     1     5
 -1.4146148845504630E-01 a        26     0     2     1     6
 -2.3265444271354237E-02 a        27     0     2     1     7
 -1.5593771912884748E-02 a        28     0     2     1     8
  3.0914491203272981E-02 a        29     0     2     1     9
  7.2017056734071855E-02 a        30     0     2     1    10
  7.6559732682244044E-03 a        31     0     2     1    11
 -1.7603882251209096E-02 a        32     0     2     1    12
 -1.4863784457636572E-01 a        33     0     2     1    13
  2.1320315472825516E-01 a        34     0     2     1    14
  2.0196744414893783E-01 a        35     0     2     1    15
  9.7964400912604707E-02 a        36     0     2     1    16
  2.3624751090686824E-01 a        37     0     2     1    17
  1.2079271735100355E-01 a        38     0     2     1    18
 -2.0991663807129815E-01 a        39     0     2     1    19
 -9.6043769354661759E-02 a        40     0     2     1    20
  6.8096977983089585E-02 a        41     0     3     1     1
 -6.4590130667417839E-02 a        42     0     3     1     2
  1.9355807556186311E-03 a        43     0     3     1     3
  2.1704774637959576E-01 a        44     0     3     1     4
  1.2810375905536267E-01 a        45     0     3     1     5
 -2.9601350208848548E-01 a        46     0     3     1     6
  3.6735540026456437E-01 a        47     0     3     1     7
 -2.2163197621230551E-01 a        48     0     3     1     8
 -4.0307850572292014E-01 a        49     0     3     1     9
 -3.3375375727281370E-01 a        50     0     3     1    10
 -1.2949941324988826E-01 a        51     0     3     1    11
 -1.7375880608051192E-01 a        52     0     3     1    12
  1.2906985806238855E-01 a        53     0     3     1    13
  2.3859912578205453E-02 a        54     0     3     1    14
 -1.9360144114188421E-01 a        55     0     3     1    15
  2.2218368525306073E-01 a        56     0     3     1    16
  2.4349113654568272E-01 a        57     0     3     1    17
 -1.3636686165528666E-01 a        58     0     3     1    18
 -1.7576243173571951E-01 a        59     0     3     1    19
 -7.7751893594373164E-02 a        60     0     3     1    20
  2.9875522518257043E-02 a        61     0     4     1     1
  2.0981969211453819E-01 a        62     0     4     1     2
  3.1467871284825491E-02 a        63     0     4     1     3
  3.6711003644129409E-01 a        64     0     4     1     4
  2.2918333888083534E-01 a        65     0     4     1     5
  1.5776837105608862E-01 a        66     0     4     1     6
 -1.9552210092633757E-01 a        67     0     4     1     7
  9.6196174492655273E-02 a        68     0     4     1     8
  3.9059590962193652E-01 a        69     0     4     1     9
 -4.3185126651976762E-02 a        70     0     4     1    10
 -3.9821275873051187E-01 a        71     0     4     1    11
  4.8667103315811547E-03 a        72     0     4     1    12
 -4.7688865412534953E-01 a        73     0     4     1    13
  3.9785280493723274E-01 a        74     0     4     1    14
 -1.7316167150183870E-01 a        75     0     4     1    15
 -2.5683752152499378E-01 a        76     0     4     1    16
 -5.9935672728688827E-02 a        77     0     4     1    17
 -1.9118640879576482E-01 a        78     0     4     1    18
 -5.3223318543620279E-01 a        79     0     4     1    19
 -9.9070859144144138E-02 a        80     0     4     1    20
  7.0001296160471349E-02 a        81     0     5     1     1
 -8.9877570088406120E-02 a        82     0     5     1     2
  4.9326551547551119E-02 a        83     0     5     1     3
  8.5420135265221270E-02 a        84     0     5     1     4
 -7.7021942100665153E-02 a        85     0     5     1     5
  1.0523877253209972E-01 a        86     0     5     1     6
  1.3043226746935219E-01 a        87     0     5     1     7
  1.9234949939962623E-01 a        88     0     5     1     8
 -1.5873623974597634E-01 a        89     0     5     1     9
  1.7429736177458616E-01 a        90     0     5     1    10
 -2.6476850492167137E-01 a        91     0     5     1    11
 -2.1246770049480473E-01 a        92     0     5     1    12
  4.8334817105320935E-02 a        93     0     5     1    13
 -1.0006325583384248E-01 a        94     0     5     1    14
 -7.2871170195853860E-02 a        95     0     5     1    15
 -8.7172867656332351E-03 a        96     0     5     1    16
 -1.4009974967653568E-01 a        97     0     5     1    17
  2.6617782698280412E-01 a        98     0     5     1    18
  2.1830337621633819E-01 a        99     0     5     1    19
 -3.3061362490536844E-02 a       100     0     5     1    20
 -9.0727056861487854E-02 a       101     0     6     1     1
 -2.1115648469738315E-02 a       102     0     6     1     2
  2.6662756776182930E-02 a       103     0     6     1     3
 -5.7743633476165634E-01 a       104     0     6     1     4
  2.7419163292576615E-01 a       105     0     6     1     5
  1.4766123262461286E-01 a       106     0     6     1     6
 -3.1176542016979869E-01 a       107     0     6     1     7
  1.2959358845883345E-01 a       108     0     6     1     8
 -2.7471281497144579E-02 a       109     0     6     1     9
 -1.3275311551463564E-01 a       110     0     6     1    10
 -5.7129133030682927E-02 a       111     0     6     1    11
 -2.0038314467961199E-01 a       112     0     6     1    12
 -1.2894343086868415E-01 a       113     0     6     1    13
  2.0945816916013858E-02 a       114     0     6     1    14
  7.9159422762467846E-02 a       115     0     6     1    15
  2.1000137739303856E-02 a       116     0     6     1    16
 -5.7118189509226736E-01 a       117     0     6     1    17
 -3.4627147757365390E-02 a       118     0     6     1    18
  1.6125862095592083E-01 a       119     0     6     1    19
 -3.7513863638204983E-02 a       120     0     6     1    20
  3.4492117220319363E-02 a       121     0     7     1     1
  2.7752057348215765E-02 a       122     0     7     1     2
