################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         2         18   0.0000000000000000E+00   8.7157850820942587E-02   9.3427584734771061E-03   2.1587137791817781E-02
         2         19   5.9182621062726914E-01   1.2334086907370061E+00   9.2422689798122026E-01   8.6928390420141527E-02
         2         20   2.1951886680038729E-01   6.6108524294188553E-01   4.4703618733470557E-01   5.7907932691525610E-02
         2         21   0.0000000000000000E+00   4.7416587201544028E-02   6.3406324102062341E-03   1.2072028999915401E-02
         2         22   3.1847509711444066E-01   6.3416390416077950E-01   4.7897361183876502E-01   4.3010063884837128E-02
         2         23   1.3613510075842877E-01   3.5230965539873127E-01   2.4163160034585218E-01   2.9870931475664875E-02
         2         24   0.0000000000000000E+00   2.1564618909820820E-02   3.9415146263649435E-03   6.9070912467652781E-03
         2         25   1.0841040331934582E-01   2.5294123145959191E-01   1.8251992608438825E-01   1.7835624310255916E-02
         2         26   4.4404484757641728E-02   1.4509843673287207E-01   9.3947987832405599E-02   1.3242624672258174E-02
         2         27   0.0000000000000000E+00   7.6310776740764648E-03   1.6102292905481287E-03   2.6107894894776195E-03
         2         28   2.7951314613283103E-02   6.5739224233335378E-02   4.6627873273882153E-02   5.0092632579594870E-03
         2         29   9.0590350644643089E-03   3.7032093566461373E-02   2.3144545114218925E-02   3.5511574605826203E-03
         2         30   0.0000000000000000E+00   1.8969624031699296E-03   3.8311506160518819E-04   6.1486134044348457E-04
         2         31   4.5371071231998406E-02   1.6124942981486337E-01   9.6537526954234731E-02   1.4552534187041428E-02
         2         32   7.9100960494197757E-03   5.5460104618466156E-02   2.5573404150033920E-02   6.0062471322546345E-03
         2         33   0.0000000000000000E+00   1.3127149912317124E-02   5.5884754501264928E-04   1.7770983891851500E-03
         2         34   2.4656328280027863E-04   5.2206475936554635E-03   1.7200699530373715E-03   5.9531605923524022E-04
         2         35   0.0000000000000000E+00   2.0312113192261527E-03   8.4050897294594553E-05   2.5300573565750279E-04
         2         36   5.4949895260908176E-02   2.2363545229938589E-01   1.2550788604958454E-01   2.1891645587200130E-02
         2         37   4.0133688717700775E-02   1.9753547141303307E-01   1.0690047897356608E-01   1.9920100601125326E-02
         2         38   0.0000000000000000E+00   4.3215695724625490E-02   2.3977197099816160E-03   7.2798963217581662E-03
         2         39   1.0646409791651944E-03   1.3529374057393247E-02   4.8580304843929729E-03   1.4825566887666092E-03
         2         40   0.0000000000000000E+00   5.2524638223196991E-03   2.7056169126694874E-04   6.8970764619822450E-04
         2         41   8.4217395560595917E-03   4.5455368268796710E-02   2.6306303326661444E-02   4.7166835837522516E-03
         2         42   1.1747813169552003E-03   1.2443422320091747E-02   5.4908570680717488E-03   1.3835410057112087E-03
         2         43   0.0000000000000000E+00   3.7521259024587460E-03   1.0984714400371659E-04   3.8964556587151570E-04
         2         44   5.9368823781871961E-06   5.7817434341720438E-04   1.3551866473520102E-04   6.3829040586245087E-05
         2         45   0.0000000000000000E+00   3.2689697282402248E-04   8.1606619704291742E-06   3.0734031299930828E-05
         2         46   2.4735803560167271E-02   1.0427252637474252E-01   5.7431823204225144E-02   1.0648021761406471E-02
         2         47   3.1567371268390328E-02   1.3898322730435766E-01   8.1260540786955923E-02   1.4055272492520940E-02
         2         48   0.0000000000000000E+00   3.3423881197758888E-02   1.8126399743462888E-03   5.5897805820356921E-03
         2         49   6.2038358225121552E-04   5.8395947112474715E-03   2.3771469212142625E-03   6.6207608507047101E-04
         2         50   0.0000000000000000E+00   2.5038561028887540E-03   1.4825007994874001E-04   3.5192137515153662E-04
         3          1   3.3749628786569362E-02   1.4505493856454402E-01   8.0660984485194848E-02   1.9643846456061497E-02
         3          2   2.2280695472037449E-04   1.6422793039096815E-03   7.8483214840896519E-04   2.7376645450688584E-04
         3          3   2.6988020084082226E-01   6.5244626854674348E-01   4.6465887494617253E-01   7.3820702568952651E-02
         3          4   7.0089969847647081E-03   3.1559941087079275E-02   1.7660710103750300E-02   4.6613569464855073E-03
         3          5   8.1665230976816472E-01   1.4147978752929635E+00   1.1031120648675614E+00   1.1833276831739735E-01
         3          6   8.2722655471984929E-02   2.2379454774792135E-01   1.5337208672213826E-01   2.8553533868655914E-02
         3          7   9.3159647980151861E-01   1.7131218664826648E+00   1.3117225991416106E+00   1.5029955172261100E-01
         3          8   3.5553040947309911E-01   6.8876549921715535E-01   5.2630577533134992E-01   6.6961658214766476E-02
         3          9   8.5887039766621298E-01   1.7119564055288492E+00   1.2693010774170674E+00   1.6206840138583214E-01
         3         10   5.6298053662541547E-01   1.0007765643296198E+00   7.6501795144861195E-01   9.1903130567356620E-02
         3         11   8.0432772509495176E-01   1.6409862501831660E+00   1.2073311072236139E+00   1.4910180585005559E-01
         3         12   3.8372759365025694E-01   8.4300494867243603E-01   5.9793654230253457E-01   8.8543269208161079E-02
         3         13   5.9909873465620833E-01   1.1228036137358743E+00   8.8294081461152629E-01   9.8635207447586359E-02
         3         14   2.2443589981498951E-01   5.6794801817749707E-01   4.0580047425319915E-01   6.0332039857250115E-02
         3         15   3.3032166754040854E-01   5.9467304944563681E-01   4.7739087877154862E-01   4.8983405001452485E-02
         3         16   1.7262046179218404E-01   3.4742304853482137E-01   2.5225693608735633E-01   3.3641775125868550E-02
         3         17   1.4021257993185607E-01   2.4319458957096607E-01   1.8828071165971946E-01   2.1736032487775454E-02
         3         18   6.3202510447890062E-02   1.5303732553136848E-01   1.0305467459508025E-01   1.3386364043060905E-02
         3         19   3.3662189156933524E-02   6.6160699719207253E-02   4.8368642424717161E-02   6.2014488324458016E-03
         3         20   1.3399320372134930E-02   3.5212364529548505E-02   2.4519363942732048E-02   3.7213018918394779E-03
         3         21   3.8889802706364884E-02   1.1626826614288419E-01   7.5841788447284605E-02   1.5363348201419052E-02
         3         22   1.5400079051046050E-02   5.2091684734432396E-02   3.3319085869132840E-02   7.4483247460764620E-03
         3         23   1.4307700972201411E-03   6.6412596480959476E-03   3.6437089367776670E-03   9.6935084528049339E-04
         3         24   7.9642520352195253E-02   1.9898646638973730E-01   1.4108500065765359E-01   2.4855722178447011E-02
         3         25   9.7965422980014372E-02   2.1206404650916130E-01   1.5590121845050009E-01   2.2470478249828386E-02
         3         26   3.2129779694877419E-03   1.3359288779129275E-02   7.7038938971917201E-03   2.0211847156855101E-03
         3         27   7.9748393856138699E-03   2.7477408798009830E-02   1.7649885417269497E-02   3.9812050114429974E-03
         3         28   2.5806004433291700E-03   9.4175028127633908E-03   5.8690724059464565E-03   1.4768343189006153E-03
         3         29   1.8089684379044509E-04   7.7935816656275660E-04   4.2588460164927382E-04   1.2391899864776885E-04
         3         30   4.4510388770930234E-02   9.7932948549785889E-02   7.2703971897849440E-02   1.0728494601413473E-02
         3         31   8.1915682486564056E-02   1.5281795540327034E-01   1.2029887870221458E-01   1.4326543572828823E-02
         3         32   1.5425130460751330E-03   5.8596172295938111E-03   3.3182553292635656E-03   8.2275285319627334E-04
