################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7957065979787840E-01 a         1     0     1     1     1
 -4.2712246824090311E-01 a         2     0     1     1     2
  8.1172413481906999E-02 a         3     0     1     1     3
 -3.6390447905631002E-01 a         4     0     1     1     4
  1.5981750003353215E-01 a         5     0     1     1     5
 -1.9597810477513689E-02 a         6     0     1     1     6
 -2.5345470524366781E-01 a         7     0     1     1     7
 -6.8775955440826930E-02 a         8     0     1     1     8
 -9.6625618550025619E-02 a         9     0     1     1     9
  3.2587811508275066E-01 a        10     0     1     1    10
  1.8361189902904118E-01 a        11     0     1     1    11
 -4.2424362560481244E-01 a        12     0     1     1    12
  2.5725592239257433E-01 a        13     0     1     1    13
  3.9526299025465100E-01 a        14     0     1     1    14
  2.3321463538450174E-01 a        15     0     1     1    15
  3.2761300041590330E-01 a        16     0     1     1    16
 -3.0979746045799300E-01 a        17     0     1     1    17
  2.7336182761312483E-01 a        18     0     1     1    18
 -2.3711460346610153E-01 a        19     0     1     1    19
 -1.1044694575400400E-01 a        20     0     1     1    20
  4.3611268725858904E-01 a        21     0     2     1     1
 -2.6259951657908141E-02 a        22     0     2     1     2
 -2.1158265009698748E-01 a        23     0     2     1     3
 -8.5313446143786664E-02 a        24     0     2     1     4
 -7.0614373005494113E-02 a        25     0     2     1     5
 -2.4878424570212054E-01 a        26     0     2     1     6
 -8.8946989272885343E-02 a        27     0     2     1     7
  5.3331607382385848E-01 a        28     0     2     1     8
  2.7893722477520994E-01 a        29     0     2     1     9
  2.2769850778334877E-01 a        30     0     2     1    10
  1.0211689161657923E-01 a        31     0     2     1    11
 -2.1550204186540359E-01 a        32     0     2     1    12
 -2.7727717558855225E-01 a        33     0     2     1    13
  8.2170943249624970E-02 a        34     0     2     1    14
  2.1733925989310737E-01 a        35     0     2     1    15
  4.7940518167054602E-01 a        36     0     2     1    16
  5.6058121790505629E-02 a        37     0     2     1    17
  7.5340450212643809E-02 a        38     0     2     1    18
  1.2519979914720059E-01 a        39     0     2     1    19
 -7.4564810984476010E-02 a        40     0     2     1    20
  1.8598439088759611E-01 a        41     0     3     1     1
  2.2046270494891773E-02 a        42     0     3     1     2
 -1.9015855860807770E-01 a        43     0     3     1     3
 -1.2190864323511348E-01 a        44     0     3     1     4
 -3.5576186898315615E-01 a        45     0     3     1     5
 -3.9688459814972288E-01 a        46     0     3     1     6
 -1.2358896041683182E-01 a        47     0     3     1     7
  1.2931075073807419E-01 a        48     0     3     1     8
  2.9201825210215798E-01 a        49     0     3     1     9
 -5.4280504927745103E-02 a        50     0     3     1    10
  3.5325063632197971E-02 a        51     0     3     1    11
 -1.0652973639254869E-01 a        52     0     3     1    12
 -2.0863949016584923E-01 a        53     0     3     1    13
  1.4605298086379045E-01 a        54     0     3     1    14
  2.8081025060330211E-01 a        55     0     3     1    15
 -3.2999819454366874E-01 a        56     0     3     1    16
  2.4644236264588698E-01 a        57     0     3     1    17
 -8.2028345217078413E-02 a        58     0     3     1    18
  1.0392845507818804E-01 a        59     0     3     1    19
 -4.0495926887419868E-02 a        60     0     3     1    20
  3.1134560088775017E-03 a        61     0     4     1     1
 -4.3409150461817908E-01 a        62     0     4     1     2
  3.0824664883026548E-01 a        63     0     4     1     3
  3.8397486464710034E-01 a        64     0     4     1     4
 -1.6740776302678628E-01 a        65     0     4     1     5
 -8.0159760692496265E-02 a        66     0     4     1     6
 -4.8455226437305488E-02 a        67     0     4     1     7
 -4.1982646119315736E-01 a        68     0     4     1     8
 -2.3909593861529432E-01 a        69     0     4     1     9
 -1.7774721527749304E-01 a        70     0     4     1    10
 -1.5963654342701133E-01 a        71     0     4     1    11
  1.5772689384790149E-03 a        72     0     4     1    12
  1.8384421543057018E-02 a        73     0     4     1    13
 -3.6661468728578622E-01 a        74     0     4     1    14
  1.2402474927961005E-01 a        75     0     4     1    15
 -8.5157751619554745E-02 a        76     0     4     1    16
  7.4560653018005255E-02 a        77     0     4     1    17
 -4.6203974117475149E-01 a        78     0     4     1    18
 -1.8917820678236552E-01 a        79     0     4     1    19
 -2.8594969936045150E-01 a        80     0     4     1    20
 -2.7193138658022381E-01 a        81     0     5     1     1
  2.5100339515797304E-01 a        82     0     5     1     2
  1.7888067298583794E-02 a        83     0     5     1     3
  9.8492245557317476E-02 a        84     0     5     1     4
 -1.8372846711782567E-01 a        85     0     5     1     5
  2.4916311261019713E-01 a        86     0     5     1     6
 -2.3070277005574812E-02 a        87     0     5     1     7
  1.9426395005473276E-01 a        88     0     5     1     8
 -2.9481418385821784E-01 a        89     0     5     1     9
 -3.9793600601914898E-02 a        90     0     5     1    10
 -2.4225983705677018E-01 a        91     0     5     1    11
 -1.8617310723085156E-01 a        92     0     5     1    12
 -3.7573990483705993E-01 a        93     0     5     1    13
 -4.3399822486803397E-01 a        94     0     5     1    14
  4.4603409022863266E-01 a        95     0     5     1    15
  1.0283818760859037E-01 a        96     0     5     1    16
 -1.0372849264492726E-01 a        97     0     5     1    17
 -2.5542686277232224E-01 a        98     0     5     1    18
  1.6959174760221862E-01 a        99     0     5     1    19
  9.4939986560787212E-02 a       100     0     5     1    20
  3.2622697999612854E-01 a       101     0     6     1     1
  3.8020917764765801E-03 a       102     0     6     1     2
  2.6094097191698651E-01 a       103     0     6     1     3
  2.6139926935723146E-01 a       104     0     6     1     4
 -1.4728804005681678E-01 a       105     0     6     1     5
  2.9753417841207541E-01 a       106     0     6     1     6
 -2.5540026072350513E-01 a       107     0     6     1     7
 -8.1773231390834131E-02 a       108     0     6     1     8
  4.0371345825115962E-01 a       109     0     6     1     9
 -1.6705371037880656E-01 a       110     0     6     1    10
  2.1864280963973298E-01 a       111     0     6     1    11
  7.3425436838926425E-02 a       112     0     6     1    12
  3.5788104245373425E-01 a       113     0     6     1    13
 -2.5269338604670150E-01 a       114     0     6     1    14
 -3.1291864879485543E-01 a       115     0     6     1    15
  4.3803432831685529E-01 a       116     0     6     1    16
 -3.1947470721500792E-01 a       117     0     6     1    17
 -4.9271044804033395E-02 a       118     0     6     1    18
 -2.3535113148324635E-03 a       119     0     6     1    19
  4.6188751305394606E-02 a       120     0     6     1    20
  4.4078856048788040E-01 a       121     0     7     1     1
 -1.3138627408139673E-02 a       122     0     7     1     2
 -2.7356061969020978E-01 a       123     0     7     1     3
  8.7312753201667814E-02 a       124     0     7     1     4
  1.5190298742085478E-01 a       125     0     7     1     5
  3.1769944002383865E-01 a       126     0     7     1     6
  2.0178363945923999E-01 a       127     0     7     1     7
 -3.2088568737667272E-01 a       128     0     7     1     8
  1.6052911874989084E-01 a       129     0     7     1     9
  2.1833004523402441E-01 a       130     0     7     1    10
  2.3146586613090483E-01 a       131     0     7     1    11
 -1.2231350036569225E-01 a       132     0     7     1    12
 -1.2019395152326744E-01 a       133     0     7     1    13
 -5.2262373368047892E-02 a       134     0     7     1    14
 -8.0477918715090066E-02 a       135     0     7     1    15
  9.6416159933782192E-02 a       136     0     7     1    16
 -1.4706693459077458E-02 a       137     0     7     1    17
  4.1638771002020253E-01 a       138     0     7     1    18
 -2.4421912597793463E-01 a       139     0     7     1    19
 -1.7390336854025051E-01 a       140     0     7     1    20
 -2.6877135346427189E-01 a       141     0     8     1     1
 -2.5181673202979430E-02 a       142     0     8     1     2
  6.9862377618868959E-02 a       143     0     8     1     3
  1.9433527534999753E-01 a       144     0     8     1     4
 -3.0041519362224384E-01 a       145     0     8     1     5
  3.1666900272453364E-03 a       146     0     8     1     6
  1.0941947139692859E-01 a       147     0     8     1     7
  3.1730801632862765E-01 a       148     0     8     1     8
  2.1706543175401782E-01 a       149     0     8     1     9
 -2.9874738177808535E-01 a       150     0     8     1    10
  3.0824817275469962E-01 a       151     0     8     1    11
  2.5505008823008113E-01 a       152     0     8     1    12
  2.2825710549690945E-01 a       153     0     8     1    13
 -2.3030102736119482E-01 a       154     0     8     1    14
  2.6942447716341916E-01 a       155     0     8     1    15
  3.3669895358420615E-01 a       156     0     8     1    16
  1.3161414881845007E-01 a       157     0     8     1    17
  1.0128386101915876E-01 a       158     0     8     1    18
  3.9864499219276833E-01 a       159     0     8     1    19
 -2.9917538814209121E-01 a       160     0     8     1    20
 -7.3965984476063909E-02 a       161     0     9     1     1
  1.6195196836997473E-02 a       162     0     9     1     2
 -1.7360845468038455E-01 a       163     0     9     1     3
 -4.4019791161718363E-01 a       164     0     9     1     4
 -2.7348609033398941E-01 a       165     0     9     1     5
 -2.7320714405890945E-01 a       166     0     9     1     6
  1.9697338780574394E-01 a       167     0     9     1     7
  5.3788943161565195E-01 a       168     0     9     1     8
  1.0057083692517464E-01 a       169     0     9     1     9
 -5.3695531608210542E-02 a       170     0     9     1    10
 -4.6357994739309488E-02 a       171     0     9     1    11
 -1.0631068137459677E-01 a       172     0     9     1    12
  1.9252431956794127E-02 a       173     0     9     1    13
  5.1153955081133413E-02 a       174     0     9     1    14
  4.1639534377439230E-01 a       175     0     9     1    15
 -1.8583357356673880E-01 a       176     0     9     1    16
 -2.4693851886947532E-01 a       177     0     9     1    17
 -4.9767619470753373E-02 a       178     0     9     1    18
 -5.7192923097116093E-02 a       179     0     9     1    19
 -2.4934346460527890E-01 a       180     0     9     1    20
  4.2181531959232188E-01 a       181     0    10     1     1
  9.5800956864723993E-02 a       182     0    10     1     2
  7.8587010723903963E-02 a       183     0    10     1     3
 -1.5394591241060041E-01 a       184     0    10     1     4
 -2.0650518056755163E-01 a       185     0    10     1     5
  2.5310584341591397E-01 a       186     0    10     1     6
 -5.0746638546945799E-01 a       187     0    10     1     7
 -2.8319950339544101E-02 a       188     0    10     1     8
  2.3775058050654777E-01 a       189     0    10     1     9
  1.1522155489449130E-01 a       190     0    10     1    10
 -1.0030287229249010E-01 a       191     0    10     1    11
 -3.1177052519959186E-01 a       192     0    10     1    12
 -4.7915516646461917E-02 a       193     0    10     1    13
 -1.1487983908397932E-01 a       194     0    10     1    14
  3.9912312648059563E-02 a       195     0    10     1    15
 -6.0331713005044280E-02 a       196     0    10     1    16
 -1.6286443113520155E-01 a       197     0    10     1    17
 -3.6311699399004566E-01 a       198     0    10     1    18
 -1.8925723729556976E-01 a       199     0    10     1    19
 -2.5803544088273750E-01 a       200     0    10     1    20
  4.7849458092509012E-02 a       201     0    11     1     1
  1.4409293299550810E-01 a       202     0    11     1     2
 -1.5469947086270680E-01 a       203     0    11     1     3
  5.6424399677117015E-02 a       204     0    11     1     4
 -3.9387763965586453E-01 a       205     0    11     1     5
  1.8180577660927269E-01 a       206     0    11     1     6
  2.8296816687701148E-01 a       207     0    11     1     7
 -2.4565780812735047E-01 a       208     0    11     1     8
  6.6844976596098740E-02 a       209     0    11     1     9
  2.5080411420621601E-01 a       210     0    11     1    10
 -8.8249434149268349E-02 a       211     0    11     1    11
 -1.4625136555135632E-01 a       212     0    11     1    12
 -2.9435765585456475E-01 a       213     0    11     1    13
 -3.4103524850898537E-01 a       214     0    11     1    14
 -2.4205758530706886E-01 a       215     0    11     1    15
  5.4041380556211473E-02 a       216     0    11     1    16
  2.1275945600395041E-01 a       217     0    11     1    17
 -6.5015528796358038E-02 a       218     0    11     1    18
  3.0275956665038295E-02 a       219     0    11     1    19
  3.2929924919537096E-01 a       220     0    11     1    20
  3.0367747414192986E-01 a       221     0    12     1     1
 -1.4287897327892002E-01 a       222     0    12     1     2
  1.8870637492548226E-01 a       223     0    12     1     3
 -3.3244598304822603E-01 a       224     0    12     1     4
  3.6494573332855451E-01 a       225     0    12     1     5
 -4.2418570527340167E-02 a       226     0    12     1     6
  1.1119002385130673E-01 a       227     0    12     1     7
 -1.4793511014650962E-01 a       228     0    12     1     8
 -3.5758449328075442E-01 a       229     0    12     1     9
  1.9070855844954865E-01 a       230     0    12     1    10
  2.5504774716259049E-01 a       231     0    12     1    11
 -9.4206391678509166E-02 a       232     0    12     1    12
  4.4856839428271428E-02 a       233     0    12     1    13
  1.4498151670039322E-01 a       234     0    12     1    14
 -4.9063313833459098E-02 a       235     0    12     1    15
 -2.9106654604517462E-01 a       236     0    12     1    16
 -1.8738572572477558E-01 a       237     0    12     1    17
  1.8233518275735741E-01 a       238     0    12     1    18
  2.7431625205495674E-01 a       239     0    12     1    19
 -3.1343348608334470E-01 a       240     0    12     1    20
  1.9256410270379934E-01 a       241     0    13     1     1
  2.5604427842088634E-01 a       242     0    13     1     2
 -1.7305873770311933E-01 a       243     0    13     1     3
 -2.0478373725361224E-02 a       244     0    13     1     4
  8.4805341311473451E-02 a       245     0    13     1     5
 -1.4061737049943807E-01 a       246     0    13     1     6
 -4.5564643963261142E-01 a       247     0    13     1     7
  1.3047070132460126E-01 a       248     0    13     1     8
 -2.1498794218285358E-01 a       249     0    13     1     9
  1.7481765939510563E-01 a       250     0    13     1    10
 -1.9121742223344307E-01 a       251     0    13     1    11
 -3.4080869766792438E-01 a       252     0    13     1    12
  1.8757299902682689E-01 a       253     0    13     1    13
 -2.1019747932431798E-01 a       254     0    13     1    14
 -9.1467804289807428E-02 a       255     0    13     1    15
 -1.8217139547754516E-02 a       256     0    13     1    16
 -7.0005665084765356E-02 a       257     0    13     1    17
 -7.0520819764736911E-02 a       258     0    13     1    18
 -1.1250957211556545E-01 a       259     0    13     1    19
 -1.9322007909021208E-02 a       260     0    13     1    20
 -3.0794530877791065E-01 a       261     0    14     1     1
  9.4956562450761534E-02 a       262     0    14     1     2
  1.5137474512032340E-01 a       263     0    14     1     3
 -4.9352350501110781E-02 a       264     0    14     1     4
  9.9211165234048077E-02 a       265     0    14     1     5
 -1.4833986992291956E-01 a       266     0    14     1     6
 -3.1849898335132087E-01 a       267     0    14     1     7
 -2.1217654073172668E-01 a       268     0    14     1     8
  1.2224733821068076E-01 a       269     0    14     1     9
 -1.2804788488252780E-01 a       270     0    14     1    10
 -2.7152072919054474E-02 a       271     0    14     1    11
  1.9745824825841637E-01 a       272     0    14     1    12
 -2.0232504455337699E-01 a       273     0    14     1    13
  1.0254105061641315E-01 a       274     0    14     1    14
 -1.7966875377283802E-02 a       275     0    14     1    15
  1.9715493506364995E-01 a       276     0    14     1    16
  2.3239789716416379E-01 a       277     0    14     1    17
 -1.8318445278305073E-01 a       278     0    14     1    18
  1.7853381567572246E-01 a       279     0    14     1    19
  1.8386841125414161E-01 a       280     0    14     1    20
  4.8374142848120836E-03 a       281     0    15     1     1
 -1.5148019926666820E-01 a       282     0    15     1     2
  5.5420492481613383E-02 a       283     0    15     1     3
 -3.8792763507744583E-02 a       284     0    15     1     4
 -1.1394210699779812E-01 a       285     0    15     1     5
 -2.4122062217181342E-01 a       286     0    15     1     6
  3.0478844258156645E-01 a       287     0    15     1     7
 -5.2113227454722390E-02 a       288     0    15     1     8
  3.6875185126363419E-01 a       289     0    15     1     9
  2.3672755440129978E-01 a       290     0    15     1    10
  3.5916806486672698E-02 a       291     0    15     1    11
  1.3663584036514667E-01 a       292     0    15     1    12
  4.6434609934448525E-04 a       293     0    15     1    13
  2.9588357494397488E-01 a       294     0    15     1    14
 -3.1546335856960932E-03 a       295     0    15     1    15
  7.5381792821958542E-03 a       296     0    15     1    16
 -2.0637962584563521E-01 a       297     0    15     1    17
  1.6927034749096178E-02 a       298     0    15     1    18
 -1.9028761827665622E-01 a       299     0    15     1    19
  1.2328451510389438E-01 a       300     0    15     1    20
  1.3926777640839272E-01 a       301     0    16     1     1
 -2.4118109931133691E-01 a       302     0    16     1     2
  6.4387441568770382E-02 a       303     0    16     1     3
 -9.7527679563408118E-02 a       304     0    16     1     4
  3.4412215374337313E-01 a       305     0    16     1     5
  4.0222101385845560E-01 a       306     0    16     1     6
  2.9811186333170991E-01 a       307     0    16     1     7
  6.5785171999045169E-02 a       308     0    16     1     8
 -1.0243118489101394E-01 a       309     0    16     1     9
 -2.4313432078508637E-01 a       310     0    16     1    10
  1.8624864485823570E-01 a       311     0    16     1    11
  1.8884494817917707E-01 a       312     0    16     1    12
  2.3604030326829195E-01 a       313     0    16     1    13
 -2.3821072259172635E-01 a       314     0    16     1    14
  2.2519479640757603E-01 a       315     0    16     1    15
 -1.5525126187397036E-02 a       316     0    16     1    16
  1.4933135240998421E-01 a       317     0    16     1    17
  3.0982495607494664E-01 a       318     0    16     1    18
 -1.5752940967593979E-01 a       319     0    16     1    19
 -1.8960430605168693E-01 a       320     0    16     1    20
  1.2873675382018616E-02 a       321     0    17     1     1
  3.9484429692175421E-01 a       322     0    17     1     2
 -1.8993632282129613E-01 a       323     0    17     1     3
  1.8978122623009960E-01 a       324     0    17     1     4
 -3.3133841999039284E-03 a       325     0    17     1     5
  1.0894968943662887E-01 a       326     0    17     1     6
  2.0956410452619889E-01 a       327     0    17     1     7
 -5.6551936317766560E-02 a       328     0    17     1     8
 -2.3170931175340212E-01 a       329     0    17     1     9
  5.2636237936989606E-02 a       330     0    17     1    10
 -2.9636527415376229E-01 a       331     0    17     1    11
 -7.3327029358909931E-02 a       332     0    17     1    12
 -6.5239216908766245E-02 a       333     0    17     1    13
 -1.2681822803048162E-01 a       334     0    17     1    14
  9.3448290073622781E-03 a       335     0    17     1    15
  6.0780229740457152E-02 a       336     0    17     1    16
  4.6605285785105303E-02 a       337     0    17     1    17
 -2.2716330956635802E-01 a       338     0    17     1    18
 -4.0608459932413306E-02 a       339     0    17     1    19
  1.7553250051030833E-01 a       340     0    17     1    20
  4.6927784418266366E-02 a       341     0    18     1     1
  1.8969378165003187E-01 a       342     0    18     1     2
 -1.9499916858125665E-01 a       343     0    18     1     3
 -1.4282861959655041E-01 a       344     0    18     1     4
 -9.6371821362216795E-02 a       345     0    18     1     5
 -2.5958692838983133E-01 a       346     0    18     1     6
  1.8142994581938587E-01 a       347     0    18     1     7
  6.8103546190837291E-02 a       348     0    18     1     8
 -1.5408665837693269E-01 a       349     0    18     1     9
  1.0844187237823166E-01 a       350     0    18     1    10
 -1.9776386728819875E-01 a       351     0    18     1    11
 -2.4361897138262034E-01 a       352     0    18     1    12
 -1.4087521034517184E-01 a       353     0    18     1    13
  3.3273008126582326E-01 a       354     0    18     1    14
  2.7140827876415397E-01 a       355     0    18     1    15
 -2.9293574135945366E-01 a       356     0    18     1    16
 -4.9925057492247417E-03 a       357     0    18     1    17
 -3.2683991368639659E-01 a       358     0    18     1    18
  1.4471659981215787E-01 a       359     0    18     1    19
 -6.8805182380225802E-02 a       360     0    18     1    20
  2.2090252762528590E-03 a       361     0    19     1     1
 -3.0075947422103516E-01 a       362     0    19     1     2
  7.6825429293985642E-02 a       363     0    19     1     3
 -2.0574427320881447E-01 a       364     0    19     1     4
 -3.5245395167764354E-01 a       365     0    19     1     5
 -1.5633346572255868E-01 a       366     0    19     1     6
 -2.0801584162282105E-01 a       367     0    19     1     7
 -6.5589425796008724E-02 a       368     0    19     1     8
  8.3381572174583779E-02 a       369     0    19     1     9
  2.9630709669644129E-01 a       370     0    19     1    10
  7.8134587240932890E-02 a       371     0    19     1    11
 -1.2233299567770313E-01 a       372     0    19     1    12
 -3.1078440540456367E-03 a       373     0    19     1    13
 -7.7399368015922787E-02 a       374     0    19     1    14
 -1.4599378714765748E-01 a       375     0    19     1    15
  1.0128219166015398E-01 a       376     0    19     1    16
  1.7270393254398742E-01 a       377     0    19     1    17
  8.1670848094186829E-02 a       378     0    19     1    18
 -1.0905537365827453E-01 a       379     0    19     1    19
 -1.5112069004546150E-01 a       380     0    19     1    20
  6.9054543431998724E-02 a       381     0    20     1     1
 -1.9216245585796665E-01 a       382     0    20     1     2
  2.2985601859306017E-02 a       383     0    20     1     3
 -3.2323527461796044E-02 a       384     0    20     1     4
  5.3656434298751429E-02 a       385     0    20     1     5
  1.7892454090555396E-01 a       386     0    20     1     6
 -2.1762219528346236E-01 a       387     0    20     1     7
 -4.0830929080659807E-02 a       388     0    20     1     8
 -1.6252660899356272E-01 a       389     0    20     1     9
  5.8721417349409104E-02 a       390     0    20     1    10
 -2.8465755417482860E-02 a       391     0    20     1    11
  8.7543573255492668E-02 a       392     0    20     1    12
  3.1518408386019235E-02 a       393     0    20     1    13
 -1.7735423165581912E-01 a       394     0    20     1    14
  3.1080786949290690E-02 a       395     0    20     1    15
  2.3066546314168215E-01 a       396     0    20     1    16
  2.9314831948968051E-01 a       397     0    20     1    17
