################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0512660842653089E-01 a         1     0     1     1     1
  1.3987734984524866E-01 a         2     0     1     1     2
  1.0042435757420264E-01 a         3     0     1     1     3
 -5.9567162339432142E-02 a         4     0     1     1     4
  1.6516992933550859E-01 a         5     0     1     1     5
 -1.7914946534232609E-01 a         6     0     1     1     6
  2.8718767033038728E-01 a         7     0     1     1     7
  1.3001664810768107E-01 a         8     0     1     1     8
  2.3545561166749246E-01 a         9     0     1     1     9
  2.0707957246577709E-02 a        10     0     1     1    10
  5.4537636495458419E-01 a        11     0     1     1    11
 -4.0050899471698626E-02 a        12     0     1     1    12
  6.6294420885163819E-03 a        13     0     1     1    13
 -6.3759536965781780E-02 a        14     0     1     1    14
  1.1794281800116489E-01 a        15     0     1     1    15
 -4.2936561369809428E-01 a        16     0     1     1    16
  5.7699495547521400E-02 a        17     0     1     1    17
  2.8871798637957219E-02 a        18     0     1     1    18
  1.8510674412436978E-02 a        19     0     1     1    19
  7.6478504902977820E-02 a        20     0     1     1    20
 -2.4107827997895800E-01 a        21     0     2     1     1
 -6.6781224652877669E-02 a        22     0     2     1     2
 -3.0020363879395545E-01 a        23     0     2     1     3
 -2.0869659057801954E-01 a        24     0     2     1     4
  1.8156754741904860E-01 a        25     0     2     1     5
  2.9204060743623239E-01 a        26     0     2     1     6
 -1.0318191037513248E-01 a        27     0     2     1     7
 -7.3123688041836957E-02 a        28     0     2     1     8
 -8.5597624797426691E-02 a        29     0     2     1     9
  4.2289844598995027E-02 a        30     0     2     1    10
  7.1816691423865986E-02 a        31     0     2     1    11
 -7.0024316012808716E-02 a        32     0     2     1    12
 -2.5872586502422262E-01 a        33     0     2     1    13
  8.1444795163740660E-02 a        34     0     2     1    14
 -1.9946113596139065E-01 a        35     0     2     1    15
 -2.0546371828127102E-01 a        36     0     2     1    16
  4.7264938863207866E-02 a        37     0     2     1    17
  1.7325200317245773E-01 a        38     0     2     1    18
  7.7919729708549088E-02 a        39     0     2     1    19
  5.7364828680680857E-01 a        40     0     2     1    20
  1.5370983174254435E-01 a        41     0     3     1     1
 -1.1143678531373219E-01 a        42     0     3     1     2
 -3.3046379102602164E-02 a        43     0     3     1     3
  1.1007756133057560E-01 a        44     0     3     1     4
  2.8370022227998432E-01 a        45     0     3     1     5
  1.8475151147765316E-02 a        46     0     3     1     6
 -8.0015677370697424E-02 a        47     0     3     1     7
  1.9619740768194793E-01 a        48     0     3     1     8
 -1.6416072415398400E-01 a        49     0     3     1     9
 -4.5749406958428891E-02 a        50     0     3     1    10
  3.4085774105512924E-02 a        51     0     3     1    11
  1.5871886615241533E-02 a        52     0     3     1    12
 -5.5683502270783454E-02 a        53     0     3     1    13
 -3.8495023070553781E-02 a        54     0     3     1    14
  5.1844080583639346E-02 a        55     0     3     1    15
 -3.3345965339682082E-01 a        56     0     3     1    16
 -2.3234779938282968E-01 a        57     0     3     1    17
  1.4733094456546830E-01 a        58     0     3     1    18
  6.9063061478601894E-03 a        59     0     3     1    19
 -3.0150099052888544E-02 a        60     0     3     1    20
 -7.2708564827541108E-02 a        61     0     4     1     1
  5.6305067049896329E-01 a        62     0     4     1     2
  1.1401037146564935E-02 a        63     0     4     1     3
 -4.2164087638449629E-02 a        64     0     4     1     4
 -3.4469553374212664E-01 a        65     0     4     1     5
  5.5498500616428366E-02 a        66     0     4     1     6
 -5.2551794255564964E-02 a        67     0     4     1     7
 -1.3524596643931766E-01 a        68     0     4     1     8
  4.3846944208308897E-01 a        69     0     4     1     9
  3.6691492734015446E-01 a        70     0     4     1    10
 -9.7352211609625849E-01 a        71     0     4     1    11
  1.4900895855508950E-01 a        72     0     4     1    12
  1.5628100621434535E-01 a        73     0     4     1    13
  4.0668391898973588E-02 a        74     0     4     1    14
 -1.4231656668032555E-01 a        75     0     4     1    15
  2.3451913716748302E-01 a        76     0     4     1    16
 -4.4852432002844655E-01 a        77     0     4     1    17
 -5.3916442504326770E-02 a        78     0     4     1    18
  7.5771662429113584E-01 a        79     0     4     1    19
 -1.7258644948372304E-02 a        80     0     4     1    20
 -1.9085943018950899E-01 a        81     0     5     1     1
  4.0582397151787963E-01 a        82     0     5     1     2
 -2.3801001844482075E-01 a        83     0     5     1     3
  1.9958089433129883E-01 a        84     0     5     1     4
 -2.4684013762042459E-01 a        85     0     5     1     5
 -8.7262633698148395E-01 a        86     0     5     1     6
  6.4078376853434282E-01 a        87     0     5     1     7
  1.7654573861411155E-01 a        88     0     5     1     8
  4.5883711419607742E-01 a        89     0     5     1     9
 -2.7090879743548174E-01 a        90     0     5     1    10
 -4.8342137968951276E-01 a        91     0     5     1    11
  9.6723413279511811E-02 a        92     0     5     1    12
  5.5583599891968893E-01 a        93     0     5     1    13
 -1.7326175370039035E-01 a        94     0     5     1    14
 -3.0205751494526317E-01 a        95     0     5     1    15
  1.2181164072548158E-01 a        96     0     5     1    16
  1.8849283639882444E-01 a        97     0     5     1    17
 -3.3719506464645860E-01 a        98     0     5     1    18
 -7.4205603599747005E-01 a        99     0     5     1    19
 -4.3526754458196654E-01 a       100     0     5     1    20
 -1.5791738428431124E-01 a       101     0     6     1     1
  1.4277745546689355E-01 a       102     0     6     1     2
  2.9526520635563880E-01 a       103     0     6     1     3
  2.5143781043581719E-02 a       104     0     6     1     4
 -2.9009718465166340E-01 a       105     0     6     1     5
  1.1216365640551221E-01 a       106     0     6     1     6
  1.4296278526810266E-01 a       107     0     6     1     7
 -2.6466841411539155E-01 a       108     0     6     1     8
  2.0973261333082960E-01 a       109     0     6     1     9
  2.2100921759927736E-01 a       110     0     6     1    10
 -9.7760124659265993E-02 a       111     0     6     1    11
  8.8189739208505230E-02 a       112     0     6     1    12
 -3.8620248832855447E-02 a       113     0     6     1    13
  3.3644569484700776E-01 a       114     0     6     1    14
 -1.5994053337490263E-01 a       115     0     6     1    15
  2.9026966179652591E-01 a       116     0     6     1    16
  2.1954411703234050E-01 a       117     0     6     1    17
 -2.1012014514562777E-01 a       118     0     6     1    18
  7.9139132968956041E-02 a       119     0     6     1    19
  1.8998522810057469E-01 a       120     0     6     1    20
  2.0180112022415811E-01 a       121     0     7     1     1
 -4.0863210774881670E-01 a       122     0     7     1     2
 -9.2126898418982361E-02 a       123     0     7     1     3
  2.2977770872382425E-01 a       124     0     7     1     4
  2.3903717010075368E-01 a       125     0     7     1     5
  1.9258564682765961E-01 a       126     0     7     1     6
 -1.6049873131144846E-01 a       127     0     7     1     7
  8.2134948041639538E-02 a       128     0     7     1     8
 -1.2293004084548018E+00 a       129     0     7     1     9
 -3.9016384464632181E-01 a       130     0     7     1    10
  9.1348636020756480E-01 a       131     0     7     1    11
 -1.6031167522657519E-01 a       132     0     7     1    12
 -3.1882074367655333E-01 a       133     0     7     1    13
 -2.2201658125153984E-01 a       134     0     7     1    14
  4.8549746843549013E-01 a       135     0     7     1    15
  4.4150849092143274E-01 a       136     0     7     1    16
  3.6375703940873538E-01 a       137     0     7     1    17
  2.9055099727191985E-02 a       138     0     7     1    18
 -3.2729866291242826E-01 a       139     0     7     1    19
 -2.0172577784723872E-01 a       140     0     7     1    20
 -3.1606765174094636E-01 a       141     0     8     1     1
 -6.5135811659345635E-02 a       142     0     8     1     2
 -2.5263168863700773E-02 a       143     0     8     1     3
 -3.0431514821700600E-02 a       144     0     8     1     4
  1.9508039269282035E-01 a       145     0     8     1     5
  3.9630017798260619E-01 a       146     0     8     1     6
  9.5651881653254379E-03 a       147     0     8     1     7
  1.2771857376408621E-01 a       148     0     8     1     8
